"Time"	gadX	torR	hdeA	hdeB	yhiD
700	0.1951760	1.1028834	0.6594297	1.0187984	0.5404339
750	0.2308589	1.0462734	0.6277545	0.9879317	0.5668323
800	0.2331084	1.1326788	0.7002004	0.8788105	0.6086870
850	0.2394081	1.0418509	0.8015476	0.9121478	0.5634629
900	0.2608988	1.0157056	0.7525900	0.9259183	0.5055536
950	0.2531935	0.9860524	0.7905912	0.9379314	0.5489198
1000	0.2384622	0.9502150	0.7030571	0.9827791	0.5627867

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.1856116	0.9147404	0.8547469	0.8975175	0.6535023
100	0.2283788	0.9861834	0.8987332	0.9159414	0.5574556
150	0.2319223	0.9307778	0.9619071	0.9292117	0.5364934
200	0.2460087	0.9114163	1.0128573	0.9100498	0.5120484
250	0.2641913	1.0107979	0.9546605	0.9208842	0.4972184
300	0.1968006	1.0915080	0.8647888	0.9267995	0.4756754
350	0.2306177	1.0547167	0.9281650	0.9441177	0.5453437
400	0.1940455	1.0023183	0.9596822	0.9661704	0.4432197
450	0.2592126	1.0524654	0.9411866	1.0104832	0.5476504
500	0.2635292	1.0108313	1.0103256	0.9608139	0.5403674
550	0.2632796	1.0173425	0.8142807	0.8773019	0.5732195
600	0.2442173	0.9755691	0.7639332	0.7477110	0.5352635
650	0.2280862	0.9659761	0.6874499	0.7770428	0.5671139
700	0.3067548	1.0050003	0.7471196	0.8604322	0.6087189
750	0.2964155	0.9565111	0.7446479	0.8792951	0.5305429
800	0.2620739	1.0212691	0.7461042	0.8697962	0.4528348
850	0.2854612	1.0176064	0.7116023	0.8595520	0.4879563
900	0.2637020	1.0239299	0.8638511	0.9243892	0.5205686
950	0.2020150	1.0536047	0.7913404	0.9506114	0.5000130
1000	0.2623466	1.0609984	0.8628272	0.8922638	0.4961073

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.1854231	0.9314732	0.9500829	0.9094973	0.5058854
100	0.2080595	0.9318490	0.8860752	0.9006418	0.4682199
150	0.1797288	0.9673970	0.8908135	0.9676775	0.4454123
200	0.2072819	1.0532926	0.8776838	0.9859421	0.4612279
250	0.1944754	0.9645808	0.8884603	0.9078072	0.5512598
300	0.1727704	1.0407614	1.0239614	0.9890628	0.4984035
350	0.1615341	1.0674498	0.9857253	0.9307489	0.5535369
400	0.1628637	1.0695230	1.0329005	0.9666793	0.6106856
450	0.1561035	1.0228190	0.9603833	0.9113431	0.5823353
500	0.1832973	1.0673348	0.8606230	0.8911973	0.6242924
550	0.2205704	0.9850164	1.0136405	0.8558730	0.6088817
600	0.2171218	1.0128365	0.8536783	0.8441757	0.5312204
650	0.2583413	0.9694933	0.7127257	0.8937433	0.5545410
700	0.3130285	0.9155184	0.7579840	0.9105453	0.5881345
750	0.2398521	0.9621486	0.6943714	0.9148070	0.5495084
800	0.2302192	0.9281877	0.6612912	0.8925461	0.5086591
850	0.2221130	0.9880293	0.6772861	0.8266813	0.4882226
900	0.2726529	0.9777256	0.7163692	0.8500326	0.5775346
950	0.2813406	0.9592383	0.6522230	0.8887482	0.5553623
1000	0.2292687	1.0080474	0.7877964	0.8410279	0.4767262

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2460736	0.7892789	0.6457275	0.8651815	0.5592463
100	0.2599133	0.7106379	0.6873741	0.8868507	0.5414621
150	0.2789588	0.6229758	0.5993955	1.0198119	0.5169061
200	0.3142893	0.6141726	0.6478092	1.0330836	0.5310317
250	0.3893181	0.6929718	0.6500630	0.9800445	0.5631696
300	0.3436098	0.7193359	0.6052475	1.1026169	0.5203535
350	0.2747023	0.7759720	0.5974872	1.0650484	0.5249515
400	0.2882777	0.7339611	0.6817550	1.0822265	0.5231318
450	0.2844357	0.6556294	0.6614516	1.0450473	0.4884639
500	0.2372830	0.6731454	0.6371412	1.1427018	0.4541727
550	0.2869767	0.7692533	0.6622463	0.9483773	0.5221399
600	0.2688102	0.8521224	0.5890758	0.9403641	0.5350610
650	0.2938009	0.8634457	0.7102257	0.8736138	0.5386141
700	0.2391205	0.9407851	0.7641708	0.8121133	0.5255072
750	0.3014327	0.8026655	0.7266426	0.9495912	0.5672122
800	0.2393381	0.9378570	0.7411850	1.0192441	0.5186241
850	0.2934856	1.0218544	0.7490144	0.9480580	0.4936784
900	0.2393957	1.0554378	0.7630859	0.8926760	0.5672902
950	0.2460017	1.0991323	0.8154514	0.8654894	0.6203393
1000	0.2347482	1.0492959	0.7693456	0.9115373	0.5635101

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.3006172	0.7487030	0.7242084	0.9206702	0.4396490
100	0.3531878	0.4812740	0.6783689	0.8809493	0.4562672
150	0.3539235	0.4028392	0.6674120	0.8863571	0.4204680
200	0.4421271	0.3710404	0.4999736	0.9839495	0.3989246
250	0.4571600	0.3873229	0.4521697	0.8602654	0.4488881
300	0.4140363	0.4054090	0.4690869	0.8200536	0.4214165
350	0.4313414	0.3582174	0.5150462	0.8303879	0.4256236
400	0.4523995	0.3798439	0.4660831	0.8922944	0.4420288
450	0.4492352	0.3480679	0.4256131	0.9617873	0.4349051
500	0.4387558	0.3844864	0.4853437	0.9406600	0.3611651
550	0.4155860	0.6536550	0.5357160	0.9135254	0.3908216
600	0.3499310	0.7972710	0.6264975	0.9516130	0.5159854
650	0.2872501	0.8884581	0.5726897	0.8471242	0.5205576
700	0.2005766	0.9276500	0.7152956	1.0155078	0.4901534
750	0.2405528	0.9924530	0.6837531	0.9771884	0.4665662
800	0.2085883	1.0702015	0.7380711	0.9286958	0.4989942
850	0.2068569	0.9507368	0.7461089	0.9858930	0.4963779
900	0.1995126	0.9586862	0.7721219	0.9124590	0.5674105
950	0.2605197	0.9592964	0.7190974	0.8625747	0.4894069
1000	0.2536851	1.0175000	0.7617716	0.9668534	0.4969161
