"Time"	gadX	torR	hdeA	hdeB	yhiD
700	0.2118714	0.9917788	0.6912393	0.9595710	0.6078043
750	0.2654329	1.0798971	0.6553876	0.9002272	0.5326865
800	0.2729312	1.0743689	0.8065528	0.8926759	0.5855132
850	0.2506645	1.0889465	0.7725512	0.9447117	0.5244714
900	0.2415207	1.0989076	0.7265824	0.9454562	0.5841258
950	0.2725580	1.0792764	0.7805317	0.9586665	0.5401430
1000	0.2556667	1.0250704	0.7856481	0.9106998	0.5932637

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.2443622	1.0290367	0.8039787	0.9689860	0.5037076
100	0.2590494	0.9907683	0.8798671	0.9289959	0.4780148
150	0.2495251	0.9985349	0.9617346	0.8655680	0.5264901
200	0.2581948	1.0173211	0.9606543	0.9090881	0.5477955
250	0.2707157	1.1066015	0.8588663	0.8298842	0.5046898
300	0.2136254	1.0508397	0.9197918	0.9500075	0.5001906
350	0.1950074	1.0014437	0.9422627	0.9380082	0.5122750
400	0.2333474	0.9629397	0.9420882	0.9240431	0.5974082
450	0.2592360	1.0136226	1.0053653	0.9118610	0.5846082
500	0.2536191	0.9937624	0.9263763	0.8935665	0.5721863
550	0.2555499	1.0261978	0.7758660	0.8739553	0.5153235
600	0.2167280	0.9555301	0.7552240	0.8121996	0.5147633
650	0.2757373	0.9370782	0.6773949	0.8711762	0.5420487
700	0.2390727	0.9982819	0.7598476	0.8918497	0.6131365
750	0.2580149	0.9668349	0.7884587	0.8167330	0.4516457
800	0.2276298	1.0555129	0.7283256	0.8439948	0.4615684
850	0.2055652	1.0188784	0.8051238	0.8929616	0.5525684
900	0.2508220	1.0520083	0.7200242	0.9633492	0.5455048
950	0.2470938	0.9136765	0.8040537	0.8294689	0.4877639
1000	0.2326126	1.1181625	0.8339855	0.8598370	0.4935172

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.1798029	0.9873966	0.9052489	1.0063953	0.5337021
100	0.2151515	0.9964312	0.8868281	0.9343195	0.4740565
150	0.1612988	1.0019263	0.9194767	0.9667201	0.4918182
200	0.1638989	1.0031250	0.9468994	0.8975968	0.5625328
250	0.1566576	0.9242325	0.9312474	1.0154802	0.5517671
300	0.1758589	0.9914041	0.9679000	1.0367484	0.4832817
350	0.1210865	1.0242602	0.9275209	0.8936749	0.5745433
400	0.1739472	0.9606494	0.8842345	0.9397195	0.5480315
450	0.2294806	1.0275976	0.8767674	0.8832835	0.5629671
500	0.1864062	1.0685810	0.8951013	0.8365991	0.5899227
550	0.2744260	0.9352614	0.8804562	0.8911328	0.5230302
600	0.2420248	0.9757985	0.7383810	0.8359256	0.5597232
650	0.2810736	0.9321015	0.7544060	0.8375836	0.5369411
700	0.3169589	0.9932869	0.8015685	0.9258377	0.5901988
750	0.2787116	1.0393929	0.7826325	0.9343669	0.5354178
800	0.2634480	1.0459701	0.7061755	0.9404398	0.4590516
850	0.2330285	0.9542947	0.7117793	0.8944532	0.5236783
900	0.2712593	0.9824606	0.6890237	0.9173179	0.5608723
950	0.2241901	0.9326561	0.7118847	0.8942144	0.5756701
1000	0.2076519	0.9913404	0.8486540	0.9077852	0.5614719

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.2858928	0.7365563	0.7322101	0.9002069	0.5966329
100	0.2906635	0.6391862	0.6554320	0.9403045	0.5361113
150	0.3012601	0.6330803	0.5417618	1.0699744	0.5197246
200	0.3672676	0.6404780	0.6214140	0.9818400	0.5032427
250	0.3656551	0.7297168	0.6258059	1.0488005	0.5578645
300	0.3017676	0.6713187	0.6328330	1.0415274	0.5801552
350	0.3045539	0.6848353	0.7206006	1.0396607	0.5236563
400	0.2992943	0.6751603	0.6964351	1.0154208	0.5272755
450	0.2929587	0.6725639	0.6592313	1.1140177	0.4597156
500	0.2747080	0.6319225	0.6068872	1.0787733	0.4795537
550	0.2973055	0.8800016	0.6003498	0.9853904	0.5210799
600	0.2795687	0.9829816	0.7231274	0.9499354	0.5295615
650	0.3215125	0.9933185	0.6115995	0.8479506	0.5136059
700	0.3038580	0.9338477	0.7237497	0.9202629	0.5215998
750	0.2151583	0.9722790	0.7090542	0.9775825	0.5261520
800	0.2740039	0.9306458	0.7194418	0.9244371	0.4396098
850	0.2462291	1.0540677	0.8176997	0.9234934	0.5640893
900	0.2726401	1.0595451	0.7379324	0.9093313	0.5654546
950	0.2412469	1.0774331	0.7273407	0.8518198	0.6020918
1000	0.2154977	0.9651542	0.7331766	0.9090393	0.6383803

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.3092438	0.4847476	0.7048103	0.8840937	0.5183007
100	0.3837242	0.3857862	0.6106724	0.8731787	0.4677739
150	0.4876620	0.3852748	0.6050613	0.9520951	0.3987409
200	0.4114030	0.3435824	0.4902309	0.9224443	0.4141089
250	0.4384136	0.3420314	0.5048165	0.8513726	0.3737076
300	0.4631772	0.4100033	0.5006616	0.9020238	0.4519287
350	0.4166813	0.3751382	0.4715716	0.8268190	0.3734545
400	0.4386878	0.3790839	0.4845535	0.9537103	0.4261362
450	0.4451327	0.3163744	0.4600093	0.9321306	0.3854814
500	0.4634856	0.3293063	0.4729848	0.8666478	0.3984928
550	0.3669740	0.9139645	0.5520219	0.9315355	0.5116953
600	0.2936372	0.9695972	0.6819439	0.9864855	0.5627232
650	0.2695623	0.9756340	0.7059081	0.8890424	0.5325341
700	0.2271433	0.9688548	0.7008289	0.9210005	0.5275781
750	0.2806557	0.9606097	0.7639218	0.9112111	0.4603017
800	0.2167463	0.9692371	0.7486793	0.9736997	0.4603007
850	0.2265140	0.9660258	0.8218759	0.9252007	0.5181484
900	0.2483633	0.9409068	0.7494554	0.8937999	0.5631639
950	0.2763925	1.0283515	0.7724924	0.9373478	0.5140576
1000	0.2330194	0.9105102	0.7512462	0.9864759	0.5378163
