"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
900	0.7668043	0.2477964	0.9999859	0.0512239	0.0467296	0.1708615	0.8288061	0.2679748	0.1060815	0.0317787	0.4217749	0.9982545	0.0624301	0.4612705	0.9999273	0.0077575	0.1155331	0.5738948	0.1154913	0.5956831
950	0.7513083	0.2462370	0.9999963	0.0511138	0.0425029	0.1393447	0.7707566	0.2485182	0.0956052	0.0317581	0.4093022	0.9977579	0.0621097	0.4530344	0.9999157	0.0077032	0.1122251	0.5433694	0.1019097	0.5847070
1000	0.7435979	0.2456007	0.9999990	0.0510690	0.0403657	0.1212077	0.7255593	0.2379397	0.0909419	0.0317505	0.4005079	0.9973656	0.0619631	0.4483686	0.9999073	0.0076767	0.1107064	0.5262604	0.0942272	0.5772367

0	0.7372260	0.2451787	1.0000000	0.0510387	0.0384055	0.1005268	0.6563023	0.2265897	0.0873101	0.0317461	0.3881839	0.9967848	0.0618466	0.4434562	0.9998960	0.0076538	0.1095260	0.5083448	0.0853844	0.5677264
50	0.7425787	0.2807070	0.6249185	0.0515246	0.0317483	0.5179853	0.6614998	0.2328557	0.0941074	0.0359522	0.3883359	0.9978594	0.0668299	0.6783064	0.9998973	0.0077856	0.1203505	0.5481801	0.0799355	0.5683700
100	0.7985095	0.4052300	0.5258654	0.0550268	0.0357290	0.6705464	0.7293784	0.2751468	0.1308669	0.0586600	0.3927942	0.9984656	0.0883086	0.7875013	0.9999097	0.0084641	0.1766192	0.6135477	0.0915462	0.5792521
150	0.8836580	0.5440540	0.4997070	0.0642313	0.0528051	0.7452212	0.8521331	0.3705432	0.2313907	0.1029261	0.4142598	0.9991739	0.1246477	0.8458784	0.9999296	0.0098768	0.2705077	0.7293039	0.1303182	0.6130344
200	0.9374616	0.6414220	0.4927990	0.0768134	0.0777920	0.8030824	0.9344256	0.4904354	0.3861615	0.1471466	0.4578376	0.9996105	0.1633453	0.8770570	0.9999468	0.0116230	0.3539354	0.8296868	0.1854853	0.6568400
250	0.9618692	0.6960669	0.4909747	0.0877419	0.1014321	0.8487937	0.9718439	0.5945040	0.5131269	0.1752182	0.5103054	0.9997982	0.1926637	0.8928431	0.9999577	0.0131054	0.4064486	0.8899192	0.2371138	0.6921138
300	0.9721793	0.7233034	0.4904930	0.0949413	0.1189048	0.8792278	0.9870134	0.6678681	0.5877623	0.1889501	0.5547527	0.9998713	0.2104954	0.9005118	0.9999634	0.0141006	0.4344846	0.9210564	0.2757442	0.7144022
350	0.9766259	0.7359392	0.4903657	0.0989742	0.1300652	0.8970865	0.9929922	0.7140717	0.6260973	0.1948127	0.5848553	0.9999002	0.2200036	0.9041382	0.9999662	0.0146815	0.4483479	0.9362601	0.3013107	0.7268129
400	0.9786101	0.7415264	0.4903321	0.1010229	0.1365630	0.9067990	0.9953530	0.7412932	0.6447195	0.1971533	0.6026189	0.9999121	0.2246903	0.9058229	0.9999675	0.0149925	0.4549304	0.9435187	0.3170219	0.7332347
450	0.9795122	0.7439133	0.4903233	0.1020008	0.1401109	0.9118310	0.9962984	0.7566302	0.6535301	0.1980590	0.6122162	0.9999173	0.2268904	0.9065956	0.9999681	0.0151497	0.4579704	0.9469437	0.3262055	0.7363989
500	0.9799225	0.7449070	0.4903209	0.1024486	0.1419571	0.9143493	0.9966839	0.7649884	0.6576315	0.1984047	0.6170963	0.9999196	0.2278903	0.9069465	0.9999684	0.0152261	0.4593420	0.9485429	0.3313793	0.7379020
550	0.9797286	0.6797592	0.8654018	0.0871298	0.1709625	0.7777026	0.9967956	0.7526111	0.6425317	0.1176773	0.6173543	0.9998763	0.1880793	0.7492748	0.9999686	0.0138421	0.3889522	0.9446000	0.3574634	0.7373502
600	0.9748699	0.5147442	0.9644547	0.0678753	0.1652016	0.7046862	0.9961358	0.7014431	0.5936839	0.0530333	0.5938849	0.9998492	0.1230161	0.6495715	0.9999685	0.0113815	0.2946851	0.9351045	0.3493538	0.7241964
650	0.9585818	0.3844458	0.9906131	0.0583300	0.1409649	0.6139720	0.9931839	0.6180998	0.5025594	0.0372006	0.5447238	0.9997867	0.0881707	0.5866516	0.9999679	0.0097563	0.2330952	0.9054271	0.3137650	0.6962363
700	0.9250360	0.3109857	0.9975211	0.0541295	0.1098701	0.4954457	0.9847191	0.5124731	0.3633609	0.0334005	0.5001550	0.9996604	0.0731395	0.5451204	0.9999658	0.0088263	0.1859648	0.8455107	0.2597653	0.6660646
750	0.8762791	0.2746785	0.9993454	0.0523354	0.0826538	0.3748219	0.9650621	0.4128526	0.2372680	0.0323122	0.4707804	0.9994404	0.0668565	0.5139351	0.9999604	0.0082960	0.1524221	0.7614541	0.2045036	0.6414702
800	0.8258301	0.2579324	0.9998271	0.0515788	0.0635661	0.2759748	0.9282904	0.3383192	0.1601226	0.0319509	0.4500592	0.9990994	0.0641414	0.4893024	0.9999505	0.0079947	0.1317218	0.6763653	0.1602231	0.6220950
850	0.7867833	0.2505449	0.9999543	0.0512623	0.0518699	0.2059924	0.8744980	0.2899815	0.1209126	0.0318215	0.4327917	0.9986401	0.0629100	0.4711100	0.9999374	0.0078283	0.1203361	0.6094505	0.1296928	0.6059292
900	0.7623622	0.2473890	0.9999879	0.0511308	0.0452930	0.1609436	0.8135108	0.2611809	0.1024591	0.0317740	0.4181334	0.9981251	0.0623358	0.4590340	0.9999242	0.0077400	0.1145602	0.5650075	0.1105149	0.5926039
950	0.7491295	0.2460737	0.9999968	0.0510764	0.0418063	0.1337866	0.7585248	0.2449212	0.0940518	0.0317564	0.4067723	0.9976529	0.0620678	0.4517555	0.9999134	0.0076950	0.1117916	0.5384689	0.0991836	0.5826102
1000	0.7426007	0.2455360	0.9999992	0.0510540	0.0400367	0.1182092	0.7172201	0.2360812	0.0902811	0.0317499	0.3989145	0.9972939	0.0619447	0.4476870	0.9999058	0.0076729	0.1105185	0.5236953	0.0927713	0.5759625

0	0.7372260	0.2451787	1.0000000	0.0510387	0.0384055	0.1005268	0.6563023	0.2265897	0.0873101	0.0317461	0.3881839	0.9967848	0.0618466	0.4434562	0.9998960	0.0076538	0.1095260	0.5083448	0.0853844	0.5677264
50	0.8855716	0.2449683	1.0000000	0.0510386	0.0150263	0.1094224	0.6945371	0.2265617	0.0872964	0.0317461	0.7561152	0.9979264	0.0618459	0.4434361	0.9999063	0.4372822	0.1095061	0.5117825	0.0853604	0.5795617
100	0.9092853	0.2448923	1.0000000	0.0510386	0.0061951	0.1325560	0.7710214	0.2264987	0.0872588	0.0317460	0.8689864	0.9986614	0.0618441	0.4433806	0.9999229	0.5809085	0.1094617	0.5176459	0.0853124	0.5985706
150	0.9130413	0.2448649	1.0000000	0.0510386	0.0028592	0.1526282	0.8227184	0.2264327	0.0872220	0.0317460	0.9046225	0.9989891	0.0618424	0.4433238	0.9999319	0.6289232	0.1094277	0.5210935	0.0852625	0.6086631
200	0.9136199	0.2448550	1.0000000	0.0510386	0.0015991	0.1647170	0.8489635	0.2263827	0.0871968	0.0317460	0.9160604	0.9991141	0.0618413	0.4432828	0.9999357	0.6449746	0.1094089	0.5226653	0.0852242	0.6127616
250	0.9137018	0.2448514	1.0000000	0.0510385	0.0011231	0.1708514	0.8608359	0.2263504	0.0871823	0.0317460	0.9197744	0.9991594	0.0618407	0.4432578	0.9999371	0.6503407	0.1093999	0.5233147	0.0851991	0.6142844
300	0.9137103	0.2448501	1.0000000	0.0510385	0.0009433	0.1736813	0.8658834	0.2263315	0.0871747	0.0317460	0.9209913	0.9991755	0.0618404	0.4432442	0.9999376	0.6521345	0.1093959	0.5235692	0.0851840	0.6148302
350	0.9137097	0.2448496	1.0000000	0.0510385	0.0008754	0.1749118	0.8679461	0.2263211	0.0871711	0.0317460	0.9213929	0.9991811	0.0618402	0.4432372	0.9999378	0.6527342	0.1093942	0.5236656	0.0851756	0.6150224
400	0.9137089	0.2448494	1.0000000	0.0510385	0.0008497	0.1754261	0.8687660	0.2263156	0.0871694	0.0317460	0.9215262	0.9991831	0.0618402	0.4432337	0.9999378	0.6529347	0.1093935	0.5237012	0.0851710	0.6150894
450	0.9137084	0.2448494	1.0000000	0.0510385	0.0008400	0.1756351	0.8690852	0.2263128	0.0871686	0.0317460	0.9215707	0.9991838	0.0618402	0.4432321	0.9999379	0.6530017	0.1093932	0.5237140	0.0851686	0.6151127
500	0.9137082	0.2448494	1.0000000	0.0510385	0.0008364	0.1757182	0.8692075	0.2263114	0.0871683	0.0317460	0.9215856	0.9991840	0.0618401	0.4432314	0.9999379	0.6530241	0.1093931	0.5237186	0.0851673	0.6151208
550	0.7650504	0.2450597	1.0000000	0.0510385	0.0241696	0.1648051	0.8488823	0.2263295	0.0871812	0.0317460	0.5769774	0.9986871	0.0618408	0.4432494	0.9999326	0.2234027	0.1094129	0.5224631	0.0851802	0.6074967
600	0.7414194	0.2451357	1.0000000	0.0510385	0.0330017	0.1398473	0.7878475	0.2263878	0.0872185	0.0317460	0.4596842	0.9979927	0.0618426	0.4433041	0.9999189	0.0797790	0.1094573	0.5183665	0.0852228	0.5904238
650	0.7377691	0.2451632	1.0000000	0.0510385	0.0363511	0.1205487	0.7286714	0.2264516	0.0872552	0.0317461	0.4156087	0.9973929	0.0618443	0.4433605	0.9999072	0.0317653	0.1094913	0.5140114	0.0852701	0.5779404
700	0.7372554	0.2451731	1.0000000	0.0510385	0.0376233	0.1097524	0.6910921	0.2265007	0.0872804	0.0317461	0.3985866	0.9970464	0.0618454	0.4434014	0.9999008	0.0157142	0.1095101	0.5110877	0.0853071	0.5717562
750	0.7372059	0.2451767	1.0000000	0.0510385	0.0381071	0.1045211	0.6716655	0.2265324	0.0872949	0.0317461	0.3920604	0.9968868	0.0618461	0.4434262	0.9998979	0.0103484	0.1095190	0.5095446	0.0853316	0.5692053
800	0.7372122	0.2451780	1.0000000	0.0510385	0.0382912	0.1021808	0.6627016	0.2265511	0.0873024	0.0317461	0.3896008	0.9968222	0.0618463	0.4434398	0.9998967	0.0085546	0.1095230	0.5088338	0.0853463	0.5682463
850	0.7372191	0.2451784	1.0000000	0.0510385	0.0383614	0.1011855	0.6588426	0.2265614	0.0873061	0.0317461	0.3886901	0.9967979	0.0618465	0.4434468	0.9998963	0.0079549	0.1095247	0.5085322	0.0853547	0.5679029
900	0.7372225	0.2451786	1.0000000	0.0510385	0.0383881	0.1007768	0.6572559	0.2265669	0.0873078	0.0317461	0.3883580	0.9967891	0.0618465	0.4434502	0.9998961	0.0077544	0.1095254	0.5084109	0.0853592	0.5677832
950	0.7372240	0.2451787	1.0000000	0.0510385	0.0383983	0.1006132	0.6566243	0.2265697	0.0873085	0.0317461	0.3882385	0.9967860	0.0618466	0.4434518	0.9998961	0.0076874	0.1095257	0.5083639	0.0853616	0.5677420
1000	0.7372247	0.2451787	1.0000000	0.0510385	0.0384022	0.1005490	0.6563790	0.2265711	0.0873089	0.0317461	0.3881961	0.9967849	0.0618466	0.4434526	0.9998960	0.0076650	0.1095258	0.5083462	0.0853628	0.5677281

0	0.7372260	0.2451787	1.0000000	0.0510387	0.0384055	0.1005268	0.6563023	0.2265897	0.0873101	0.0317461	0.3881839	0.9967848	0.0618466	0.4434562	0.9998960	0.0076538	0.1095260	0.5083448	0.0853844	0.5677264
50	0.7372254	0.2451787	1.0000000	0.0510386	0.0384049	0.1005165	0.6562599	0.2265805	0.2652939	0.0317461	0.6122109	0.9967845	0.0618466	0.4195216	0.9998960	0.3305464	0.3526767	0.5083395	0.0853739	0.5255221
100	0.7372252	0.2451787	1.0000000	0.0510386	0.0384047	0.1005121	0.6562421	0.2265762	0.3270172	0.0317461	0.6777247	0.9967844	0.0618466	0.4099074	0.9998960	0.4384906	0.3799779	0.5083374	0.0853689	0.5198138
150	0.7372251	0.2451787	1.0000000	0.0510386	0.0384046	0.1005103	0.6562348	0.2265742	0.3484224	0.0317461	0.6968833	0.9967844	0.0618466	0.4060456	0.9998960	0.4745767	0.3830433	0.5083365	0.0853664	0.5190415
200	0.7372251	0.2451787	1.0000000	0.0510386	0.0384046	0.1005095	0.6562318	0.2265733	0.3558455	0.0317461	0.7024859	0.9967844	0.0618466	0.4044944	0.9998960	0.4866404	0.3833875	0.5083362	0.0853652	0.5189370
250	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005092	0.6562306	0.2265728	0.3584198	0.0317461	0.7041243	0.9967844	0.0618466	0.4038713	0.9998960	0.4906734	0.3834261	0.5083361	0.0853646	0.5189228
