"Time"	gadX	torR	hdeA	hdeB	yhiD
700	0.1394875	0.7510817	0.4769537	0.6354175	0.4054275
750	0.2159945	0.7173178	0.4173208	0.5377087	0.2820117
800	0.1871775	0.7671029	0.5012262	0.6225382	0.4390990
850	0.1947874	0.6097677	0.4628414	0.5387024	0.3173315
900	0.1577818	0.7428964	0.4901596	0.6770495	0.2856586
950	0.1609905	0.8542279	0.5722024	0.6180490	0.3230181
1000	0.1845117	0.7017112	0.4876182	0.6042849	0.3675356

0	0.1404794	0.7586883	0.5450991	0.6272612	0.3400277
50	0.1932668	0.7692061	0.5683881	0.6996994	0.3087850
100	0.1605536	0.6867092	0.5251487	0.7162856	0.4200500
150	0.1762246	0.6103173	0.5630019	0.5659102	0.2932275
200	0.1876911	0.6535158	0.8114180	0.6183567	0.3135981
250	0.1821288	0.6903724	0.4764323	0.4511886	0.3187660
300	0.1502511	0.7727263	0.6028801	0.6364015	0.2894130
350	0.1062389	0.6693955	0.5668085	0.5884377	0.3903253
400	0.1696870	0.5962673	0.5181641	0.6659614	0.4119353
450	0.1688320	0.7020300	0.6500473	0.6268443	0.3826337
500	0.1502138	0.5625171	0.6582779	0.6599319	0.4070855
550	0.1672701	0.5856220	0.5105428	0.7106593	0.3074062
600	0.1082910	0.5587914	0.5421181	0.4928016	0.3239264
650	0.2168110	0.6261683	0.4664020	0.6745640	0.4290367
700	0.1569742	0.6301805	0.5952941	0.5785847	0.4554412
750	0.1767121	0.6689680	0.5454313	0.5082746	0.3005711
800	0.1266489	0.6105649	0.4246742	0.5797212	0.2378255
850	0.1266053	0.6529868	0.4429845	0.5258852	0.3836931
900	0.1718853	0.6782575	0.4520919	0.6866891	0.4061737
950	0.1987346	0.5282063	0.5855335	0.5673165	0.3472731
1000	0.1889376	0.7281595	0.6242113	0.6122848	0.3454618

0	0.2201393	0.6454846	0.4836338	0.7118651	0.3766287
50	0.1160672	0.6234725	0.6315972	0.6927172	0.3314463
100	0.1478997	0.5839488	0.6083375	0.6364083	0.3410881
150	0.1551158	0.5928631	0.6063050	0.6798471	0.2793232
200	0.0848250	0.7329722	0.6713319	0.6020162	0.3737992
250	0.1103112	0.5888745	0.6005728	0.6066807	0.3613006
300	0.0995539	0.7393421	0.5714125	0.6749291	0.3006866
350	0.0602772	0.7530632	0.6678110	0.6164572	0.3504850
400	0.1224275	0.6433752	0.5417124	0.6435266	0.3562219
450	0.1945512	0.7151970	0.5470314	0.6316213	0.3845720
500	0.1641878	0.6797478	0.6428276	0.6028327	0.4510420
550	0.1772047	0.6506997	0.6250225	0.5839862	0.3944270
600	0.1653832	0.7465791	0.5026886	0.5514209	0.3893339
650	0.1482614	0.7278507	0.5096826	0.5371603	0.3342306
700	0.1783972	0.5718698	0.4424464	0.5521750	0.4647758
750	0.1427989	0.7371970	0.5771472	0.4982893	0.3667571
800	0.1884861	0.6983086	0.6034554	0.5480225	0.2972811
850	0.1428506	0.5948265	0.4945092	0.5372229	0.3085812
900	0.1987457	0.7214932	0.4883093	0.6092158	0.3702889
950	0.1648915	0.6425640	0.4833190	0.5460113	0.4136259
1000	0.1861108	0.6561985	0.5450189	0.6784563	0.3377236

0	0.1884666	0.5639891	0.6219302	0.7713956	0.3390514
50	0.1813049	0.4443083	0.6226612	0.5641207	0.4113861
100	0.1908959	0.4707265	0.3498821	0.6027477	0.3482892
150	0.1710382	0.3181361	0.3345916	0.7199125	0.3318592
200	0.2011219	0.3566897	0.4059267	0.5676384	0.3122786
250	0.2705125	0.5670041	0.5220984	0.7581117	0.3452743
300	0.1915432	0.5056604	0.5078485	0.7169796	0.4286344
350	0.2000621	0.3477405	0.4181698	0.6473744	0.3731376
400	0.1764540	0.5221299	0.4375857	0.6571357	0.2950799
450	0.2507913	0.4079938	0.3544662	0.8131211	0.3068582
500	0.1866860	0.4335217	0.3792605	0.7001330	0.3156858
550	0.2131238	0.5011364	0.3498998	0.6425429	0.3394190
600	0.1709978	0.7557243	0.5075535	0.5874470	0.4197306
650	0.2016980	0.7360409	0.3755868	0.7278552	0.3763524
700	0.1727629	0.6387854	0.4987103	0.5391162	0.4622749
750	0.1498767	0.7046617	0.5116835	0.5610776	0.3164613
800	0.1558693	0.5845741	0.5301125	0.6384363	0.2116153
850	0.1859348	0.6988277	0.4567785	0.5630784	0.3790683
900	0.1761360	0.7717104	0.4759739	0.5760059	0.4453238
950	0.1392424	0.6744457	0.4881092	0.6533408	0.4386809
1000	0.1531669	0.7558311	0.5263939	0.6359791	0.4348603

0	0.2482400	0.6862171	0.4360399	0.6765591	0.3559809
50	0.2314465	0.3303462	0.4508028	0.6372043	0.3033207
100	0.2217155	0.2254119	0.4129625	0.6810549	0.2624956
150	0.3709440	0.3052010	0.4182354	0.5950210	0.2706955
200	0.2704228	0.2168359	0.2914050	0.6304731	0.3236210
250	0.2834957	0.2304392	0.3332500	0.6473162	0.2061589
300	0.2735018	0.3169782	0.2840731	0.5791722	0.2837880
350	0.3488227	0.3026028	0.4618084	0.5011217	0.2478326
400	0.2993256	0.2099458	0.3461591	0.6987786	0.2686051
450	0.2761342	0.2055038	0.3080591	0.6258071	0.2833250
500	0.2589014	0.1961148	0.2505059	0.6134381	0.2573231
550	0.2030030	0.5365116	0.3790009	0.5936023	0.2751612
600	0.2566183	0.5712510	0.4935773	0.6011946	0.3673035
650	0.1743011	0.7108703	0.4722607	0.5647282	0.3624155
700	0.1273522	0.5342731	0.4509386	0.5885536	0.3698001
750	0.2260825	0.5297736	0.5941534	0.6118695	0.2887229
800	0.1766351	0.5253286	0.4995902	0.7154895	0.2931710
850	0.1133711	0.6181764	0.5397988	0.6205157	0.2977547
900	0.2133683	0.6176474	0.4730289	0.5508197	0.5086822
950	0.1698803	0.6766813	0.4839700	0.6970990	0.3561976
1000	0.1792551	0.5601322	0.5037989	0.6275852	0.3513431
