"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
450	0.7451028	1.0000000	0.1717665	0.2888227	0.3825910	0.0443568	0.2336428	0.1341638	0.2541816	0.1913974	0.1949759	0.0261389	0.0000047	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
500	0.7451009	1.0000000	0.1717664	0.2888227	0.3825996	0.0443568	0.2336414	0.1341508	0.2541816	0.1913974	0.1949759	0.0261389	0.0000017	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
550	0.7602560	1.0000000	0.4045408	0.2888227	0.3991436	0.0443568	0.2819129	0.1354174	0.2541816	0.1913974	0.1949759	0.0388173	0.0253155	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
600	0.7658213	1.0000000	0.4502837	0.2888227	0.3984060	0.0443568	0.2969455	0.1446224	0.2541816	0.1913974	0.1949759	0.0401376	0.0345867	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
650	0.7678649	1.0000000	0.4592728	0.2888227	0.3976406	0.0443568	0.3016269	0.1581230	0.2541816	0.1913974	0.1949759	0.0402751	0.0379823	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
700	0.7686154	1.0000000	0.4610392	0.2888227	0.3973309	0.0443568	0.3030848	0.1679545	0.2541816	0.1913974	0.1949759	0.0402894	0.0392259	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
750	0.7688910	1.0000000	0.4613863	0.2888227	0.3972242	0.0443568	0.3035388	0.1732337	0.2541816	0.1913974	0.1949759	0.0402909	0.0396814	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
800	0.7689922	1.0000000	0.4614546	0.2888227	0.3971902	0.0443568	0.3036802	0.1756892	0.2541816	0.1913974	0.1949759	0.0402910	0.0398482	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
850	0.7690293	1.0000000	0.4614680	0.2888227	0.3971799	0.0443568	0.3037242	0.1767497	0.2541816	0.1913974	0.1949759	0.0402910	0.0399093	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
900	0.7690430	1.0000000	0.4614706	0.2888227	0.3971769	0.0443568	0.3037379	0.1771895	0.2541816	0.1913974	0.1949759	0.0402910	0.0399317	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
950	0.7690480	1.0000000	0.4614711	0.2888227	0.3971760	0.0443568	0.3037422	0.1773677	0.2541816	0.1913974	0.1949759	0.0402910	0.0399399	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
1000	0.7690498	1.0000000	0.4614712	0.2888227	0.3971758	0.0443568	0.3037435	0.1774389	0.2541816	0.1913974	0.1949759	0.0402910	0.0399429	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661

0	0.7690493	1.0000000	0.4614712	0.2888227	0.3971757	0.0443516	0.3037303	0.1774994	0.2541722	0.1913974	0.1949759	0.0402910	0.0399467	0.5625529	0.9724683	0.0202023	0.2326213	0.4882727	0.2240249	0.4025661
50	0.7270929	0.6696215	0.5074287	0.3618434	0.4183075	0.0406376	0.1365888	0.1231346	0.0795212	0.2512447	0.2163239	0.0444245	0.0399454	0.5345781	0.9821225	0.0034522	0.2598589	0.5041340	0.1148253	0.4356535
100	0.5822058	0.5526184	0.6245511	0.5797859	0.4780205	0.0331623	0.0908140	0.1265059	0.0248861	0.4720421	0.2811063	0.0564044	0.0399450	0.4543147	0.9670364	0.0007552	0.3559065	0.5527831	0.0869453	0.5297599
150	0.4293937	0.5111818	0.7194488	0.7561128	0.5347686	0.0195740	0.0826481	0.1673965	0.0078027	0.6851819	0.3474255	0.0686957	0.0399448	0.3781695	0.9454746	0.0005028	0.4659808	0.6036522	0.0886930	0.6172851
200	0.3284664	0.4965071	0.7705904	0.8419793	0.5706435	0.0117131	0.0843173	0.2210830	0.0024646	0.8010138	0.3910669	0.0767406	0.0399448	0.3297322	0.9291647	0.0006429	0.5443799	0.6397258	0.0946729	0.6708590
250	0.2742765	0.4913101	0.7935256	0.8768268	0.5889303	0.0083226	0.0868369	0.2658686	0.0007969	0.8516790	0.4135583	0.0807557	0.0399448	0.3044217	0.9204713	0.0007718	0.5880276	0.6607335	0.0990151	0.6974924
