"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
600	1.0000000	0.9993649	0.2040477	0.8787217	0.5453831	0.3332004	0.9933110	0.2441096	0.4111069	0.0561719
650	1.0000000	0.9993649	0.2158132	0.9298488	0.5418009	0.3676668	0.9944715	0.2441096	0.5066461	0.0561719
700	1.0000000	0.9993649	0.2223158	0.9453503	0.5388150	0.3928583	0.9950468	0.2441096	0.5714723	0.0561719
750	1.0000000	0.9993649	0.2256133	0.9487423	0.5354663	0.4076203	0.9952636	0.2441096	0.6089293	0.0561719
800	1.0000000	0.9993649	0.2272051	0.9488448	0.5321411	0.4152180	0.9953264	0.2441096	0.6281852	0.0561719
850	1.0000000	0.9993649	0.2279497	0.9483682	0.5293176	0.4187889	0.9953366	0.2441096	0.6372296	0.0561719
900	1.0000000	0.9993649	0.2282905	0.9479707	0.5271913	0.4203487	0.9953333	0.2441096	0.6411650	0.0561719
950	1.0000000	0.9993649	0.2284442	0.9477299	0.5257249	0.4209855	0.9953287	0.2441096	0.6427566	0.0561719
1000	1.0000000	0.9993649	0.2285127	0.9476014	0.5247780	0.4212273	0.9953255	0.2441096	0.6433496	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	0.7814412	0.9992611	0.2053746	0.9488126	0.5247453	0.4230929	0.9953470	0.2500104	0.6466478	0.0370546
100	0.5212218	0.9978120	0.2143080	0.9534797	0.5329693	0.4376380	0.9954299	0.2915033	0.6710294	0.0186981
150	0.3618225	0.9892116	0.2800299	0.9498830	0.5333307	0.4713918	0.9953565	0.3657128	0.7216381	0.0187611
200	0.2784585	0.9584272	0.3559039	0.9292503	0.5105229	0.5179865	0.9945663	0.4410570	0.7818643	0.0525533
250	0.2374940	0.8954280	0.4125782	0.8972730	0.4706379	0.5644215	0.9923140	0.5006449	0.8342949	0.1194016
300	0.2179335	0.8164023	0.4474559	0.8654508	0.4273688	0.6008226	0.9887394	0.5473085	0.8720025	0.1892499
350	0.2087242	0.7464324	0.4668360	0.8407401	0.3896661	0.6244490	0.9849254	0.5898351	0.8960178	0.2410188
400	0.2044194	0.6969160	0.4769787	0.8242979	0.3606740	0.6375222	0.9818127	0.6321136	0.9101275	0.2728210
450	0.2024146	0.6664757	0.4820905	0.8144147	0.3401288	0.6437385	0.9796902	0.6714851	0.9179668	0.2903844
500	0.2014827	0.6493670	0.4846035	0.8088732	0.3264032	0.6462164	0.9784080	0.7038166	0.9221505	0.2994914
550	0.4196088	0.7119810	0.6038811	0.7966115	0.3152254	0.6331572	0.9734566	0.7176942	0.9137920	0.3850992
600	0.6796274	0.8599896	0.7014712	0.7475954	0.2955180	0.5701999	0.9415501	0.6509965	0.8498827	0.2757318
650	0.8389335	0.9437152	0.6512432	0.7035820	0.2717835	0.4921503	0.9094806	0.5269721	0.7501421	0.1609498
700	0.9222543	0.9785864	0.5328989	0.7085194	0.2566887	0.4293089	0.9219043	0.4155896	0.6579057	0.0999339
750	0.9631987	0.9917910	0.4217936	0.7551155	0.2599349	0.3928515	0.9535665	0.3398678	0.5962042	0.0732830
800	0.9827499	0.9966220	0.3420979	0.8140531	0.2841196	0.3808825	0.9762959	0.2949176	0.5687318	0.0626298
850	0.9919549	0.9983696	0.2919466	0.8641798	0.3239243	0.3839975	0.9874421	0.2701815	0.5675194	0.0585655
900	0.9962577	0.9990013	0.2627078	0.8990377	0.3697291	0.3928533	0.9921007	0.2571862	0.5804558	0.0570532
950	0.9982616	0.9992307	0.2464839	0.9205992	0.4128195	0.4018990	0.9939570	0.2505628	0.5973901	0.0564971
1000	0.9991930	0.9993147	0.2377855	0.9330245	0.4482284	0.4090025	0.9947112	0.2472566	0.6125920	0.0562930

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9995601	0.2285687	0.9474742	0.5231551	0.3426763	0.9953214	0.1723977	0.6435174	0.0561719
100	1.0000000	0.9997288	0.2285675	0.9474778	0.5232863	0.2487560	0.9953216	0.0914815	0.6435549	0.0561719
150	1.0000000	0.9998023	0.2285670	0.9474793	0.5233536	0.1922156	0.9953216	0.0452565	0.6435728	0.0561719
200	1.0000000	0.9998300	0.2285668	0.9474800	0.5233878	0.1637688	0.9953217	0.0229281	0.6435813	0.0561719
250	1.0000000	0.9998400	0.2285667	0.9474803	0.5234050	0.1505708	0.9953217	0.0128716	0.6435852	0.0561719
300	1.0000000	0.9998436	0.2285666	0.9474804	0.5234136	0.1447132	0.9953217	0.0084963	0.6435870	0.0561719
350	1.0000000	0.9998448	0.2285666	0.9474804	0.5234179	0.1421822	0.9953217	0.0066277	0.6435879	0.0561719
400	1.0000000	0.9998452	0.2285666	0.9474805	0.5234200	0.1411072	0.9953217	0.0058378	0.6435883	0.0561719
450	1.0000000	0.9998454	0.2285666	0.9474805	0.5234210	0.1406557	0.9953217	0.0055059	0.6435884	0.0561719
500	1.0000000	0.9998454	0.2285666	0.9474805	0.5234215	0.1404676	0.9953217	0.0053670	0.6435885	0.0561719
550	1.0000000	0.9996502	0.2285666	0.9474805	0.5234218	0.2190257	0.9953217	0.0770043	0.6435886	0.0561719
600	1.0000000	0.9994816	0.2285666	0.9474805	0.5234219	0.3129267	0.9953217	0.1578840	0.6435886	0.0561719
650	1.0000000	0.9994081	0.2285666	0.9474805	0.5234219	0.3694598	0.9953217	0.2041032	0.6435886	0.0561719
700	1.0000000	0.9993803	0.2285666	0.9474805	0.5234220	0.3979038	0.9953217	0.2264360	0.6435886	0.0561719
750	1.0000000	0.9993703	0.2285666	0.9474805	0.5234220	0.4111008	0.9953217	0.2364976	0.6435886	0.0561719
800	1.0000000	0.9993668	0.2285666	0.9474805	0.5234220	0.4169580	0.9953217	0.2408765	0.6435886	0.0561719
850	1.0000000	0.9993656	0.2285666	0.9474805	0.5234220	0.4194888	0.9953217	0.2427471	0.6435886	0.0561719
900	1.0000000	0.9993651	0.2285666	0.9474805	0.5234220	0.4205638	0.9953217	0.2435380	0.6435886	0.0561719
950	1.0000000	0.9993650	0.2285666	0.9474805	0.5234220	0.4210153	0.9953217	0.2438705	0.6435886	0.0561719
1000	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4212034	0.9953217	0.2440097	0.6435886	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9995159	0.2285687	0.9474742	0.5231551	0.4213120	0.9953214	0.2329838	0.6435174	0.0368714
100	1.0000000	0.9996464	0.2285675	0.9474778	0.5232863	0.4213248	0.9953216	0.2204174	0.6435549	0.0170338
150	1.0000000	0.9997032	0.2285670	0.9474793	0.5233536	0.4213308	0.9953216	0.2132304	0.6435728	0.0069915
200	1.0000000	0.9997247	0.2285668	0.9474800	0.5233878	0.4213337	0.9953217	0.2097540	0.6435813	0.0027673
250	1.0000000	0.9997325	0.2285667	0.9474803	0.5234050	0.4213350	0.9953217	0.2081860	0.6435852	0.0011353
300	1.0000000	0.9997352	0.2285666	0.9474804	0.5234136	0.4213356	0.9953217	0.2075029	0.6435870	0.0005343
350	1.0000000	0.9997361	0.2285666	0.9474804	0.5234179	0.4213359	0.9953217	0.2072107	0.6435879	0.0003194
400	1.0000000	0.9997365	0.2285666	0.9474805	0.5234200	0.4213360	0.9953217	0.2070871	0.6435883	0.0002441
450	1.0000000	0.9997366	0.2285666	0.9474805	0.5234210	0.4213360	0.9953217	0.2070351	0.6435884	0.0002181
500	1.0000000	0.9997366	0.2285666	0.9474805	0.5234215	0.4213361	0.9953217	0.2070133	0.6435885	0.0002091
550	1.0000000	0.9995856	0.2285666	0.9474805	0.5234218	0.4213361	0.9953217	0.2181305	0.6435886	0.0195066
600	1.0000000	0.9994552	0.2285666	0.9474805	0.5234219	0.4213361	0.9953217	0.2306902	0.6435886	0.0393432
650	1.0000000	0.9993983	0.2285666	0.9474805	0.5234219	0.4213361	0.9953217	0.2378754	0.6435886	0.0493851
700	1.0000000	0.9993768	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2413519	0.6435886	0.0536093
750	1.0000000	0.9993691	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2429204	0.6435886	0.0552412
800	1.0000000	0.9993664	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2436039	0.6435886	0.0558422
850	1.0000000	0.9993654	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2438963	0.6435886	0.0560571
900	1.0000000	0.9993651	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2440200	0.6435886	0.0561324
950	1.0000000	0.9993650	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2440721	0.6435886	0.0561584
1000	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2440939	0.6435886	0.0561673

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	0.9098187	0.9995786	0.1738266	0.7140729	0.5808533	0.4171052	0.9950657	0.1711335	0.6332758	0.0562349
100	0.8024475	0.9997303	0.1024852	0.5154365	0.6750410	0.3856398	0.9933120	0.0888532	0.5938670	0.0567399
150	0.7366764	0.9997366	0.0556140	0.4350346	0.7633759	0.3328379	0.9903042	0.0419334	0.5660433	0.0578880
200	0.7022789	0.9996759	0.0301622	0.4082601	0.8340346	0.2871003	0.9876146	0.0193374	0.5612853	0.0594171
250	0.6853762	0.9996058	0.0175707	0.4000941	0.8838157	0.2585442	0.9859876	0.0092042	0.5681936	0.0608873
300	0.6773052	0.9995510	0.0116837	0.3977182	0.9155759	0.2437336	0.9852170	0.0048203	0.5772760	0.0620228
350	0.6735053	0.9995153	0.0090367	0.3970480	0.9344454	0.2369528	0.9849049	0.0029611	0.5846284	0.0627778
400	0.6717291	0.9994946	0.0078815	0.3968646	0.9451071	0.2341467	0.9847911	0.0021818	0.5895657	0.0632304
450	0.6709019	0.9994833	0.0073898	0.3968165	0.9509184	0.2330980	0.9847527	0.0018575	0.5925595	0.0634827
500	0.6705174	0.9994774	0.0071851	0.3968050	0.9540030	0.2327558	0.9847404	0.0017233	0.5942618	0.0636163
550	0.7605201	0.9984820	0.1348923	0.6423145	0.8901237	0.2423669	0.9862861	0.1076911	0.5928035	0.0632015
600	0.8678085	0.9982638	0.2638986	0.8400213	0.7731624	0.2917550	0.9904946	0.2117702	0.5902747	0.0611991
650	0.9335411	0.9986122	0.3062998	0.8996610	0.6539040	0.3469463	0.9928839	0.2536966	0.6003539	0.0590854
700	0.9679207	0.9989443	0.3003056	0.9093593	0.5634531	0.3828603	0.9935904	0.2619370	0.6127574	0.0576796
750	0.9848151	0.9991493	0.2803248	0.9134858	0.5092776	0.4010742	0.9939654	0.2587786	0.6198512	0.0569067
800	0.9928823	0.9992590	0.2615907	0.9205473	0.4849648	0.4093921	0.9943533	0.2537968	0.6233504	0.0565189
850	0.9966804	0.9993139	0.2481283	0.9285427	0.4800308	0.4134185	0.9946906	0.2498612	0.6262348	0.0563332
900	0.9984558	0.9993407	0.2395911	0.9352940	0.4850729	0.4158043	0.9949345	0.2473169	0.6295537	0.0562463
950	0.9992827	0.9993535	0.2345625	0.9401225	0.4936317	0.4174924	0.9950934	0.2458261	0.6330444	0.0562062
1000	0.9996670	0.9993595	0.2317420	0.9432405	0.5021439	0.4187507	0.9951911	0.2450022	0.6361896	0.0561877

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9993649	0.2228981	0.9477677	0.5234911	0.3156290	0.9953275	0.2441125	0.6435238	0.0561719
100	1.0000000	0.9993649	0.2154740	0.9494210	0.5260800	0.1894051	0.9953602	0.2441108	0.6437139	0.0561719
150	1.0000000	0.9993649	0.2105449	0.9518032	0.5309222	0.1134350	0.9954069	0.2441101	0.6442969	0.0561719
200	1.0000000	0.9993649	0.2078210	0.9538902	0.5365735	0.0752371	0.9954490	0.2441098	0.6452731	0.0561719
250	1.0000000	0.9993649	0.2064398	0.9553271	0.5417145	0.0575385	0.9954797	0.2441097	0.6463863	0.0561719
300	1.0000000	0.9993649	0.2057731	0.9561890	0.5457333	0.0497014	0.9954994	0.2441096	0.6473876	0.0561719
350	1.0000000	0.9993649	0.2054612	0.9566627	0.5485716	0.0463271	0.9955110	0.2441096	0.6481573	0.0561719
400	1.0000000	0.9993649	0.2053184	0.9569080	0.5504358	0.0449010	0.9955174	0.2441096	0.6486870	0.0561719
450	1.0000000	0.9993649	0.2052541	0.9570298	0.5515956	0.0443062	0.9955208	0.2441096	0.6490232	0.0561719
500	1.0000000	0.9993649	0.2052254	0.9570884	0.5522874	0.0440605	0.9955225	0.2441096	0.6492237	0.0561719
550	1.0000000	0.9993649	0.2108833	0.9568433	0.5523300	0.1501098	0.9955192	0.2441096	0.6493318	0.0561719
600	1.0000000	0.9993649	0.2183006	0.9552886	0.5499891	0.2768272	0.9954945	0.2441096	0.6492514	0.0561719
650	1.0000000	0.9993649	0.2232268	0.9529652	0.5452247	0.3529759	0.9954523	0.2441096	0.6487457	0.0561719
700	1.0000000	0.9993649	0.2259494	0.9508694	0.5396369	0.3910770	0.9954090	0.2441096	0.6478222	0.0561719
750	1.0000000	0.9993649	0.2273301	0.9493931	0.5345793	0.4085422	0.9953747	0.2441096	0.6467330	0.0561719
800	1.0000000	0.9993649	0.2279965	0.9484923	0.5306475	0.4161257	0.9953516	0.2441096	0.6457321	0.0561719
850	1.0000000	0.9993649	0.2283083	0.9479911	0.5278825	0.4192883	0.9953376	0.2441096	0.6449503	0.0561719
900	1.0000000	0.9993649	0.2284510	0.9477293	0.5260719	0.4205617	0.9953298	0.2441096	0.6444056	0.0561719
950	1.0000000	0.9993649	0.2285154	0.9475985	0.5249477	0.4210568	0.9953257	0.2441096	0.6440564	0.0561719
1000	1.0000000	0.9993649	0.2285440	0.9475354	0.5242780	0.4212418	0.9953236	0.2441096	0.6438464	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9993649	0.2285687	0.9474742	0.5231551	0.4213120	0.9953214	0.2441125	0.5725972	0.0561719
100	1.0000000	0.9993649	0.2285675	0.9474778	0.5232863	0.4213248	0.9953216	0.2441108	0.4891429	0.0561719
150	1.0000000	0.9993649	0.2285670	0.9474793	0.5233536	0.4213308	0.9953216	0.2441101	0.4395059	0.0561719
200	1.0000000	0.9993649	0.2285668	0.9474800	0.5233878	0.4213337	0.9953217	0.2441098	0.4147261	0.0561719
250	1.0000000	0.9993649	0.2285667	0.9474803	0.5234050	0.4213350	0.9953217	0.2441097	0.4032712	0.0561719
300	1.0000000	0.9993649	0.2285666	0.9474804	0.5234136	0.4213356	0.9953217	0.2441096	0.3981864	0.0561719
350	1.0000000	0.9993649	0.2285666	0.9474804	0.5234179	0.4213359	0.9953217	0.2441096	0.3959817	0.0561719
400	1.0000000	0.9993649	0.2285666	0.9474805	0.5234200	0.4213360	0.9953217	0.2441096	0.3950392	0.0561719
450	1.0000000	0.9993649	0.2285666	0.9474805	0.5234210	0.4213360	0.9953217	0.2441096	0.3946399	0.0561719
500	1.0000000	0.9993649	0.2285666	0.9474805	0.5234215	0.4213361	0.9953217	0.2441096	0.3944717	0.0561719
550	1.0000000	0.9993649	0.2285666	0.9474805	0.5234218	0.4213361	0.9953217	0.2441096	0.4653219	0.0561719
600	1.0000000	0.9993649	0.2285666	0.9474805	0.5234219	0.4213361	0.9953217	0.2441096	0.5487846	0.0561719
650	1.0000000	0.9993649	0.2285666	0.9474805	0.5234219	0.4213361	0.9953217	0.2441096	0.5984270	0.0561719
700	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2441096	0.6232098	0.0561719
750	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2441096	0.6346662	0.0561719
800	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2441096	0.6397517	0.0561719
850	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2441096	0.6419569	0.0561719
900	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2441096	0.6428995	0.0561719
950	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2441096	0.6432989	0.0561719
1000	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2441096	0.6434672	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9996074	0.2038438	0.9487326	0.5246402	0.4213208	0.9953456	0.2441084	0.6352784	0.0561719
100	1.0000000	0.9998170	0.1714774	0.9555316	0.5359020	0.4215387	0.9954543	0.2440859	0.6262039	0.0561719
150	1.0000000	0.9999083	0.1499872	0.9647761	0.5580856	0.4222751	0.9955821	0.2440573	0.6226534	0.0561719
200	1.0000000	0.9999428	0.1381113	0.9723770	0.5844830	0.4234675	0.9956840	0.2440343	0.6234268	0.0561719
250	1.0000000	0.9999552	0.1320892	0.9773141	0.6086730	0.4247635	0.9957540	0.2440196	0.6261174	0.0561719
300	1.0000000	0.9999596	0.1291824	0.9801357	0.6276049	0.4258758	0.9957980	0.2440113	0.6290135	0.0561719
350	1.0000000	0.9999611	0.1278227	0.9816295	0.6409495	0.4266955	0.9958236	0.2440070	0.6313473	0.0561719
400	1.0000000	0.9999616	0.1272003	0.9823819	0.6496844	0.4272395	0.9958377	0.2440049	0.6329670	0.0561719
450	1.0000000	0.9999618	0.1269196	0.9827481	0.6550963	0.4275743	0.9958451	0.2440039	0.6339895	0.0561719
500	1.0000000	0.9999619	0.1267945	0.9829219	0.6583108	0.4277689	0.9958489	0.2440035	0.6345937	0.0561719
550	1.0000000	0.9997194	0.1514642	0.9821889	0.6584297	0.4278722	0.9958478	0.2440073	0.6434183	0.0561719
600	1.0000000	0.9995098	0.1838050	0.9771839	0.6470270	0.4278047	0.9958187	0.2440280	0.6531751	0.0561719
650	1.0000000	0.9994186	0.2052841	0.9690522	0.6241226	0.4273260	0.9957397	0.2440559	0.6574800	0.0561719
700	1.0000000	0.9993841	0.2171552	0.9612036	0.5976810	0.4263840	0.9956286	0.2440786	0.6572815	0.0561719
750	1.0000000	0.9993717	0.2231751	0.9553990	0.5741135	0.4251959	0.9955215	0.2440932	0.6547394	0.0561719
800	1.0000000	0.9993673	0.2260811	0.9517368	0.5560279	0.4240403	0.9954400	0.2441014	0.6516118	0.0561719
850	1.0000000	0.9993657	0.2274403	0.9496526	0.5434401	0.4230953	0.9953869	0.2441057	0.6488680	0.0561719
900	1.0000000	0.9993652	0.2280626	0.9485470	0.5352622	0.4224124	0.9953557	0.2441078	0.6468343	0.0561719
950	1.0000000	0.9993650	0.2283432	0.9479892	0.5302155	0.4219621	0.9953387	0.2441088	0.6454805	0.0561719
1000	1.0000000	0.9993649	0.2284683	0.9477178	0.5272229	0.4216854	0.9953299	0.2441092	0.6446454	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9994864	0.2285687	0.8466479	0.5404902	0.4604000	0.9952053	0.2441104	0.6382392	0.0561719
100	1.0000000	0.9995914	0.2285675	0.7587899	0.5617202	0.4982123	0.9946274	0.2440983	0.6105709	0.0561719
150	1.0000000	0.9996372	0.2285670	0.7213118	0.5727248	0.5101278	0.9939139	0.2440836	0.5741140	0.0561719
200	1.0000000	0.9996545	0.2285668	0.7078344	0.5763001	0.5088280	0.9934064	0.2440719	0.5450212	0.0561719
250	1.0000000	0.9996607	0.2285667	0.7033170	0.5765663	0.5044853	0.9931362	0.2440645	0.5266722	0.0561719
300	1.0000000	0.9996629	0.2285666	0.7018541	0.5758506	0.5009006	0.9930151	0.2440603	0.5165249	0.0561719
350	1.0000000	0.9996637	0.2285666	0.7013889	0.5750834	0.4986778	0.9929665	0.2440582	0.5113547	0.0561719
400	1.0000000	0.9996639	0.2285666	0.7012424	0.5745186	0.4974745	0.9929484	0.2440571	0.5088605	0.0561719
450	1.0000000	0.9996640	0.2285666	0.7011966	0.5741606	0.4968732	0.9929420	0.2440566	0.5077022	0.0561719
500	1.0000000	0.9996641	0.2285666	0.7011823	0.5739516	0.4965881	0.9929398	0.2440564	0.5071789	0.0561719
550	1.0000000	0.9995425	0.2285666	0.8020042	0.5550210	0.4578163	0.9931440	0.2440583	0.5111117	0.0561719
600	1.0000000	0.9994375	0.2285666	0.8898645	0.5331758	0.4240472	0.9939152	0.2440687	0.5352991	0.0561719
650	1.0000000	0.9993918	0.2285666	0.9273436	0.5226705	0.4140569	0.9946230	0.2440827	0.5705614	0.0561719
700	1.0000000	0.9993745	0.2285666	0.9408216	0.5197508	0.4143219	0.9950239	0.2440941	0.6007850	0.0561719
750	1.0000000	0.9993683	0.2285666	0.9453392	0.5199600	0.4167733	0.9952062	0.2441014	0.6207892	0.0561719
800	1.0000000	0.9993661	0.2285666	0.9468022	0.5209608	0.4188101	0.9952796	0.2441055	0.6322200	0.0561719
850	1.0000000	0.9993653	0.2285666	0.9472674	0.5218843	0.4200578	0.9953070	0.2441077	0.6381778	0.0561719
900	1.0000000	0.9993650	0.2285666	0.9474139	0.5225309	0.4207251	0.9953167	0.2441087	0.6410984	0.0561719
950	1.0000000	0.9993650	0.2285666	0.9474597	0.5229303	0.4210553	0.9953200	0.2441092	0.6424704	0.0561719
1000	1.0000000	0.9993649	0.2285666	0.9474740	0.5231599	0.4212106	0.9953211	0.2441094	0.6430955	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9996082	0.2285687	0.9474742	0.4596547	0.4901527	0.9953214	0.2441084	0.6435174	0.0561719
100	1.0000000	0.9998184	0.2285675	0.9474778	0.3669517	0.5723979	0.9953216	0.2440858	0.6435549	0.0561719
150	1.0000000	0.9999100	0.2285670	0.9474793	0.2973729	0.6219065	0.9953216	0.2440571	0.6435728	0.0561719
200	1.0000000	0.9999446	0.2285668	0.9474800	0.2539489	0.6468150	0.9953217	0.2440340	0.6435813	0.0561719
250	1.0000000	0.9999570	0.2285667	0.9474803	0.2291285	0.6583713	0.9953217	0.2440193	0.6435852	0.0561719
300	1.0000000	0.9999614	0.2285666	0.9474804	0.2156523	0.6635002	0.9953217	0.2440110	0.6435870	0.0561719
350	1.0000000	0.9999630	0.2285666	0.9474804	0.2085773	0.6657164	0.9953217	0.2440067	0.6435879	0.0561719
400	1.0000000	0.9999635	0.2285666	0.9474805	0.2049497	0.6666577	0.9953217	0.2440046	0.6435883	0.0561719
450	1.0000000	0.9999637	0.2285666	0.9474805	0.2031217	0.6670531	0.9953217	0.2440036	0.6435884	0.0561719
500	1.0000000	0.9999638	0.2285666	0.9474805	0.2022128	0.6672178	0.9953217	0.2440031	0.6435885	0.0561719
550	1.0000000	0.9997205	0.2285666	0.9474805	0.2652664	0.5984454	0.9953217	0.2440069	0.6435886	0.0561719
600	1.0000000	0.9995103	0.2285666	0.9474805	0.3578828	0.5162413	0.9953217	0.2440278	0.6435886	0.0561719
650	1.0000000	0.9994187	0.2285666	0.9474805	0.4274232	0.4667503	0.9953217	0.2440557	0.6435886	0.0561719
700	1.0000000	0.9993841	0.2285666	0.9474805	0.4708302	0.4418495	0.9953217	0.2440785	0.6435886	0.0561719
750	1.0000000	0.9993717	0.2285666	0.9474805	0.4956431	0.4302964	0.9953217	0.2440932	0.6435886	0.0561719
800	1.0000000	0.9993673	0.2285666	0.9474805	0.5091161	0.4251688	0.9953217	0.2441014	0.6435886	0.0561719
850	1.0000000	0.9993657	0.2285666	0.9474805	0.5161896	0.4229532	0.9953217	0.2441057	0.6435886	0.0561719
900	1.0000000	0.9993652	0.2285666	0.9474805	0.5198167	0.4220122	0.9953217	0.2441078	0.6435886	0.0561719
950	1.0000000	0.9993650	0.2285666	0.9474805	0.5216444	0.4216170	0.9953217	0.2441088	0.6435886	0.0561719
1000	1.0000000	0.9993649	0.2285666	0.9474805	0.5225532	0.4214523	0.9953217	0.2441092	0.6435886	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9993649	0.2285687	0.9474742	0.5231551	0.4213120	0.9953214	0.2221510	0.6435174	0.0561719
100	1.0000000	0.9993649	0.2285675	0.9474778	0.5232863	0.4213248	0.9953216	0.1973711	0.6435549	0.0561719
150	1.0000000	0.9993649	0.2285670	0.9474793	0.5233536	0.4213308	0.9953216	0.1832159	0.6435728	0.0561719
200	1.0000000	0.9993649	0.2285668	0.9474800	0.5233878	0.4213337	0.9953217	0.1763787	0.6435813	0.0561719
250	1.0000000	0.9993649	0.2285667	0.9474803	0.5234050	0.4213350	0.9953217	0.1732994	0.6435852	0.0561719
300	1.0000000	0.9993649	0.2285666	0.9474804	0.5234136	0.4213356	0.9953217	0.1719598	0.6435870	0.0561719
350	1.0000000	0.9993649	0.2285666	0.9474804	0.5234179	0.4213359	0.9953217	0.1713877	0.6435879	0.0561719
400	1.0000000	0.9993649	0.2285666	0.9474805	0.5234200	0.4213360	0.9953217	0.1711459	0.6435883	0.0561719
450	1.0000000	0.9993649	0.2285666	0.9474805	0.5234210	0.4213360	0.9953217	0.1710443	0.6435884	0.0561719
500	1.0000000	0.9993649	0.2285666	0.9474805	0.5234215	0.4213361	0.9953217	0.1710017	0.6435885	0.0561719
550	1.0000000	0.9993649	0.2285666	0.9474805	0.5234218	0.4213361	0.9953217	0.1929454	0.6435886	0.0561719
600	1.0000000	0.9993649	0.2285666	0.9474805	0.5234219	0.4213361	0.9953217	0.2177162	0.6435886	0.0561719
650	1.0000000	0.9993649	0.2285666	0.9474805	0.5234219	0.4213361	0.9953217	0.2318677	0.6435886	0.0561719
700	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2387033	0.6435886	0.0561719
750	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2417819	0.6435886	0.0561719
800	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2431212	0.6435886	0.0561719
850	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2436932	0.6435886	0.0561719
900	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2439350	0.6435886	0.0561719
950	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2440366	0.6435886	0.0561719
1000	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953217	0.2440791	0.6435886	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	0.8378288	0.9994133	0.2118936	0.9484691	0.4692626	0.3208880	0.9974484	0.1811692	0.6457757	0.0435242
100	0.6447454	0.9990517	0.2234756	0.9516195	0.3932350	0.2068247	0.9990472	0.1139027	0.6623679	0.0318825
150	0.5264707	0.9976336	0.2861665	0.9469967	0.3316067	0.1483384	0.9995616	0.0809065	0.6944938	0.0310117
200	0.4646144	0.9948414	0.3671582	0.9258283	0.2776310	0.1292585	0.9994329	0.0695014	0.7304829	0.0409976
