"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
900	0.8017515	0.2898592	0.8427210	0.0723596	0.0348940	0.1583095	0.8899098	0.2674902	0.1440482	0.0277336	0.3690036	0.8999551	0.0678560	0.4390699	0.9687565	0.0075226	0.1028028	0.6599103	0.1074002	0.5519839
950	0.8341011	0.3166685	0.9735085	0.0519937	0.0612266	0.1872557	0.8132740	0.2730559	0.1476680	0.0474642	0.3936117	0.9337400	0.0875809	0.5082969	0.9938367	0.0180234	0.1364087	0.6271984	0.1174787	0.5534056
1000	0.8745963	0.3140372	0.9110685	0.0590899	0.0404503	0.1786171	0.8104599	0.3063679	0.1615103	0.0295876	0.3939572	1.0131515	0.0725905	0.4748076	0.9616809	0.0054997	0.1792786	0.6756861	0.1535337	0.5640324

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.7681320	0.2396113	1.0799084	0.0382503	0.0387297	0.0830850	0.3987946	0.1623846	0.0508218	0.0233000	0.3691077	0.9685017	0.1439545	0.4447277	0.9351876	0.3327883	0.0591424	0.4906705	0.0850500	0.5531857
100	0.6677894	0.2226314	1.0764307	0.0395852	0.0395561	0.0916454	0.5762155	0.1661018	0.0679384	0.0178386	0.4389623	0.9714293	0.2699142	0.3139202	0.9742943	0.6561819	0.0341270	0.4789717	0.0902849	0.4966515
150	0.6703734	0.2150114	1.0029430	0.0542731	0.0302121	0.0955577	0.5187497	0.1944283	0.0571343	0.0236170	0.4132060	1.0433069	0.3315437	0.2381959	0.9497338	0.8377360	0.0164898	0.4640601	0.0616902	0.5001565
200	0.6908696	0.2085918	1.0526325	0.0358742	0.0247872	0.0588603	0.4979717	0.2037390	0.0694997	0.0246267	0.4121856	1.0295985	0.3028497	0.2262857	0.9608465	0.9352546	0.0099525	0.4030742	0.0848078	0.5286577
250	0.6681405	0.2170589	1.0079155	0.0537854	0.0465352	0.0564646	0.4758456	0.2151951	0.0745506	0.0250984	0.3987815	1.0571176	0.3135678	0.1943506	0.9631817	0.9481447	0.0087108	0.3975435	0.0703292	0.5447572
300	0.6765665	0.2025970	0.9893182	0.0404670	0.0569661	0.0600916	0.3803695	0.1519547	0.1033758	0.0372388	0.3837207	0.9954808	0.2810652	0.2313983	0.9760048	0.8944959	0.0059451	0.4374827	0.0942523	0.5134361
350	0.6207264	0.1974409	0.9517365	0.0456773	0.0329883	0.0604301	0.3940339	0.2008042	0.0756430	0.0426240	0.3587791	0.9245633	0.3260169	0.2185405	0.9567883	1.0449726	0.0123908	0.3530631	0.0734525	0.5361636
400	0.6143397	0.2315687	0.9958094	0.0241386	0.0377385	0.0636689	0.3706783	0.1875598	0.1129475	0.0233077	0.3583928	0.9542181	0.3340308	0.1999091	0.9948008	0.9333227	0.0113857	0.3030244	0.0613592	0.4205013
450	0.6339438	0.2055683	1.0272057	0.0659002	0.0413603	0.0566317	0.3691185	0.1956140	0.1166209	0.0207283	0.3515427	0.9912694	0.3259474	0.1497844	0.9909358	0.9325577	0.0232602	0.3085463	0.0484406	0.4997003
500	0.5973832	0.2122016	1.0022743	0.0562311	0.0512700	0.0744001	0.3014732	0.1392564	0.0907234	0.0345205	0.3798060	1.0247097	0.2635573	0.1743802	1.0176400	0.8443507	0.0289750	0.3674242	0.0635130	0.5735608
550	0.5701168	0.2302478	0.9856819	0.0428175	0.0436436	0.0309112	0.2438063	0.1445318	0.0820978	0.0247704	0.3745803	1.0488190	0.2052510	0.2369468	0.9942825	0.6509534	0.0442743	0.3116154	0.0685765	0.5572167
600	0.6306901	0.2390819	0.9886496	0.0562704	0.0286810	0.0467589	0.3095317	0.2052600	0.0586487	0.0301442	0.3750196	0.9610623	0.1519731	0.3043381	0.9943403	0.3247218	0.0617663	0.3379293	0.0599555	0.4900420
650	0.6606949	0.2639392	0.9574941	0.0573301	0.0352615	0.0551035	0.4260282	0.2437954	0.0669143	0.0303775	0.3646504	1.0956424	0.1200045	0.3919442	1.0619017	0.1464105	0.0795208	0.4214905	0.1019063	0.4701530
700	0.6658964	0.2528065	1.0369519	0.0417387	0.0523927	0.0877547	0.5316631	0.2562302	0.0754727	0.0264817	0.3788336	1.1358235	0.0948944	0.4094947	1.0237213	0.0903311	0.1074715	0.5024456	0.0903119	0.5015157
750	0.7106282	0.2475311	0.9299133	0.0547042	0.0324342	0.0924911	0.6195361	0.2412902	0.1161982	0.0275604	0.3671400	1.0030749	0.0846015	0.3734176	0.9891521	0.0447523	0.1227006	0.4641897	0.0838950	0.4792911
800	0.6944204	0.2175077	1.0265235	0.0620826	0.0378138	0.0914302	0.5769771	0.2193190	0.1135740	0.0433822	0.3671445	1.0938677	0.0627993	0.4367307	1.0480381	0.0127802	0.1595718	0.4338293	0.0621784	0.5303107
850	0.6317780	0.2445230	1.0199923	0.0621577	0.0436022	0.0722097	0.5114976	0.1880630	0.0733422	0.0438196	0.4040358	1.0091810	0.0626766	0.4760705	1.0285234	0.0045676	0.1358755	0.4383101	0.0682412	0.5403256
900	0.7006597	0.2235102	0.9663521	0.0338706	0.0354192	0.0855485	0.5357368	0.2633201	0.0761789	0.0545746	0.4154035	1.0681391	0.0746358	0.4448843	0.9947772	0.0123992	0.0891518	0.4313121	0.0957641	0.5523939
950	0.6956735	0.2549963	1.0483675	0.0355045	0.0297425	0.0742548	0.5127974	0.2515118	0.0760363	0.0381601	0.4345776	1.0177225	0.0677658	0.5052670	1.0003597	0.0144372	0.0909272	0.4630563	0.1011834	0.5411159
1000	0.7481360	0.2423227	1.0125254	0.0712428	0.0377456	0.0863831	0.5581696	0.2556323	0.0870603	0.0396338	0.4326908	1.0666309	0.0477192	0.5237898	1.0031004	0.0203136	0.0912456	0.4186948	0.0528565	0.5097318

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.6410902	0.2104051	0.8447245	0.0534532	0.0307843	0.1105162	0.4183379	0.1956587	0.2083931	0.0177497	0.4521055	1.0440490	0.4067637	0.4294943	0.9632484	0.0089482	0.1011003	0.4580416	0.0583265	0.7142211
100	0.6497834	0.3083933	0.6815044	0.0458988	0.0309064	0.1451243	0.4592346	0.1906483	0.3063315	0.0315416	0.5030892	0.9525962	0.7861991	0.3943655	0.9763035	0.0066424	0.0792856	0.6212975	0.0530463	0.7092233
150	0.7748392	0.4018681	0.5663954	0.0426632	0.0336961	0.2352830	0.5120148	0.3509747	0.3802946	0.0598792	0.5636091	1.0115363	0.8809606	0.4499036	1.0678873	0.0122515	0.1188788	0.6945231	0.0538129	0.7839839
200	0.9003896	0.4959223	0.5037770	0.0415211	0.0597249	0.3703882	0.6746928	0.3979498	0.4625814	0.1505979	0.6300689	1.0229203	0.8433349	0.4421234	0.9698944	0.0066323	0.1454137	0.8163091	0.0246867	0.8160110
250	1.0318037	0.5149840	0.4924686	0.0787249	0.0830058	0.4735286	0.8126938	0.5079780	0.5260393	0.1659278	0.6368385	0.9966679	0.8803873	0.5175866	0.9347694	0.0200812	0.2461951	0.9420019	0.0221661	0.9603912
300	1.0307953	0.6285753	0.5467624	0.1033936	0.1086887	0.5748361	0.9060936	0.5853637	0.6276987	0.1614287	0.6858628	0.9418309	0.9694388	0.5496695	1.0174286	0.0122179	0.2713933	1.0014270	0.0254376	1.0351411
350	1.0182458	0.6338639	0.5451925	0.0749132	0.1184038	0.6619483	1.0116694	0.5814980	0.8184991	0.1104287	0.6182529	0.9299335	0.9227585	0.5967275	0.9948845	0.0183055	0.3400398	1.0344969	0.0371928	1.0659561
400	1.0483436	0.6815286	0.5656900	0.0894618	0.1078268	0.6619795	1.0132005	0.6456982	0.8936692	0.0999540	0.7188368	0.8335235	1.0584619	0.6044845	0.9648539	0.0164457	0.2963670	0.9409475	0.0382204	1.0895453
450	0.9285557	0.7321706	0.5458164	0.0711755	0.1261099	0.7207024	1.0205032	0.7673389	0.9069915	0.1047633	0.8322690	0.9746892	1.0270043	0.6706344	0.9960051	0.0111709	0.2842162	0.9455155	0.0338686	0.9829274
500	0.9707571	0.7446746	0.5555922	0.0850790	0.1572522	0.7763811	1.1058028	0.7649260	0.8386317	0.1246801	0.7369738	0.9897608	1.0609396	0.7020627	0.9530346	0.0127147	0.2828490	0.9840937	0.0475204	0.8732800
550	1.0114974	0.7231173	0.6679188	0.0803859	0.2471483	0.6961510	1.0210598	0.6967702	0.8530348	0.0856202	0.7251294	0.9904182	0.6657788	0.5956367	0.9950888	0.0128256	0.3427291	0.9790609	0.1279565	0.9242686
600	0.9322312	0.7123194	0.7355290	0.0761157	0.1976720	0.6498953	1.0194217	0.6765826	0.7926815	0.0557150	0.6381263	0.9862161	0.3445694	0.6330115	1.0302736	0.0204979	0.3006118	1.0320370	0.2753306	0.8493681
650	1.0306233	0.5691945	0.8741668	0.0594863	0.2055194	0.6735849	0.9874998	0.6957378	0.6269124	0.0444571	0.6176001	1.0094779	0.1572305	0.5815176	1.0815093	0.0270327	0.2407165	0.9204943	0.3105193	0.8598686
700	1.0873954	0.4362586	0.9805484	0.0556478	0.1582585	0.5481362	1.0150127	0.6794386	0.4622104	0.0424279	0.5429715	0.9576280	0.1341585	0.5329945	1.0386749	0.0203820	0.2996090	0.8596972	0.3601497	0.7855018
750	0.9762114	0.3338450	0.9148887	0.0727334	0.1330350	0.5192521	0.9818296	0.5476862	0.3358878	0.0609325	0.5641076	1.0023433	0.0821349	0.4912348	1.0157403	0.0213686	0.2392287	0.7829491	0.3259368	0.6701750
800	0.9114788	0.3024976	0.9083722	0.0652641	0.1028678	0.3904848	0.9879972	0.4406079	0.2344074	0.0342399	0.5204808	0.9825066	0.0787757	0.6204699	1.0477840	0.0159253	0.1788282	0.8373578	0.2563305	0.6682486
850	0.8430879	0.2466894	0.9696728	0.0460486	0.0800878	0.2852376	1.0119196	0.3375371	0.1964647	0.0184290	0.5130651	1.0048279	0.0693530	0.5171586	0.9867940	0.0189977	0.1339880	0.7667375	0.1742724	0.6350798
900	0.7676206	0.2328784	0.9635784	0.0496205	0.0528124	0.2045693	0.8775224	0.2866030	0.1377008	0.0288868	0.4391785	0.9694803	0.0685092	0.4903888	0.9104057	0.0154496	0.0876655	0.6661187	0.1452493	0.6368370
950	0.7436335	0.2454059	0.9196694	0.0579354	0.0580675	0.1477618	0.8275859	0.2898405	0.1346568	0.0388653	0.4509988	0.9645259	0.0589443	0.4005495	0.9276068	0.0031496	0.0983244	0.6255814	0.1271268	0.6112402
1000	0.7388378	0.2246674	0.9874957	0.0365026	0.0529895	0.1407739	0.7444353	0.2550089	0.1033835	0.0365898	0.3666593	0.9182708	0.0713392	0.4334575	0.9643679	0.0072719	0.1202387	0.5722091	0.1143121	0.5298866

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.8403192	0.3438853	0.7525060	0.0267567	0.0472208	0.1137595	0.7685266	0.2335367	0.0813241	0.3379809	0.3860679	0.8873425	0.1008398	0.4168641	0.9500718	0.0052564	0.1107043	0.5120230	0.0921906	0.5614580
100	0.9955459	0.3613072	0.4560869	0.0542658	0.0349818	0.2056450	0.8754732	0.3024485	0.0796787	0.6441532	0.3264093	0.9832280	0.1390548	0.4425703	0.9451988	0.0152642	0.1901209	0.6144021	0.0989041	0.6393513
150	1.0084796	0.6271729	0.3685886	0.1067721	0.0283485	0.2926457	0.9025956	0.4122434	0.1733442	0.6935161	0.3850760	0.9756574	0.1768371	0.4834493	1.0345347	0.0140901	0.2724302	0.7001577	0.1511035	0.6946811
200	1.0448619	0.8080005	0.3010872	0.2097469	0.0180677	0.5416249	0.9847560	0.6417001	0.4028609	0.8234180	0.4745582	0.9191497	0.3135805	0.5883769	1.1254506	0.0100664	0.5020035	0.7339854	0.2731553	0.7752383
250	1.0987424	0.8042428	0.3089072	0.3588477	0.0322320	0.6355853	0.9381947	0.7537658	0.5536836	0.9398071	0.5791510	1.0117058	0.3911441	0.7340251	1.0486484	0.0330048	0.6152143	0.9024491	0.3829808	0.8119009
300	1.0394753	0.8243512	0.3378620	0.4377957	0.0415911	0.6368913	1.0143916	0.7759524	0.7432459	0.9436792	0.6321937	1.0680944	0.4094567	0.7805777	1.0162602	0.0373723	0.6275385	0.9652637	0.4705063	0.7468990
350	1.0336493	0.9192078	0.3421643	0.4218301	0.0497824	0.7326226	0.9735791	0.8382512	0.7782133	0.8726505	0.7045228	1.0576648	0.4649217	0.7433336	1.0046413	0.0320454	0.6301152	0.9263343	0.4793126	0.6724211
400	1.0268094	0.9474605	0.3253943	0.3711067	0.0500572	0.8200036	0.8769152	0.7670940	0.7643510	0.8384661	0.7384739	1.1056190	0.4042403	0.8200075	0.9517852	0.0265821	0.6893725	0.8900751	0.5226415	0.6819985
450	1.0458592	0.9028836	0.2884055	0.3870048	0.0523906	0.7881209	0.9245552	0.8253558	0.8423925	0.8633813	0.8006988	1.0702274	0.4656455	0.8274337	0.9374027	0.0258923	0.7390131	1.0018227	0.4688091	0.7559242
500	0.9474694	0.9240946	0.2649670	0.5015548	0.0696019	0.8853131	0.9501557	0.9112419	0.8042663	0.9115007	0.7428958	0.9479528	0.3822305	0.8422871	0.9908910	0.0441507	0.7499615	1.0433777	0.4550228	0.7553493
550	0.9308139	0.9246568	0.5216266	0.3926275	0.1243993	0.8107830	0.9935656	0.8563931	0.8637817	0.6122977	0.6790412	0.9433689	0.4031413	0.8011973	0.9328790	0.0356920	0.7023749	0.9782522	0.5364176	0.7153113
600	0.8908458	0.7980426	0.7560547	0.2606418	0.1928387	0.7182961	0.8820441	0.8003176	0.7494147	0.2852698	0.7474089	1.0013611	0.2417827	0.6667822	1.0110907	0.0399027	0.5228861	0.8936479	0.4731915	0.7159078
650	0.9292482	0.5892013	0.8757797	0.1651081	0.1866232	0.6843298	0.9901706	0.7276986	0.6146220	0.1163145	0.6910650	0.9592719	0.1784124	0.5972873	1.0482230	0.0100800	0.4023323	0.9122790	0.4781941	0.7223132
700	0.9420216	0.4290154	0.8574943	0.0955816	0.1775968	0.6551293	0.9007295	0.6069711	0.5381325	0.0412300	0.6227930	0.8448530	0.0894066	0.6498928	1.0286089	0.0071294	0.3620570	0.9356058	0.4110614	0.7173002
750	1.0047124	0.4105479	0.9360346	0.0716023	0.1424008	0.6020154	0.8964289	0.5800168	0.4300018	0.0505408	0.5726859	0.8581152	0.0965460	0.6201476	0.9753740	0.0172586	0.2699151	0.8662460	0.2400890	0.7215229
800	0.9561015	0.3268152	1.0215417	0.0777694	0.1519334	0.5254668	0.9357246	0.4875058	0.3276936	0.0548103	0.5158303	0.8553213	0.0784568	0.5199610	1.0360597	0.0109622	0.1900523	0.8102011	0.2702225	0.6847357
850	0.9800160	0.3087027	1.0308211	0.0683726	0.0939556	0.3573151	0.8457189	0.4052219	0.2744093	0.0539465	0.4919860	0.9769727	0.0837835	0.5143297	1.0092589	0.0164355	0.1724490	0.8432991	0.1918618	0.6544076
900	0.9436749	0.2962751	1.0406827	0.0558071	0.0593807	0.3318215	0.8830020	0.3296451	0.1968566	0.0323106	0.5131519	1.0492910	0.0691792	0.5827640	0.9863645	0.0074717	0.1734169	0.7472889	0.1581290	0.6529524
950	0.8428766	0.2514909	0.9652844	0.0435895	0.0489097	0.2539245	0.9301646	0.2988155	0.1398326	0.0546802	0.4993257	1.0081356	0.0879626	0.5239382	0.9571948	0.0123205	0.1205855	0.6473112	0.1499929	0.6575951
1000	0.8293825	0.2523401	0.9950070	0.0742805	0.0786430	0.2410797	0.9238603	0.2973918	0.1029977	0.0610282	0.4909581	1.1153268	0.0644377	0.4608911	0.9412518	0.0077106	0.1044127	0.6062232	0.1211382	0.6439465

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.6066383	0.1385996	1.0766865	0.0260098	0.0204540	0.0566639	0.4388165	0.2070698	0.0770361	0.0292327	0.3919527	0.9430140	0.0415363	0.3828946	0.9621503	0.0416265	0.2078482	0.3189411	0.0648336	0.5533104
100	0.5306144	0.1488749	1.1043651	0.0182623	0.0207763	0.0493514	0.3301160	0.1719304	0.1085450	0.0279843	0.3577589	0.9376399	0.0467834	0.3783089	0.9511003	0.0641944	0.2207136	0.2773659	0.0535277	0.5459645
150	0.4757654	0.0569434	1.0131016	0.0170147	0.0220907	0.0140500	0.1957105	0.1826625	0.0741648	0.0345773	0.2894195	0.8850310	0.0490991	0.2932961	0.9607346	0.0794958	0.2438441	0.2148179	0.0366783	0.5330228
200	0.3116525	0.0586363	1.0777993	0.0006323	0.0123347	0.0163837	0.1182961	0.1541095	0.0550377	0.0243923	0.2701044	0.7635877	0.0593975	0.2990553	0.9825721	0.0703225	0.2462709	0.1517549	0.0293367	0.4453520
250	0.2119275	0.0669286	1.1264925	0.0003306	0.0179797	0.0065142	0.1218374	0.1013218	0.0591468	0.0442370	0.2493847	0.5179802	0.0533086	0.2532205	1.0296952	0.0691417	0.2512519	0.0934185	0.0134822	0.3066477
300	0.1534651	0.0680780	1.0298982	0.0006365	0.0099725	0.0079690	0.0729537	0.1203059	0.0554298	0.0443169	0.2370510	0.2704619	0.0522379	0.2548589	1.1062411	0.0791110	0.2558953	0.0415690	0.0103131	0.2024750
350	0.1527096	0.0629506	1.0282639	0.0014245	0.0097417	0.0048622	0.0931795	0.1387290	0.0647678	0.0382230	0.1332442	0.1449780	0.0436943	0.2518190	1.0201469	0.0740617	0.2547060	0.0211107	0.0206775	0.1025190
400	0.1535756	0.0519074	1.1984463	0.0027504	0.0162865	0.0103690	0.0682827	0.1577715	0.0713423	0.0250129	0.0973446	0.0799097	0.0322126	0.2388889	0.9232871	0.0581154	0.2509415	0.0170822	0.0196595	0.0779721
450	0.1309979	0.0496674	1.0330782	0.0004879	0.0181634	0.0067276	0.1103135	0.1915039	0.0594827	0.0217708	0.0796483	0.0735099	0.0406940	0.2312037	0.8764827	0.1135666	0.2269921	0.0252047	0.0071196	0.1063068
500	0.1300083	0.0518044	1.0082593	0.0014582	0.0049818	0.0042018	0.0907920	0.1941221	0.0486430	0.0164533	0.0720758	0.0504904	0.0514120	0.1777835	0.9210995	0.0830112	0.1959943	0.0371061	0.0088945	0.0665456
550	0.1157763	0.1014589	1.1049627	0.0180392	0.0098395	0.0191877	0.0658769	0.1560535	0.0317536	0.0397420	0.0693543	0.0211089	0.0527942	0.1625623	0.8235899	0.0612190	0.1427053	0.0242418	0.0114676	0.0764727
600	0.2441703	0.1794890	1.0170675	0.0418548	0.0047944	0.0154510	0.0609094	0.1422095	0.0730174	0.0275051	0.0565397	0.0771487	0.0415577	0.2289760	0.9228732	0.0279466	0.1122394	0.0156687	0.0340034	0.0957365
650	0.5302119	0.2277193	0.9531626	0.0484373	0.0219903	0.0150333	0.0846096	0.1414189	0.0533996	0.0467646	0.0797563	0.3362671	0.0709186	0.3016634	0.9748332	0.0145016	0.0927601	0.0639286	0.0590372	0.1431138
700	0.6513038	0.2801122	1.0891407	0.0596952	0.0256092	0.0564378	0.1868580	0.1464899	0.0559346	0.0333555	0.1445903	0.7289014	0.0658369	0.3493785	0.9508877	0.0096893	0.0769806	0.2072145	0.0448369	0.2628952
750	0.7127308	0.2195379	0.9067654	0.0715422	0.0295108	0.0720921	0.3809489	0.2163636	0.1124054	0.0285994	0.2657546	0.8725823	0.0649862	0.3841704	0.9735527	0.0061975	0.0996028	0.3177165	0.0850413	0.4641127
800	0.6939054	0.2462890	0.9033889	0.0860822	0.0295619	0.0885747	0.4797134	0.2254437	0.1137975	0.0379664	0.3199120	0.9431323	0.0782064	0.3729100	0.8806133	0.0043616	0.1223931	0.3945771	0.0839043	0.5204044
850	0.6793936	0.2626361	0.9199998	0.0625020	0.0421654	0.0484854	0.5541904	0.2517257	0.1013272	0.0408004	0.3361354	0.9300017	0.1049014	0.3901700	1.0151615	0.0114637	0.1123303	0.4165876	0.1056416	0.5267762
900	0.7030491	0.2901848	1.0276092	0.0535661	0.0272839	0.0765968	0.6532527	0.2924876	0.1143079	0.0418130	0.3757218	0.9016284	0.0785369	0.4987172	0.9391580	0.0096796	0.0818980	0.4822572	0.1121431	0.5820109
950	0.7497103	0.2457926	1.0405267	0.0472261	0.0411754	0.1039594	0.6290023	0.2917865	0.1073452	0.0199042	0.3836342	1.0169211	0.0929465	0.5509929	1.0328664	0.0101747	0.1234407	0.5272265	0.1441269	0.4416704
1000	0.7533843	0.2519605	1.0084052	0.0684174	0.0416337	0.0920885	0.6340479	0.2629545	0.0960072	0.0364443	0.3307840	1.0309539	0.0530454	0.5275883	1.0753158	0.0034023	0.1492814	0.5331388	0.1078844	0.5453054

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.7383276	0.1997843	1.1015024	0.0447982	0.0410810	0.0942242	0.6088136	0.3401792	0.1525142	0.3816924	0.4190378	1.0080836	0.0407252	0.5153250	1.0244284	0.0119128	0.1004165	0.5479664	0.0965238	0.6573706
100	0.6928139	0.2809348	0.9963063	0.0624370	0.0284850	0.1077519	0.5673528	0.4800755	0.2817863	0.6039908	0.4129034	1.0163704	0.0429648	0.5783172	1.0032140	0.0116078	0.0816099	0.4792106	0.1022395	0.7445196
150	0.8227151	0.2501784	1.0366166	0.0958985	0.0290430	0.1178046	0.5626431	0.5971728	0.3461687	0.6058888	0.4063516	1.0628687	0.0591261	0.6025511	0.9992351	0.0109778	0.1314640	0.4847914	0.0729957	0.8372341
200	0.8214231	0.2770716	1.0463566	0.0732300	0.0404361	0.1438621	0.6386075	0.6527322	0.3733344	0.6009129	0.4095366	1.0090896	0.0541748	0.5883802	1.0170665	0.0048942	0.1075060	0.5470705	0.0875246	0.8507550
250	0.7525499	0.2452176	1.0505686	0.0489725	0.0422841	0.1265409	0.7480201	0.7030535	0.3665527	0.5191330	0.4532007	0.9658518	0.0635164	0.5962423	0.9484430	0.0018164	0.1220070	0.5881737	0.0922874	0.8825277
300	0.7285589	0.2789667	1.0261290	0.0528467	0.0302732	0.1284802	0.8215670	0.6847596	0.3802974	0.5709310	0.3769083	0.9624542	0.0724386	0.6524635	0.9616241	0.0069924	0.1089159	0.6584437	0.1157777	0.9441003
350	0.7116806	0.2617281	0.9784708	0.0406491	0.0468262	0.0988843	0.6841039	0.7286511	0.3627141	0.5813486	0.4552148	0.8973476	0.0515713	0.7052906	0.9210508	0.0070753	0.1017450	0.5907889	0.1173852	0.9163358
400	0.7284776	0.2181966	0.9309953	0.0401370	0.0548585	0.0995040	0.6913607	0.6503296	0.4249326	0.5724747	0.4074657	0.9123494	0.0669364	0.6761472	0.8793915	0.0037522	0.1009107	0.5705370	0.1190189	0.9770593
450	0.6922451	0.2175215	1.0156901	0.0599192	0.0322472	0.0959828	0.6674730	0.7564013	0.4174761	0.6527058	0.4087247	0.8470000	0.0711068	0.6447049	0.8758046	0.0088932	0.0931322	0.5142371	0.0912833	0.9499677
500	0.6630329	0.2292258	1.0441270	0.0600892	0.0355525	0.1127817	0.6230141	0.6579761	0.4001364	0.5883605	0.3866954	0.8763316	0.0645217	0.6353787	1.0685244	0.0174007	0.0961206	0.5208306	0.0866369	0.8461388
550	0.6978150	0.2378691	1.0321788	0.0658924	0.0460221	0.0868732	0.5558825	0.5983373	0.3233878	0.2991637	0.3865463	0.9323448	0.0948079	0.6601258	1.0656580	0.0090746	0.0958803	0.5211805	0.0779518	0.7004803
600	0.7117477	0.1971030	0.9479374	0.0428475	0.0588624	0.0750462	0.6003381	0.4830700	0.1651584	0.0894329	0.3394697	0.9866183	0.0805627	0.5435492	0.9123351	0.0050018	0.1095236	0.4442876	0.0830319	0.6797043
650	0.6071714	0.2720367	1.0194667	0.0446623	0.0540358	0.0699524	0.5435360	0.3640996	0.1368682	0.0557537	0.3723784	0.8847906	0.0721857	0.5048325	0.9567060	0.0019736	0.0871082	0.4121081	0.0613889	0.5936309
700	0.6471807	0.2655907	0.9125573	0.0358854	0.0478082	0.0854150	0.4296165	0.2930342	0.1115241	0.0782184	0.4090608	0.9753875	0.0708882	0.4688459	0.9560355	0.0118904	0.0985720	0.4282370	0.0582203	0.5563984
750	0.7014705	0.2883259	0.8100851	0.0225022	0.0545592	0.0813961	0.5211530	0.2568975	0.1040256	0.0457968	0.3441196	1.0878662	0.0856285	0.4091771	1.0351023	0.0091619	0.1142177	0.5465171	0.0664611	0.5535750
800	0.7763767	0.3246773	0.9273287	0.0270546	0.0766662	0.1399236	0.6464277	0.2728462	0.1599739	0.0484718	0.3791774	1.0261658	0.0764195	0.4606180	1.0426214	0.0072154	0.1290634	0.6015412	0.1230528	0.5621947
850	0.9197486	0.3313740	1.0001319	0.0532023	0.0808023	0.1605761	0.7425851	0.2868600	0.1519443	0.0307068	0.3704324	0.9893233	0.0553962	0.5179280	1.0733561	0.0214740	0.1261607	0.5870529	0.1463688	0.5759581
900	0.9069771	0.2779633	0.9948028	0.0621628	0.0914522	0.1925341	0.8565751	0.3043547	0.1423276	0.0315337	0.3945080	0.9944619	0.0493326	0.5753448	0.9571255	0.0074945	0.0894383	0.7118234	0.1516349	0.5675511
950	0.8944767	0.2438225	1.0221538	0.0509603	0.0563048	0.2135377	0.9656237	0.2750130	0.1541612	0.0324007	0.4323708	0.9292187	0.0640932	0.5334946	0.9808227	0.0217834	0.1031164	0.7069361	0.1564180	0.5812612
1000	0.9213870	0.2128177	1.0675104	0.0544197	0.0728291	0.2404741	0.9778100	0.2559106	0.0967774	0.0153412	0.4116506	0.8426241	0.0536526	0.5265950	1.1021051	0.0072749	0.1065943	0.5850361	0.1196353	0.6592451

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.7890576	0.2466934	0.8654656	0.0385389	0.0586579	0.0962160	0.5078191	0.2259181	0.1085509	0.3309334	0.3611941	0.9735545	0.0515942	0.4379255	1.0761845	0.0101196	0.1139258	0.4298430	0.0909108	0.6369054
100	0.9449379	0.2887949	0.6098559	0.0308106	0.0497174	0.1325254	0.5971186	0.2424221	0.1067418	0.6056452	0.4247439	1.0436321	0.0759844	0.4749943	1.1179801	0.0084526	0.1357323	0.4276996	0.1027223	0.7531443
150	0.8716562	0.4553667	0.4513382	0.0674700	0.0758005	0.2205724	0.7235939	0.3295555	0.1543479	0.6568740	0.4632695	1.0946647	0.1512458	0.4226007	1.0448986	0.0078114	0.2208309	0.5396935	0.1284346	0.7544583
200	0.9313571	0.5336963	0.4320310	0.1251633	0.1005326	0.3179750	0.9423413	0.4150778	0.2821973	0.7362209	0.4525130	1.1237905	0.1948441	0.4804733	1.0325943	0.0026379	0.3290330	0.6773271	0.2582380	0.8414360
