"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
550	0.0087033	0.5381060	0.5833715	0.6027226	0.2776762	0.0110818	0.2657565	0.0115059	0.6183266	0.0020018
600	0.0170105	0.6012531	0.5331878	0.5859609	0.1770929	0.0065791	0.5024783	0.0248939	0.6829848	0.0124889
650	0.0127929	0.6921276	0.7055068	0.7285123	0.2530135	0.0051433	0.4840350	0.0296714	0.6228450	0.0328249
700	0.0095003	0.6423354	0.6851645	0.8250004	0.3073191	0.0074390	0.4529773	0.0356783	0.5966750	0.0092733
750	0.0028337	0.6276251	0.5766457	0.7230377	0.2454352	0.0082980	0.6225203	0.0193040	0.6437084	0.0151905
800	0.0019705	0.7597258	0.6283808	0.6527161	0.2862253	0.0335954	0.5224700	0.0109574	0.7913655	0.0165482
850	0.0081916	0.6595043	0.5792420	0.6934006	0.2573999	0.0047086	0.5248894	0.0074068	0.6751652	0.0052877
900	0.0037589	0.6290412	0.7297172	0.5061230	0.2596927	0.0064877	0.6043881	0.0077005	0.6426865	0.0176858
950	0.0120778	0.6742610	0.5399565	0.5555383	0.2599288	0.0030829	0.6242751	0.0042233	0.5260145	0.0102053
1000	0.0125702	0.6771562	0.6727703	0.7459770	0.2361255	0.0092427	0.5722572	0.0077943	0.6876924	0.0150183

0	0.0097636	0.5877542	0.7950673	0.7312169	0.2884529	0.0021751	0.5723116	0.0344852	0.6129118	0.0105090
50	0.0092433	0.8448907	0.6889926	0.7382831	0.1835787	0.3028668	0.4970646	0.0147798	0.7032307	0.0108994
100	0.0108116	0.8535086	0.6211487	0.5813323	0.2616728	0.3694446	0.5768652	0.0136154	0.6188995	0.0295286
150	0.0150037	0.8184906	0.6346123	0.6353745	0.3429637	0.4015107	0.4281786	0.0077197	0.6622635	0.0115637
200	0.0037445	0.8045485	0.6105634	0.7189706	0.3001007	0.4198459	0.5509875	0.0178633	0.5824768	0.0072022
250	0.0097361	0.6382667	0.7690936	0.7048957	0.2593984	0.3833394	0.6135339	0.0341611	0.6499803	0.0324240
300	0.0087447	0.8372955	0.6374282	0.7419323	0.2907788	0.3910569	0.5993110	0.0138086	0.6124747	0.0247573
350	0.0146631	0.8348306	0.7199601	0.5258685	0.1971547	0.3806590	0.5347384	0.0124425	0.5498649	0.0103399
400	0.0157612	0.5739559	0.7023511	0.8347417	0.2124345	0.3645946	0.6022514	0.0163970	0.8262758	0.0042794
450	0.0336872	0.6391356	0.6304883	0.7095419	0.2307985	0.3815315	0.6380722	0.0083202	0.6985575	0.0084900
