"Time"	relE	relB	hokD	alaS	ilvN
1000	0.0813315	1.0140921	0.0983292	0.9443962	0.9481451

0	0.1017512	1.0140979	0.1183276	1.0197753	0.9573333
50	0.0927678	1.0122832	0.0805520	0.9931402	0.4483039
100	0.1039743	0.9361682	0.1252517	0.9030793	0.2799283
150	0.0722967	0.9821859	0.0932064	1.0640472	0.2116280
200	0.0833846	1.0102316	0.1062045	1.0341145	0.1722955
250	0.1078941	0.9941021	0.0954938	1.0002180	0.2003248
300	0.1347237	0.9592392	0.1184622	1.0332341	0.2152811
350	0.0996685	0.9825079	0.1294171	0.9026510	0.2066903
400	0.1068758	0.9003636	0.1255716	1.0229445	0.1901684
450	0.1184983	0.8959006	0.0733005	1.0586314	0.2085997
500	0.1006883	1.0258762	0.0942907	1.1113017	0.2037119
550	0.1055215	1.0485109	0.0895761	0.9868328	0.6916765
