"Time"	relE	relB	hokD	alaS	ilvN
650	0.1186477	1.0578093	0.1032281	0.9173443	0.9642335
700	0.1238948	1.1008747	0.0745137	1.0194984	1.0218419
750	0.1057188	0.9780547	0.0975221	1.1000287	0.9381226
800	0.1141908	0.9007728	0.0554150	1.0641530	0.8894021
850	0.1065497	1.0500568	0.0838283	1.0092195	1.0726752
900	0.1180638	1.0130106	0.1287837	0.9429494	1.1823271
950	0.1262252	1.0532610	0.1173119	0.9265627	1.0180897
1000	0.1076169	1.0311602	0.0766761	1.0597754	1.1388777

0	0.1141474	1.0590266	0.1103301	0.8506831	0.9543922
50	0.0893727	0.9881897	0.0868876	1.0498898	0.8233446
100	0.0242891	0.9910601	0.0785465	1.0977270	0.8742052
150	0.0087259	0.9544665	0.2068344	0.9421429	0.8307287
200	0.0099025	1.0109004	0.3422622	0.8910118	0.7671635
250	0.0031840	0.9959956	0.4198013	0.9321171	0.8823990
300	0.0018192	1.0228962	0.6080866	0.9082841	0.7738015
350	0.0001111	1.1257501	0.8403423	1.0891914	0.8294592
400	0.0000588	1.0656978	0.9428920	1.0697826	0.8255443
450	0.0012166	1.0249745	0.7851406	0.9398861	0.7268709
500	0.0005853	0.9628144	0.9525402	0.9286620	0.6493225
550	0.0401260	0.8788030	0.7453239	1.0204210	0.8573698
600	0.0530816	0.8999339	0.3657188	0.9450093	0.8953407
650	0.0695966	0.9977653	0.2029152	0.9071645	1.0755764
700	0.0786518	0.9342113	0.1536285	0.9366731	1.0216903
750	0.1097238	1.0553627	0.1381369	0.9862266	0.8839536
800	0.0969510	1.1290555	0.0786461	0.9266299	1.0820710
850	0.0968034	1.1454721	0.1071383	0.9379732	1.0980109
900	0.1003934	1.1371393	0.1434282	1.0467828	1.0931391
950	0.0712467	1.1026337	0.1672165	1.0030607	1.0400314
1000	0.1009868	0.9907711	0.1443779	0.9703727	1.0224022

0	0.1141474	1.0590266	0.1103301	0.8506831	0.9543922
50	0.0816838	0.9531832	0.0845291	0.8047562	1.0903306
100	0.0767369	0.9932162	0.1138944	0.5683312	0.8629686
150	0.0842755	1.0122446	0.1033109	0.4106264	0.9881994
200	0.0888356	1.1334360	0.1230974	0.4043244	1.1119452
250	0.1186027	1.0709628	0.1110075	0.4340222	1.0380255
300	0.0679320	1.0295829	0.1154387	0.3384269	1.0622291
350	0.0892369	1.1132865	0.1008177	0.3928173	0.9212995
400	0.1058778	0.9845223	0.0865597	0.3709078	1.0714442
450	0.0836519	0.8964406	0.0771841	0.3551117	0.9159716
500	0.1067990	1.0178087	0.1111653	0.3774689	0.8538480
550	0.0982023	1.0058042	0.0992358	0.5933736	0.8863988
600	0.1024048	1.0375158	0.1333948	0.8229522	0.9600850
650	0.1024287	1.1016168	0.1326372	0.9818875	1.0910603
700	0.1093876	0.9668564	0.1154498	1.0354459	1.0494908
750	0.0847587	1.0418273	0.0856036	1.0514406	1.1211664
800	0.1127300	1.0656269	0.1026262	1.0066493	0.9773750
850	0.1137861	1.0010576	0.0984411	0.9709836	1.0997566
900	0.1254868	1.0142964	0.0971830	1.0530188	1.1400385
950	0.1305628	1.0192034	0.0870590	0.9199722	1.1860585
1000	0.1242882	1.0254203	0.0949960	0.9413265	0.9701783

0	0.1141474	1.0590266	0.1103301	0.8506831	0.9543922
50	0.1084010	0.9983305	0.0885850	0.8957095	0.9827019
100	0.1017989	0.9786268	0.0902237	0.8341109	1.0169968
150	0.0769471	1.0109375	0.0825315	0.8078992	1.0340558
200	0.0901982	0.9935558	0.0697080	0.7672159	1.0534150
250	0.0839740	1.0077844	0.0988790	0.7390538	1.0953781
300	0.0916363	0.9971112	0.1217200	0.8256605	1.0900268
350	0.0590927	0.9162874	0.0984881	0.7528126	1.0111586
400	0.0805902	0.9342936	0.1102684	0.8107488	1.0700951
450	0.0923124	0.8718650	0.1337455	0.7108770	1.0639160
500	0.0841080	0.8984125	0.1482655	0.7643943	1.0620887
550	0.0979665	0.9401340	0.1254667	0.8972239	1.1153171
600	0.1009546	1.0111602	0.0924688	1.0180273	1.0026542
650	0.0982701	0.8374614	0.0924173	0.9817521	0.9744791
700	0.1006100	0.9242812	0.0951155	1.0620168	0.9659681
750	0.1059085	0.9631283	0.0918413	0.9537305	0.9880118
800	0.0913645	0.9958539	0.0993819	0.9185622	0.9819999
850	0.1026795	1.0885327	0.1281090	0.8894684	1.0413253
900	0.1033907	0.9897143	0.1043511	0.9798608	1.0034531
950	0.0979473	1.0051104	0.1003722	0.9216789	0.9394011
1000	0.1055461	1.0842034	0.1102228	0.9669966	0.8410201

0	0.1141474	1.0590266	0.1103301	0.8506831	0.9543922
50	0.0665150	1.0407760	0.0706892	0.9536619	0.9906225
100	0.0350898	1.0080266	0.0910440	1.0514005	0.9736885
150	0.0222558	0.9252088	0.2205473	1.0316345	0.9853065
200	0.0113872	1.0349237	0.2079078	1.0421148	0.9925776
250	0.0069847	1.1700576	0.2783836	1.0894783	1.0143477
300	0.0026492	1.1760243	0.3765778	1.0276714	0.8587365
350	0.0029418	0.9878054	0.5889667	0.9729647	1.0004534
400	0.0082846	0.9071490	0.6710175	1.1417200	0.9628017
450	0.0041014	0.9382272	0.5387555	1.0292140	0.9142884
500	0.0022590	0.9273761	0.5620314	0.9589294	1.0094311
550	0.0237736	0.9543361	0.5773609	0.9760592	0.9791992
600	0.0457797	1.0209264	0.3892517	1.0309182	0.9140120
650	0.0656263	1.0185265	0.2532674	0.9657742	0.9171317
700	0.0871687	1.0363444	0.1270068	0.9732651	0.9558801
750	0.1199676	1.0818417	0.1700973	0.9599003	0.9547244
800	0.0868896	0.9321598	0.1066644	1.0167049	0.9812031
850	0.0870734	0.9472236	0.1200936	1.0602952	0.9816265
900	0.0968859	1.1242334	0.1214030	0.9783756	1.1114472
950	0.0865616	1.0204459	0.1425820	0.8831107	0.9996573
1000	0.1037524	0.9557898	0.1134929	0.9256160	1.0549988
