"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
500	0.0210771	0.3176599	1.0122271	0.6190390	0.3927795	0.0121806	0.4318527	0.0280822	0.8389691	0.0186300
550	0.0228947	0.7646934	0.9710370	0.9281573	0.3899571	0.0157740	0.3839489	0.0247271	0.9088618	0.0057251
600	0.0249766	0.8681009	0.8693101	0.9499132	0.3391937	0.0086638	0.5719744	0.0213224	0.9150133	0.0102617
650	0.0074985	1.0518631	0.9552919	1.0703906	0.3952429	0.0063025	0.6544804	0.0359272	0.8966272	0.0330949
700	0.0150299	0.9900855	1.0022444	1.1458567	0.3677709	0.0151870	0.6925016	0.0334037	0.8834752	0.0257891
750	0.0083834	1.0471277	0.9481528	1.0553719	0.3301617	0.0081974	0.7555520	0.0269129	0.9592356	0.0186155
800	0.0018773	1.0386230	0.9152206	1.0559640	0.3722099	0.0088920	0.7292238	0.0159652	0.9508039	0.0253787
850	0.0130355	0.9628664	1.0158448	0.9555363	0.3959898	0.0078169	0.7848193	0.0118670	0.8945026	0.0168663
900	0.0108582	0.9534143	1.0214937	0.8433034	0.4225313	0.0073276	0.7694353	0.0120735	0.9479708	0.0160118
950	0.0104509	0.9266655	0.9638565	0.9261287	0.3812909	0.0009228	0.8853425	0.0101858	0.8527423	0.0238576
1000	0.0176747	0.9319990	1.0026636	0.9605826	0.3556245	0.0080895	0.7624189	0.0103833	0.9185987	0.0223209

0	0.0220300	1.0181380	1.1456257	1.0054803	0.4024273	0.0121947	0.8211471	0.0288094	0.9102823	0.0215107
50	0.0102230	1.0987979	1.0060386	0.9692756	0.3911472	0.3864770	0.7710068	0.0198258	1.0088166	0.0239862
100	0.0134965	1.1269049	1.0266272	0.9479140	0.4367567	0.4959295	0.7795932	0.0205095	0.9979296	0.0211553
150	0.0174710	1.0450727	0.9707932	0.9430329	0.4577377	0.5178209	0.7171138	0.0153919	0.9017854	0.0177807
200	0.0096216	1.0784661	1.0276482	0.9611884	0.4000626	0.5263914	0.8798386	0.0203154	0.8861003	0.0209291
250	0.0206354	1.0780395	1.0070085	0.9649972	0.4174058	0.5760417	0.8435623	0.0505229	0.9149574	0.0349556
300	0.0125512	1.0479605	1.0069865	0.9892110	0.3987876	0.5759884	0.8466581	0.0178021	0.9014603	0.0255354
350	0.0216813	0.9898136	1.0346804	0.9918752	0.3714354	0.5647902	0.8334427	0.0107766	0.8668883	0.0372151
400	0.0211774	1.0666105	1.0269135	1.0832431	0.3701279	0.5319885	0.8166485	0.0249913	0.9555409	0.0144351
450	0.0191906	0.9816872	0.9565278	0.9946532	0.3370319	0.5652539	0.8513456	0.0135762	1.0308546	0.0150778
500	0.0103343	0.9635606	0.9587837	0.9965873	0.3485330	0.5781874	0.8591677	0.0072446	0.9440276	0.0295965
550	0.0136462	1.0262193	0.9715542	0.9429920	0.3714017	0.2115151	0.8314063	0.0172787	0.8992313	0.0299513
600	0.0065901	1.1026741	1.0549131	1.0580555	0.3590085	0.0733729	0.7868577	0.0261507	0.9131142	0.0194885
650	0.0154771	1.0994517	1.0385901	1.0079009	0.3976472	0.0432970	0.8697491	0.0274107	0.9737605	0.0214296
700	0.0070078	1.0646210	0.9626582	0.9673535	0.4013096	0.0195936	0.8580180	0.0210962	0.9774337	0.0338818
750	0.0070997	0.9976060	0.8617088	0.9266890	0.4231810	0.0071254	0.8332209	0.0135831	0.9807158	0.0204725
800	0.0062469	0.9789797	0.8980612	0.9580031	0.3954284	0.0077318	0.7708315	0.0035488	0.9614004	0.0265221
850	0.0094004	0.9805333	1.0251226	1.0141167	0.3925940	0.0039640	0.7941514	0.0160947	0.9458844	0.0196996
900	0.0150152	1.0088996	1.0131864	0.9468388	0.4575003	0.0150712	0.8723243	0.0183465	0.9201938	0.0184517
950	0.0074055	0.9985870	1.0993789	1.0306162	0.4018932	0.0124514	0.8541042	0.0049950	0.8807984	0.0259308
1000	0.0110249	0.9174186	1.0647714	0.9392894	0.4024569	0.0050412	0.7721986	0.0064459	0.8864549	0.0189148

0	0.0220300	1.0181380	1.1456257	1.0054803	0.4024273	0.0121947	0.8211471	0.0288094	0.9102823	0.0215107
50	0.0099248	0.8681867	0.6097739	0.5964332	0.3604056	0.0411267	0.7731514	0.0182749	0.8307501	0.3858225
100	0.0007530	0.9453585	0.4737913	0.4948583	0.3962493	0.0350618	0.7926030	0.0225124	0.8710932	0.4240427
150	0.0026821	0.9419214	0.5044659	0.5146253	0.4772282	0.0258343	0.7727778	0.0045824	0.7241487	0.4357227
200	0.0010805	0.8634363	0.4907728	0.5302316	0.4923827	0.0352274	0.7626600	0.0018060	0.7412570	0.4856400
250	0.0006906	0.8479078	0.5473650	0.4822617	0.4587936	0.0386564	0.7115518	0.0000000	0.7339506	0.4504718
300	0.0008992	0.8802250	0.5035328	0.4653062	0.4967358	0.0399576	0.6716509	0.0017015	0.8733859	0.4630652
350	0.0015387	0.8555397	0.4662380	0.4225743	0.4682899	0.0587746	0.7063474	0.0003346	0.8405534	0.4858944
400	0.0022806	0.9189455	0.5235780	0.4343647	0.5325820	0.0339133	0.6886838	0.0126665	0.8518601	0.4547431
450	0.0007208	0.8804882	0.4962886	0.4401961	0.5395225	0.0446438	0.6812217	0.0035310	0.8246450	0.5280508
500	0.0004587	0.8774727	0.5597031	0.4145677	0.5428421	0.0351479	0.7544525	0.0000000	0.8112551	0.5490615
550	0.0260321	0.9381420	0.9341700	0.8221730	0.6008590	0.0158720	0.8530811	0.0072677	0.8397769	0.1356998
600	0.0209141	1.0520664	0.9718477	1.0120190	0.5400266	0.0109165	0.7733942	0.0123577	0.9331587	0.0469389
650	0.0223575	0.9951609	0.9789392	0.9829997	0.4698747	0.0081012	0.7925673	0.0207228	0.9011292	0.0312923
700	0.0151850	1.0621961	1.0552482	1.0368744	0.4266553	0.0021512	0.6987858	0.0474850	0.9464617	0.0183189
750	0.0112332	1.0191247	1.0444232	0.9485175	0.4247157	0.0082648	0.7893922	0.0342449	0.8721077	0.0176604
800	0.0173406	1.0153318	0.9696944	1.0790315	0.3573189	0.0244279	0.7961239	0.0179404	0.8527422	0.0200849
850	0.0203076	0.9891916	1.0116256	0.9977799	0.3964922	0.0216446	0.7890955	0.0144688	0.8897748	0.0184413
900	0.0277823	1.0265515	1.0670803	1.0329300	0.3699821	0.0118795	0.7708437	0.0204690	0.9420780	0.0146309
950	0.0200188	0.8792220	0.9928645	0.9539160	0.4002888	0.0131303	0.8198371	0.0408973	0.9106553	0.0058903
1000	0.0169325	0.9082535	0.9733345	0.9339750	0.4545959	0.0096566	0.8249419	0.0227055	0.8798718	0.0153805

0	0.0220300	1.0181380	1.1456257	1.0054803	0.4024273	0.0121947	0.8211471	0.0288094	0.9102823	0.0215107
50	0.0315428	0.6165184	0.9761842	0.3651927	0.4509737	0.0073022	0.7740677	0.0227590	0.9140278	0.0692916
100	0.0503246	0.4938663	0.9393194	0.1771721	0.5139581	0.0130352	0.6945375	0.0065141	0.8740410	0.1146307
150	0.0890249	0.4215838	0.9844883	0.1181238	0.6212647	0.0072306	0.6555590	0.0093372	0.8498772	0.0882972
200	0.1674108	0.4223673	0.9665459	0.0901426	0.7022131	0.0127398	0.5618506	0.0159910	0.7512107	0.0998564
250	0.2750333	0.4132788	0.9509992	0.0704495	0.6965634	0.0074729	0.5275801	0.0207701	0.6722105	0.0917046
300	0.3071758	0.4468327	0.9884964	0.0293425	0.7108188	0.0066780	0.5968563	0.0292088	0.4967774	0.1060125
350	0.3931422	0.4079614	1.0442456	0.0203155	0.8428753	0.0091769	0.6048224	0.0214948	0.3417109	0.1491413
400	0.4038997	0.5184797	1.0435237	0.0265000	0.8346022	0.0000000	0.6219544	0.0241596	0.3141873	0.1913940
450	0.4464179	0.4765310	0.9248531	0.0172215	0.8709105	0.0081756	0.5837592	0.0162810	0.2786974	0.1581498
500	0.3830478	0.4215306	0.9209045	0.0250535	0.7867756	0.0093706	0.5424626	0.0185687	0.3041979	0.1936467
550	0.3442862	0.8410517	0.9732950	0.1719544	0.7647276	0.0152004	0.4239180	0.0425889	0.3480572	0.1270602
600	0.2316232	0.9194154	1.0579697	0.1650228	0.7401928	0.0037521	0.3357667	0.0825837	0.4826735	0.1352249
650	0.1610625	0.9868175	0.9742669	0.1986581	0.7222244	0.0140559	0.4201788	0.0733556	0.5245729	0.1113706
700	0.1229354	0.8813327	1.0777680	0.3149537	0.6737862	0.0093626	0.5979302	0.0684816	0.7398316	0.0583127
750	0.0852775	0.9604865	0.9730113	0.4206743	0.6491539	0.0027848	0.6509866	0.0728382	0.8713998	0.0318152
800	0.0842099	1.0221240	1.0270645	0.4787603	0.6560718	0.0093935	0.7267075	0.1086880	0.9270238	0.0246067
850	0.0660961	0.9376841	1.0131321	0.6300618	0.6111407	0.0125719	0.7831443	0.0913404	0.8835451	0.0252603
900	0.0516911	0.9345805	0.9500796	0.8452365	0.5463630	0.0150875	0.7746162	0.0656603	0.9157739	0.0172024
950	0.0259950	1.0096227	0.9666455	0.8882958	0.4750589	0.0209533	0.6922658	0.0560995	0.8657358	0.0112805
1000	0.0253505	1.0113849	1.0366092	0.9541442	0.4221634	0.0228941	0.6800320	0.0438083	0.9439552	0.0141434

0	0.0220300	1.0181380	1.1456257	1.0054803	0.4024273	0.0121947	0.8211471	0.0288094	0.9102823	0.0215107
50	0.0236890	1.0591051	0.9413669	1.0629234	0.3730493	0.4941094	0.7317094	0.0015443	0.9231927	0.2237171
100	0.0180316	1.0650996	0.8802768	0.9940702	0.4142813	0.6400735	0.7230613	0.0064612	0.9747247	0.2892498
150	0.0183723	1.0622002	0.8493499	1.0543125	0.3775026	0.8157390	0.7312152	0.0138267	0.9769051	0.3044959
200	0.0106642	0.9626261	0.8266616	0.9704205	0.4338711	0.8535329	0.7762436	0.0067714	0.9655824	0.3196023
250	0.0058086	1.0082557	0.8666683	0.9709056	0.3393504	0.7818344	0.7561855	0.0076594	0.9957621	0.2425312
