"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
550	0.0051179	0.9553900	0.9463788	1.0320981	0.3677948	0.0021462	0.8868656	0.0052412	1.0108402	0.2153701
600	0.0236934	1.0208222	0.9883360	1.0358235	0.3503416	0.0000588	0.8530020	0.0075129	1.0126015	0.0621678
650	0.0084935	1.1180944	0.9863675	1.0535276	0.3478577	0.0043815	0.8432356	0.0264421	0.8713721	0.0262297
700	0.0083490	1.1170784	0.9452489	0.9433376	0.4185783	0.0073759	0.7913308	0.0221950	0.9029932	0.0261006
750	0.0105556	0.9680278	0.9557073	0.9624434	0.3595834	0.0054318	0.8293538	0.0124129	0.9084082	0.0344786
800	0.0181824	0.9452827	0.9164025	1.0737956	0.3599409	0.0108943	0.7702098	0.0138275	0.8958172	0.0386587
850	0.0216241	1.0014793	0.9967503	0.9599126	0.3428598	0.0167916	0.8145347	0.0170247	0.8199235	0.0216671
900	0.0253698	1.0199619	1.0458443	0.9677889	0.3312997	0.0184783	0.8707755	0.0193624	0.8696686	0.0244862
950	0.0166765	1.0691280	1.0341831	1.1163655	0.3506505	0.0041748	0.7982179	0.0113032	0.9262400	0.0357453
1000	0.0102016	1.0981150	1.0379040	1.0466594	0.3391655	0.0087516	0.7710872	0.0286966	0.9761159	0.0062121

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0068472	1.0268431	0.9047432	1.0629043	0.3978483	0.0192496	0.6139553	0.0164209	0.9019965	0.3082617
100	0.0129423	0.9974650	0.9733978	1.0428760	0.4433912	0.0137014	0.6490806	0.0125195	0.8547298	0.4815950
150	0.0233260	1.0269376	0.9065898	0.9960957	0.4421348	0.0095972	0.6734377	0.0114603	0.9239064	0.5421080
200	0.0163157	1.0414863	0.9345622	1.0337017	0.4931599	0.0159255	0.7465857	0.0099635	0.9519792	0.5999967
250	0.0259688	0.9569681	1.0275468	1.0030531	0.5782136	0.0153868	0.6669849	0.0109552	0.9695454	0.6369079
300	0.0290767	1.0470237	1.0488214	1.0456918	0.5717678	0.0080162	0.7841528	0.0334972	0.9833871	0.6012598
350	0.0243986	1.0070259	1.1155785	1.0208269	0.4689886	0.0074092	0.7811675	0.0238392	0.9638477	0.6797058
400	0.0113124	0.9754867	1.0822801	1.0667301	0.5212417	0.0065760	0.7881832	0.0222446	1.0066909	0.6740548
450	0.0140450	0.9155579	0.9827285	1.1032282	0.5387352	0.0152994	0.8319161	0.0206334	0.9876782	0.5832737
500	0.0086701	0.9115599	1.0883751	0.8473557	0.5605340	0.0037069	0.7421485	0.0113982	0.8900926	0.7076902
550	0.0201205	0.7943163	1.1199625	0.9118611	0.5693144	0.0062800	0.7212800	0.0102072	0.9351407	0.2960631
600	0.0175312	0.9573119	1.0559858	1.0809345	0.4875079	0.0174799	0.7260246	0.0099056	0.8899600	0.1123291
650	0.0117316	0.9445447	0.9522645	0.9427990	0.4497099	0.0101991	0.7160094	0.0099988	0.9453886	0.0607506
700	0.0186856	0.9405784	0.9951290	0.9205034	0.3987444	0.0124464	0.7613193	0.0141016	0.9153728	0.0375958
750	0.0048150	1.0070411	1.0657127	1.0168946	0.3704245	0.0112405	0.7497625	0.0089993	0.9135859	0.0140545
800	0.0119823	1.0199787	1.0599817	1.0250051	0.3992574	0.0118628	0.7659206	0.0073488	0.9225398	0.0153613
850	0.0156780	1.1325253	1.0088415	0.9995079	0.3555617	0.0083569	0.7526329	0.0098723	0.9432979	0.0082115
900	0.0190172	1.0622762	1.0500396	1.0724104	0.4126788	0.0117562	0.7332873	0.0146298	1.0270977	0.0168511
950	0.0194426	0.9586191	1.0168399	1.1237981	0.3615531	0.0042567	0.7269139	0.0113336	0.9763217	0.0064301
1000	0.0134539	0.9472149	0.9487377	1.0506663	0.3360945	0.0099705	0.7815137	0.0207108	0.9889274	0.0196737

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0161719	0.8586797	0.9715655	0.6899361	0.3809966	0.2748834	0.8118532	0.0550406	0.8154092	0.0227498
100	0.0309275	0.5926166	0.9075733	0.5210230	0.3715486	0.5657867	0.7900190	0.0289553	0.8803289	0.0268999
150	0.0279378	0.5278636	0.9510542	0.5162936	0.3408831	0.7609305	0.8045373	0.0111439	0.7799228	0.0285516
200	0.0376130	0.4583512	0.9937160	0.5028377	0.3638650	0.8383908	0.6668424	0.0314403	0.8668694	0.0251310
250	0.0410313	0.4796854	0.9063950	0.4134877	0.3813728	0.9315942	0.6523142	0.0184545	0.8272138	0.0187544
300	0.0487536	0.5191280	0.9914185	0.4766105	0.4361659	0.8609648	0.6843160	0.0121279	0.7993651	0.0229072
350	0.0364564	0.4604397	0.9892815	0.5344003	0.4459359	0.8068040	0.5885217	0.0198018	0.8048189	0.0173791
400	0.0599685	0.3966577	1.0091375	0.4815396	0.3783865	0.9006514	0.6785488	0.0278208	0.9072265	0.0365081
450	0.0439383	0.4401633	1.0367434	0.4565944	0.3663477	0.9777554	0.6661397	0.0538434	0.8629907	0.0329789
500	0.0499550	0.4165156	1.0398074	0.3802537	0.3133030	0.9847663	0.5893048	0.0411771	0.7559287	0.0253447
550	0.0733016	0.6215221	1.0644355	0.5809644	0.3950494	0.7515636	0.5506405	0.0362736	0.8402641	0.0159154
600	0.0736637	0.7729494	0.9907978	0.7376116	0.5004027	0.4347824	0.5653049	0.0458708	0.9335178	0.0207703
650	0.0384205	0.8990492	1.0231512	0.8104363	0.4704584	0.2186371	0.7174136	0.0773236	0.9698434	0.0246294
700	0.0205980	0.8727427	0.9569511	0.8654108	0.4804742	0.1200463	0.7006377	0.0341916	0.9831790	0.0171663
750	0.0150162	0.8995329	0.9585772	0.9110210	0.4589353	0.0627401	0.6574333	0.0113188	0.9336056	0.0180201
800	0.0177079	0.8977431	0.9710696	0.8711587	0.4166135	0.0447468	0.7678944	0.0098020	0.9068525	0.0117764
850	0.0162448	0.9483419	1.0275646	1.0071564	0.3801245	0.0127440	0.7589806	0.0295153	0.9072690	0.0131009
900	0.0099401	0.9833757	0.9706891	0.9685924	0.3582529	0.0051993	0.7809320	0.0257169	0.8697065	0.0246045
950	0.0171168	0.9756221	1.1030790	1.0273163	0.4127769	0.0029325	0.7037629	0.0107075	0.9002376	0.0097653
1000	0.0145240	1.0130728	1.0349439	1.1008669	0.3592193	0.0038322	0.7062086	0.0112630	0.9037723	0.0123412

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0103125	0.8486683	0.9866651	0.7850952	0.2830075	0.0123014	0.7123983	0.2224211	0.8767313	0.0194727
100	0.0104052	0.8720220	0.9174486	0.5144906	0.2148054	0.0064156	0.7549000	0.3807660	0.7316332	0.0278454
150	0.0269397	0.8533687	0.8976349	0.3265091	0.2534138	0.0127974	0.8560293	0.4577184	0.7247219	0.0142416
200	0.0590990	0.8950613	0.9176799	0.2415862	0.2590471	0.0111985	0.7700966	0.5884270	0.6582674	0.0168570
250	0.0464869	0.8389262	0.9508366	0.2124567	0.2676205	0.0072953	0.7615770	0.5686492	0.5785360	0.0353305
300	0.1014914	0.8422960	1.0286803	0.2220510	0.3166104	0.0115920	0.7700945	0.4978124	0.6919605	0.0258752
350	0.0924171	0.8765512	1.0605110	0.1743871	0.3188134	0.0117016	0.6969167	0.4876996	0.6648427	0.0157795
400	0.0911830	0.8962682	1.0383452	0.1295899	0.3230609	0.0077707	0.7525200	0.5158519	0.6356722	0.0175687
450	0.1242823	0.9026609	1.0233998	0.1711920	0.2880232	0.0127644	0.7552061	0.4965207	0.6980973	0.0195402
500	0.1320730	0.9334167	1.0228800	0.1154891	0.3327604	0.0080025	0.7206359	0.5309075	0.6153343	0.0242248
550	0.1313296	0.9433906	1.0257839	0.2516779	0.4710451	0.0098468	0.6018182	0.3943574	0.6663518	0.0118052
600	0.1039304	0.9389379	0.9763225	0.3236495	0.6739367	0.0058601	0.5949804	0.1990713	0.8466457	0.0235042
650	0.0762148	0.9541687	0.9851645	0.5808760	0.5981466	0.0220734	0.7160101	0.1419903	0.8039538	0.0268268
700	0.0683622	0.8880747	0.9885864	0.7959695	0.5454646	0.0261546	0.6650744	0.0960500	0.7373051	0.0161357
750	0.0307322	0.9472806	0.9172287	0.8256939	0.4882197	0.0195070	0.6855575	0.0547082	0.8534980	0.0206166
800	0.0194030	1.0733097	0.9565756	0.9415481	0.4732911	0.0197682	0.7052408	0.0514133	0.8778336	0.0256941
850	0.0272339	1.0351635	0.9429196	0.9478112	0.4094512	0.0155555	0.7672377	0.0239492	1.0131607	0.0382718
900	0.0299713	0.9935963	0.9492266	0.9790082	0.4298447	0.0048133	0.7005192	0.0193069	0.9565401	0.0200807
950	0.0168265	0.9329264	0.9864004	1.0268577	0.4149315	0.0048764	0.7957085	0.0404859	0.8608492	0.0063626
1000	0.0194246	0.9461606	0.9541333	1.0831603	0.3821070	0.0110443	0.7980999	0.0196265	0.9209207	0.0035305

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0110219	0.8373241	0.7920724	0.7115677	0.4221191	0.0144838	0.7129266	0.4097500	0.8671193	0.4041490
100	0.0028014	0.5137990	0.5644678	0.5836914	0.4403260	0.0111542	0.6545512	0.6998759	0.9146637	0.5828770
150	0.0015693	0.3321591	0.4803309	0.4365470	0.4979173	0.0079929	0.6515083	0.7805546	0.9544029	0.8912202
200	0.0115383	0.2654554	0.3930329	0.3640459	0.4797790	0.0027196	0.5589162	0.8880673	0.7243353	0.8203867
250	0.0068750	0.2026691	0.3250324	0.4087651	0.4840762	0.0047489	0.4481288	0.8972874	0.7106706	0.8831435
300	0.0143197	0.1871268	0.3164240	0.3828326	0.4756111	0.0073488	0.3191153	0.9349669	0.6801728	0.8881139
350	0.0191264	0.2108556	0.3397848	0.3818192	0.4586469	0.0157105	0.2920697	0.9807833	0.6139161	0.8331619
400	0.0137100	0.1718459	0.3127036	0.4030353	0.4295004	0.0182419	0.2547318	0.9351150	0.6634119	0.7264802
450	0.0177456	0.2078267	0.3609083	0.4567339	0.4398905	0.0202874	0.3019057	0.9325299	0.6362588	0.9066864
500	0.0095327	0.1844772	0.4168211	0.4032072	0.4030987	0.0152110	0.2710870	1.0260803	0.6112679	0.7886391
550	0.0216109	0.5043119	0.5736315	0.6511198	0.4085576	0.0113594	0.2995875	0.6512332	0.6707204	0.4080171
600	0.0228454	0.7891269	0.8086880	0.8892213	0.4106102	0.0037788	0.4915599	0.2598447	0.7639161	0.1164452
650	0.0108826	0.8712378	0.8997926	0.9906725	0.4498255	0.0046915	0.5644505	0.1212715	0.8826414	0.0413678
700	0.0044274	0.8995172	0.9668536	0.9787630	0.4290156	0.0064931	0.6192674	0.0619060	0.9253663	0.0071193
750	0.0015123	0.8829716	0.9219454	0.9824110	0.4208919	0.0126999	0.7778735	0.0289343	0.9030822	0.0073316
800	0.0082403	0.9852930	0.9871523	1.0079643	0.4919355	0.0094705	0.8289566	0.0148895	0.8563746	0.0173202
850	0.0063630	1.0324448	1.0180386	0.9136360	0.4568880	0.0109607	0.7988199	0.0111870	0.8137172	0.0157865
900	0.0119860	1.0852139	0.9799782	1.0205177	0.4250088	0.0144242	0.7884165	0.0084764	0.9584929	0.0212308
950	0.0173650	1.0668666	0.9645177	0.9980050	0.4319756	0.0179539	0.7264720	0.0162446	0.8740469	0.0270417
1000	0.0179005	1.0491326	1.0210313	1.0393802	0.4269369	0.0105372	0.7160798	0.0193366	0.9030999	0.0518156

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0185326	1.0464326	1.0513152	1.0751190	0.3636323	0.0058700	0.8700581	0.3267434	1.0027356	0.1789372
100	0.0154170	0.9646257	0.9928532	1.1254952	0.3570750	0.0064711	0.9970802	0.6576870	0.8461386	0.2329061
150	0.0081011	0.9750282	0.9565023	1.0096047	0.3731268	0.0013722	0.8564737	0.7065027	0.8910660	0.2432611
200	0.0022915	1.0653101	0.9266031	1.0175470	0.3229101	0.0068109	0.9539454	0.7978393	0.9001432	0.2650122
250	0.0076944	1.0241727	1.0285251	0.9839502	0.3850106	0.0117701	1.0452602	0.9153271	0.9338513	0.2733397
300	0.0086160	1.0100730	1.0685903	0.9835105	0.3041966	0.0061933	1.0007967	0.9855066	0.9454399	0.2507163
350	0.0081491	0.9968676	1.0152770	0.9915823	0.4003671	0.0097499	0.8976208	0.9388605	0.9362879	0.2846565
400	0.0078689	0.9386966	0.9786266	0.9581474	0.3781725	0.0132957	1.0596005	0.9033614	0.9375803	0.3057721
450	0.0121538	0.9071440	0.9400086	1.0222305	0.3830095	0.0371270	0.8663617	0.8939258	0.9500243	0.2475552
500	0.0099445	0.9044784	0.9774037	1.0099653	0.3686301	0.0232291	0.9188527	0.8736436	0.9998090	0.3237209
550	0.0126829	0.8353899	1.0338583	0.9464705	0.3383770	0.0155656	0.9011582	0.4695940	0.9294658	0.1674249
600	0.0090808	0.9618116	1.0809622	0.9657328	0.3802866	0.0162484	0.8192912	0.2259542	0.9347214	0.0719590
650	0.0215587	1.0337183	1.0634162	0.9117845	0.3991161	0.0063315	0.7457096	0.0741201	0.8826964	0.0151055
700	0.0152914	1.0353921	1.0677531	0.9370539	0.4382076	0.0115867	0.7648848	0.0513603	0.8306480	0.0024209
750	0.0132719	0.9397750	0.9921254	0.9937212	0.4168611	0.0069282	0.7659063	0.0341316	0.9555632	0.0084906
800	0.0076255	1.0227781	1.0773419	1.0246143	0.4069159	0.0032758	0.6904674	0.0202115	0.9211369	0.0084289
850	0.0172689	0.9618821	1.0550974	0.9221227	0.3313659	0.0058987	0.7890387	0.0152677	0.9507589	0.0029923
900	0.0198498	0.9975408	1.0522506	0.9439029	0.3652611	0.0161117	0.7860713	0.0179163	0.9548903	0.0159868
950	0.0313653	0.9155202	0.9443934	1.0482220	0.3736539	0.0127607	0.6949860	0.0212238	0.9433960	0.0184100
1000	0.0354938	1.0322998	1.0315565	0.9921847	0.3594798	0.0098758	0.7062784	0.0319380	1.0746121	0.0117684

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0122475	0.7333766	0.9357136	0.9905816	0.4131109	0.0062941	0.7991316	0.1886541	0.8746124	0.0058194
100	0.0124830	0.3557172	0.9726464	1.0213895	0.4703855	0.0100139	0.7793461	0.3338895	0.8346522	0.0111534
150	0.0028275	0.1970504	1.0324511	1.0231605	0.4179197	0.0124270	0.6438488	0.4117988	0.7670081	0.0070190
200	0.0239933	0.1630411	0.9940481	1.0380258	0.3419196	0.0133547	0.5549714	0.3930663	0.6670297	0.0103506
250	0.0371084	0.1206711	1.0366282	0.9363410	0.2887108	0.0052719	0.5933671	0.4307006	0.6611907	0.0267898
300	0.0637402	0.0704104	0.9693036	1.0179339	0.2383143	0.0017473	0.6594491	0.4281532	0.5582625	0.0136415
350	0.0719081	0.0923516	0.9885038	0.9294317	0.2327763	0.0055118	0.5941565	0.4941348	0.5532080	0.0271904
400	0.1053961	0.0883147	1.0183964	0.8671393	0.2794417	0.0112035	0.6043428	0.4366244	0.5236297	0.0287312
450	0.0952288	0.1066065	1.0199228	0.7545323	0.2574476	0.0110467	0.6323572	0.4738589	0.5986741	0.0191424
500	0.0941528	0.0593789	1.0724882	0.7420172	0.2894931	0.0150706	0.5737953	0.4606780	0.5680111	0.0178216
550	0.1082011	0.3564241	1.0481445	0.6818166	0.3014971	0.0269540	0.4820018	0.3097331	0.5030117	0.0333812
600	0.0880492	0.6903315	0.9459427	0.6659389	0.3699435	0.0219028	0.4997238	0.2310608	0.5425879	0.0182204
650	0.0639120	0.9585932	1.0250679	0.7527654	0.4411029	0.0192258	0.5333840	0.1137037	0.6991581	0.0099388
700	0.0335552	1.0798782	0.9459712	0.7287435	0.4359322	0.0261939	0.6823634	0.0637190	0.8959707	0.0229469
750	0.0253427	1.0034329	0.9788282	0.8145823	0.4900042	0.0261425	0.7262568	0.0527319	0.9871748	0.0226029
800	0.0335519	0.9724240	1.0704382	0.9317832	0.4902713	0.0228966	0.7344774	0.0364796	1.0281164	0.0146864
850	0.0230898	0.9664507	1.0811482	0.9819238	0.4369818	0.0193812	0.8245703	0.0288513	0.9768222	0.0305308
900	0.0455239	0.9579946	1.0865051	1.0197183	0.4056882	0.0089922	0.7257423	0.0147642	0.8884393	0.0160776
950	0.0394627	0.9845781	1.0056707	0.8882844	0.3830001	0.0114869	0.7594489	0.0439540	0.8638669	0.0136410
1000	0.0176536	1.0524205	0.9932480	0.9481085	0.3489743	0.0086396	0.7859692	0.0435534	0.9151960	0.0236325

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0192165	0.9299063	1.1321008	1.0149794	0.3776717	0.0092058	0.8428119	0.0223290	0.8447530	0.0161476
100	0.0122894	0.9210158	1.0522885	1.0520173	0.4214226	0.0121176	0.7496435	0.0284142	0.8184292	0.0062047
150	0.0053186	1.0076826	0.9628878	0.8885183	0.3604436	0.0288998	0.8223613	0.0405098	0.7429316	0.0230240
200	0.0111409	0.9224137	0.9409436	0.9114196	0.3918675	0.0167752	0.8097787	0.0253857	0.7559363	0.0185975
250	0.0145169	0.9406482	1.0333409	0.9287846	0.4080809	0.0097164	0.8942309	0.0128500	0.7684822	0.0226103
300	0.0082969	1.0190134	1.0256128	0.9373635	0.3787822	0.0027774	0.8439234	0.0226048	0.7236515	0.0231699
350	0.0188998	0.9939312	0.9707869	1.0876560	0.3168269	0.0086045	0.7946926	0.0160769	0.7965843	0.0127074
400	0.0211555	0.9971934	1.0224813	1.0371650	0.3360752	0.0133767	0.7598474	0.0218333	0.8000098	0.0134534
450	0.0152792	0.9635812	1.1124423	1.0514191	0.3585324	0.0113844	0.7994021	0.0111567	0.8036209	0.0143535
500	0.0230891	0.9872649	1.0114812	1.0123719	0.3767390	0.0092953	0.7139574	0.0068795	0.7505461	0.0117368
550	0.0199123	0.9750189	1.0976142	1.0716495	0.3886969	0.0201577	0.8153232	0.0181949	0.8920877	0.0190296
600	0.0280127	0.9830191	1.0040738	0.9366808	0.3017040	0.0097270	0.7726275	0.0222530	0.8556246	0.0101996
650	0.0197150	1.0457592	1.0305590	0.9208203	0.3698222	0.0169457	0.8411792	0.0113997	0.9115895	0.0208439
700	0.0266514	1.0258019	1.0716649	0.8880478	0.3601939	0.0123205	0.8332419	0.0219624	0.8563537	0.0225197
750	0.0215873	1.0435384	1.0191959	0.9755385	0.3679229	0.0089084	0.8408747	0.0314140	0.8944681	0.0122108
800	0.0240622	1.0268662	1.1238452	1.0154740	0.3948093	0.0063877	0.8914072	0.0430421	0.8647604	0.0060336
850	0.0293453	1.0355705	1.0648358	1.1053588	0.4580920	0.0040637	0.8974562	0.0484690	0.9367661	0.0237824
900	0.0210945	0.9917572	0.9585510	1.0442539	0.3986927	0.0040200	0.8236909	0.0426336	0.9384418	0.0156724
950	0.0204982	0.9717038	1.0125939	0.9059130	0.4169727	0.0068808	0.7497861	0.0434819	0.8766566	0.0105517
1000	0.0088083	1.0597519	0.9276442	0.9493419	0.4196268	0.0164727	0.8685905	0.0288181	0.8948441	0.0144571

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0101329	1.0563992	0.9464529	1.0119915	0.3158468	0.0088372	0.7936611	0.2063554	0.8541004	0.0765856
100	0.0115370	0.9879525	1.0096897	0.8685435	0.2439587	0.0131129	0.8531877	0.2633502	0.9476537	0.1427579
150	0.0111086	0.9300211	0.9627054	1.1472452	0.1866389	0.0050586	0.8478737	0.4409213	1.0001927	0.1189923
200	0.0120158	0.9295041	0.9975324	1.0849242	0.1585070	0.0091637	0.7969245	0.4600462	0.9406097	0.1828499
250	0.0153897	1.0268613	1.0075030	0.9860408	0.1707221	0.0108210	0.8478145	0.5151897	0.9430212	0.1598178
300	0.0165323	1.0533637	0.9475555	0.9879292	0.1477649	0.0039956	0.8023264	0.5217376	0.8520344	0.1728526
350	0.0213093	1.0548967	0.9269908	0.9947252	0.1277033	0.0106497	0.6785862	0.4890262	0.8347660	0.1949476
400	0.0189041	1.1336617	0.9862883	0.9190160	0.1184031	0.0192076	0.7879534	0.4654839	0.9459650	0.1942434
450	0.0132722	1.1664143	0.9523090	0.9914640	0.1143698	0.0085835	0.7515184	0.4153812	1.0068403	0.2064013
500	0.0115807	0.9963643	0.9985754	1.0288339	0.1444392	0.0098142	0.7012176	0.4816793	0.8921291	0.2317955
550	0.0075147	0.9951669	0.9905138	0.9869321	0.2356374	0.0112251	0.7249510	0.2997067	0.8505503	0.1029999
600	0.0119376	1.0604433	1.0807329	0.9855480	0.2954657	0.0096402	0.7757552	0.1256396	0.7888555	0.0290054
650	0.0271758	1.0238861	1.1428545	1.0422765	0.3244485	0.0040414	0.8047980	0.0492132	0.8959309	0.0196048
700	0.0227223	1.0976130	1.0469065	0.9906211	0.3024164	0.0090082	0.7374641	0.0220385	0.9357886	0.0341880
750	0.0276515	1.0547463	1.0262709	0.9388190	0.3792849	0.0020186	0.7872542	0.0261227	0.9288413	0.0138166
800	0.0129896	1.0890259	1.0241717	1.0131820	0.4048684	0.0067550	0.7903040	0.0326570	0.9781545	0.0309611
850	0.0123526	1.0526655	0.9835717	1.0373858	0.4633183	0.0057643	0.7728539	0.0131404	0.9432183	0.0114870
900	0.0120633	0.9835659	1.0007386	1.0012222	0.4614583	0.0114290	0.7505603	0.0214338	0.9775761	0.0162987
950	0.0169984	0.9947507	0.9404381	1.0101364	0.4185058	0.0101556	0.7650578	0.0142005	1.0274716	0.0055196
1000	0.0222270	1.0174949	0.9222221	0.9240949	0.3518114	0.0058648	0.8369460	0.0116747	1.0056527	0.0150256

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0038223	1.0622444	1.0238999	1.0168097	0.3089324	0.0055726	0.8918007	0.0110795	0.9967667	0.0132806
100	0.0074109	1.0819423	0.9848705	0.9867057	0.2097139	0.0069253	0.8051097	0.0079108	0.9011134	0.0088409
150	0.0043703	1.0605688	0.9268925	1.1083874	0.1748917	0.0058182	0.7375856	0.0050249	0.9430558	0.0081054
200	0.0027191	0.9651414	0.9236265	1.0808543	0.2088229	0.0062442	0.7381686	0.0017698	0.9407447	0.0014340
250	0.0000000	0.9394869	0.9511262	1.0460820	0.1836345	0.0081673	0.8292805	0.0006324	0.9129616	0.0072719
300	0.0006746	0.8823505	0.9653161	1.0279006	0.1747767	0.0145884	0.7821823	0.0062280	0.8701317	0.0163133
350	0.0011877	0.9488958	1.0717622	0.9163441	0.1114644	0.0161544	0.7636385	0.0039901	0.8340746	0.0177559
400	0.0012366	1.0788265	1.1398920	1.0717881	0.1343997	0.0154248	0.6842988	0.0050569	0.8918705	0.0210143
450	0.0003018	1.1130311	0.9864352	0.9885410	0.1282123	0.0085446	0.7847030	0.0029804	0.8256015	0.0304550
500	0.0001472	1.0831090	0.9242955	0.9810596	0.1375132	0.0046092	0.8776248	0.0042728	0.8913531	0.0289134
550	0.0051959	1.0586855	0.9755097	0.9811125	0.2282124	0.0042381	0.8332107	0.0017503	0.8621310	0.0146714
600	0.0079845	0.9722084	1.0015075	0.9191373	0.3466831	0.0117265	0.7795646	0.0060756	0.8421163	0.0097610
650	0.0181984	0.9540864	0.9955932	0.8790471	0.2938876	0.0086989	0.8023614	0.0044374	0.8783914	0.0275318
700	0.0156354	0.9785311	0.9173676	0.8995699	0.3552185	0.0033371	0.7820059	0.0240033	0.8758633	0.0190918
750	0.0062871	1.0709472	0.9661893	0.9420846	0.3921403	0.0205397	0.8394366	0.0341359	0.9906466	0.0116417
800	0.0123151	1.0524870	0.9142811	1.0319400	0.4663771	0.0136687	0.7964435	0.0181527	0.9723363	0.0172525
850	0.0116157	1.0399589	1.0565031	1.0092998	0.4785523	0.0036363	0.8022295	0.0269719	0.9481536	0.0368003
900	0.0183794	0.9509263	1.0936770	0.9306208	0.3849168	0.0019477	0.8528431	0.0229037	0.9898174	0.0312214
950	0.0189416	0.9790163	1.0889555	0.9493944	0.4005370	0.0067015	0.8931257	0.0165651	0.9162984	0.0357487
1000	0.0122656	0.9431524	1.0475241	0.8417937	0.4000688	0.0029177	0.7261333	0.0174213	0.9465633	0.0270260

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0173815	1.0488506	0.9981457	1.0129801	0.3327009	0.2240266	0.7657289	0.1386932	0.9856543	0.0305204
100	0.0078616	0.9842065	0.9542799	1.0223283	0.3820560	0.5231135	0.7962606	0.2830797	0.9358953	0.0283192
150	0.0032667	0.9925817	1.0184411	0.9774373	0.4140018	0.7994130	0.7095447	0.3390666	0.9621807	0.0202719
200	0.0019555	1.0309898	1.0136813	0.9483231	0.4449693	0.8297695	0.7497248	0.3509051	1.0292980	0.0157444
250	0.0000260	0.9368998	1.0632914	0.9867023	0.4548151	0.9100742	0.8196235	0.3387249	0.9627543	0.0094456
300	0.0005888	1.0248955	1.0191777	1.0013928	0.3621600	0.8849087	0.7608773	0.4146578	1.0054233	0.0207156
350	0.0005568	0.9787362	1.0605823	1.0260847	0.3472866	0.8036289	0.6714050	0.4538863	0.9572945	0.0129869
400	0.0008988	0.9654089	1.1423429	0.9741446	0.3023581	0.8367607	0.7889846	0.4045423	0.9523463	0.0189657
450	0.0000880	0.9709033	1.0987481	1.0239002	0.3314932	0.8498059	0.8118237	0.3908777	0.9346676	0.0345529
500	0.0013447	1.0153843	1.0305421	0.9390344	0.3453500	0.8931961	0.7803787	0.3816803	0.9453777	0.0290182
550	0.0170817	1.0689682	1.1514032	0.9136368	0.3696749	0.7251440	0.8880072	0.2050229	0.8053357	0.0355782
600	0.0106129	1.0249380	1.1576932	1.0033788	0.3606489	0.3907198	0.8120671	0.1198946	0.9045382	0.0124886
650	0.0133986	1.0759614	1.2069054	1.0145142	0.4210343	0.1972358	0.9289156	0.0429080	1.0187999	0.0157776
700	0.0109533	1.0630419	1.1266546	1.0420669	0.3666351	0.0951230	0.8374602	0.0268599	1.0241580	0.0255714
750	0.0075045	1.0223740	1.0605488	1.0678236	0.3329345	0.0477983	0.8043753	0.0135329	1.0185726	0.0109876
800	0.0065636	0.9578223	0.9614217	1.0551173	0.3258543	0.0209399	0.9058038	0.0099648	0.8091592	0.0078666
850	0.0018224	1.0136888	1.0296993	1.0131362	0.3419623	0.0111237	0.7672160	0.0072242	0.8380817	0.0083758
900	0.0280426	0.9214394	1.0226990	1.0032584	0.4215837	0.0070842	0.8339850	0.0132606	0.9432295	0.0178534
950	0.0195348	0.9377829	1.0548465	0.9711517	0.4024048	0.0049308	0.8272552	0.0246163	0.9731175	0.0110349
1000	0.0145461	1.0486578	1.0002769	0.9958973	0.3970803	0.0032846	0.7886935	0.0228892	0.9608022	0.0171171

0	0.0207522	1.0491202	1.0367315	1.0173827	0.4207443	0.0146601	0.7468318	0.0151882	0.8677134	0.0135140
50	0.0099594	1.0315055	1.1085847	0.9736806	0.3878821	0.0258341	0.7302006	0.0229880	0.9009096	0.0197117
100	0.0132560	1.0343636	1.0996142	0.8721491	0.3280038	0.0251099	0.7216568	0.0173019	0.9547804	0.0153456
150	0.0100257	0.9792983	0.9828277	1.0319223	0.3344774	0.0116816	0.7333202	0.0266951	0.8925482	0.0240898
