"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
500	0.8615147	0.9855804	0.5172261	0.0361776	0.4253028	0.9457070	1.0110646	0.1520898	0.3395587	0.2163671	0.1205983	0.0505551	0.0002553	0.7689461	0.9769561	0.0191740	0.2648768	0.4568095	0.2504440	0.4382596
550	0.7750182	1.0365770	0.4487219	0.2556425	0.4102571	0.6625669	0.8530655	0.1616845	0.2705747	0.1820902	0.1900843	0.0449930	0.0420940	0.6496245	1.0326197	0.0174859	0.2130001	0.5131297	0.2216753	0.3464732
600	0.7232338	0.9757040	0.4577012	0.3081416	0.4090683	0.3390348	0.6052814	0.1877048	0.3009492	0.1988019	0.2057635	0.0504771	0.0468532	0.6006134	0.9093324	0.0209059	0.2514546	0.4844772	0.2012504	0.3751029
650	0.7621210	0.9495586	0.5259688	0.3206673	0.4268031	0.1605307	0.4359813	0.1954470	0.2617687	0.2272712	0.2076567	0.0448493	0.0369450	0.5536557	0.8955453	0.0174809	0.2876319	0.5074078	0.2380254	0.3675822
700	0.7417437	1.0367960	0.5046426	0.3561020	0.4463675	0.0940489	0.3889094	0.1737577	0.2575347	0.2333843	0.2252262	0.0464230	0.0513801	0.5425459	0.9660589	0.0221669	0.2621956	0.4506367	0.2835048	0.4165641
750	0.7058259	1.0139124	0.4522047	0.3416742	0.4304104	0.0459862	0.3094548	0.1640138	0.2326827	0.2418921	0.1880745	0.0465514	0.0275042	0.5389284	1.0185800	0.0189622	0.2538776	0.4953132	0.2903124	0.4052973
800	0.6850781	1.0384094	0.4453489	0.3388168	0.4065801	0.0244187	0.2826903	0.1588723	0.2235838	0.2141241	0.1853531	0.0459904	0.0352576	0.5419090	1.0413922	0.0161225	0.2604535	0.5055524	0.2226242	0.3228077
850	0.6562987	1.0502226	0.4926287	0.3153174	0.4322720	0.0237844	0.2825949	0.1591386	0.2234363	0.2510237	0.2143020	0.0657954	0.0449163	0.5195943	0.8638905	0.0214516	0.2048811	0.5251590	0.2187373	0.3515964
900	0.7231545	0.8892879	0.4600425	0.3176433	0.4565975	0.0451754	0.3059978	0.1849088	0.2513987	0.2300626	0.2236217	0.0340308	0.0559661	0.5732645	0.9561467	0.0187100	0.2135921	0.5505150	0.1938326	0.4239549
950	0.7609078	0.9912527	0.4947437	0.3632685	0.4093257	0.0389622	0.2914929	0.1971394	0.2301176	0.2412548	0.2383997	0.0351569	0.0510359	0.5010402	1.0148450	0.0241992	0.2510800	0.4948497	0.2493138	0.3689477
1000	0.7462039	1.0723958	0.5648178	0.3404068	0.3737420	0.0598312	0.2790041	0.1773244	0.2312788	0.2155266	0.1711290	0.0378731	0.0448675	0.5191808	0.9675756	0.0234992	0.2225540	0.4391681	0.2306138	0.3723217

0	0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
50	0.6001549	0.4184387	0.4826359	0.3272681	0.4033899	0.0894684	0.3906523	0.0991629	0.0931232	0.4496563	0.3027455	0.0100891	0.0431319	0.5390790	1.0274627	0.0026443	0.3630936	0.5201519	0.2875447	0.5057729
100	0.3329755	0.2320181	0.7998851	0.5782156	0.5924063	0.0833878	0.4298595	0.0759293	0.0214511	0.8039827	0.4727769	0.0460236	0.0464265	0.3397747	0.7607677	0.0026280	0.5410858	0.6503520	0.7093355	0.5923499
150	0.1754970	0.1644639	0.9205887	0.5587280	0.7244530	0.0855971	0.6072111	0.1262815	0.0031777	0.9315916	0.5645073	0.0679563	0.0431129	0.1936331	0.5486943	0.0059706	0.8227327	0.7323139	0.9220760	0.8202874
200	0.0877413	0.1749101	0.9347567	0.6711752	0.7702373	0.0922539	0.8397622	0.2102965	0.0121780	1.0210556	0.7872824	0.1927750	0.0234649	0.1315562	0.3503080	0.0165379	0.8927049	0.7431206	0.9674911	0.8950990
250	0.0545494	0.1865448	0.9869646	0.6796379	0.9219075	0.0975927	0.8280669	0.2127172	0.0055840	1.0973035	0.7829162	0.1929407	0.0402087	0.0858025	0.3110237	0.0249029	0.9358215	0.8405219	0.9549844	0.9523164
300	0.0385500	0.1524841	0.9592078	0.6288721	0.9298773	0.0836973	0.8147581	0.2125144	0.0179354	0.9600458	0.8476540	0.1595079	0.0502191	0.0848328	0.2856187	0.0250309	0.9467939	0.8718407	0.9606739	0.9480909
350	0.0236605	0.1818673	0.9774034	0.6690717	0.8735697	0.0550486	0.8218573	0.2413963	0.0084655	1.0385305	0.8584715	0.1381886	0.0553361	0.0839820	0.3145076	0.0370660	0.9242262	0.9094336	1.0172439	0.9100908
400	0.0680809	0.1807077	1.0377045	0.6634537	0.8278465	0.0446584	0.8356904	0.2330068	0.0079845	0.9380289	0.8859451	0.1710191	0.0399180	0.0862064	0.3597736	0.0316217	0.9500162	0.9307073	0.9842194	0.9161730
450	0.0627865	0.1502435	1.0566424	0.6497212	0.8031030	0.0458515	0.8244580	0.3050762	0.0027009	0.9385407	0.7400001	0.1192078	0.0433068	0.1021036	0.3341817	0.0313119	0.9512153	0.8958847	0.9656189	0.9708982
500	0.0426322	0.1407876	0.9823482	0.6584290	0.7179188	0.0406137	0.8046782	0.2927661	0.0045474	0.9964142	0.7515751	0.1623034	0.0381614	0.1048352	0.3331586	0.0502868	0.8757706	0.8750567	0.9544537	0.9943248
550	0.0637862	0.6918354	0.9869803	0.7906476	0.7745669	0.0284194	0.7311707	0.6859597	0.1396645	0.9354626	0.5915994	0.1352233	0.0422612	0.1835017	0.4688260	0.1042933	0.8458722	0.8676793	0.9595440	0.9442780
600	0.2942043	0.9186916	0.7254674	0.6558017	0.6232535	0.0249299	0.5224135	0.7297226	0.0976454	0.7026786	0.3711914	0.0710088	0.0454897	0.3448768	0.8401674	0.0400152	0.6434365	0.7426766	0.7283511	0.6692893
650	0.5219745	0.9361636	0.6105153	0.5342351	0.4789724	0.0194837	0.3674691	0.5647588	0.1274527	0.4684193	0.2798724	0.0649566	0.0365977	0.3350277	0.9332394	0.0213517	0.4093231	0.6657806	0.6104139	0.5530884
700	0.5899145	1.0225813	0.5082560	0.4139180	0.4398807	0.0228149	0.3196280	0.3375336	0.1689018	0.3044778	0.2337617	0.0462312	0.0257158	0.5007577	0.9672915	0.0170351	0.2855073	0.5687257	0.3576325	0.4614159
750	0.7147606	0.9379636	0.4350170	0.3273461	0.3986919	0.0317382	0.2501887	0.2386707	0.1922178	0.2279349	0.2195127	0.0355785	0.0224054	0.5031021	1.0106962	0.0237609	0.2314881	0.4685947	0.2596353	0.4271651
800	0.7959763	0.9886287	0.5147733	0.3450583	0.4221998	0.0259223	0.2687442	0.2184512	0.2018622	0.2123307	0.2111249	0.0346925	0.0347073	0.4924803	0.8921501	0.0100034	0.2634962	0.4683104	0.2452579	0.3834693
850	0.7788466	1.0357523	0.4206558	0.3228928	0.3372330	0.0318677	0.2957095	0.2018106	0.1879594	0.1920679	0.2241557	0.0412498	0.0308787	0.5839424	0.9111821	0.0158103	0.2358071	0.5115934	0.2104927	0.4598973
900	0.7543297	0.9888714	0.4865425	0.3365843	0.3617235	0.0316825	0.3068094	0.1825938	0.2150832	0.1609091	0.1966614	0.0267426	0.0365757	0.6061202	0.8920980	0.0323385	0.2451093	0.4448293	0.2132782	0.4049284
950	0.8396225	1.0405542	0.4790701	0.2933500	0.4072034	0.0371088	0.3016209	0.1681392	0.2336012	0.2334849	0.1830977	0.0646689	0.0279998	0.5494468	0.9762049	0.0137346	0.2301083	0.4643455	0.2006193	0.4305473
1000	0.7854639	0.9610949	0.4534298	0.3047728	0.4240629	0.0518862	0.2642988	0.1490912	0.2515218	0.1853652	0.2003411	0.0561561	0.0634887	0.6001004	1.0237899	0.0117717	0.2535400	0.4369381	0.2258956	0.3877075

0	0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
50	0.6966543	0.6384725	0.5859085	0.1852611	0.1729636	0.0457097	0.3200836	0.1972620	0.2793185	0.2248824	0.2009193	0.0100975	0.0248602	0.5341801	0.9267919	0.0210991	0.2119909	0.5182890	0.3194404	0.4497857
100	0.5351666	0.4422322	0.5913489	0.2943631	0.1442684	0.0616514	0.3774668	0.2198667	0.3089878	0.3829002	0.2165264	0.0175757	0.0351333	0.4944061	0.9318256	0.0309405	0.2993263	0.5587517	0.4603407	0.5112156
150	0.3471677	0.3743414	0.7757460	0.3268634	0.1635015	0.0966599	0.4480320	0.2988633	0.2652070	0.5432789	0.3630182	0.0217738	0.0448664	0.3350572	0.7248125	0.0414851	0.4251710	0.6547664	0.7179211	0.5975447
200	0.2254672	0.3622926	0.8586094	0.4270323	0.1825259	0.1456309	0.5081689	0.3922089	0.2334311	0.6364698	0.4195391	0.0470964	0.0505794	0.2587470	0.8007051	0.0234953	0.5705604	0.7018039	0.8325229	0.7328553
250	0.2006229	0.3885553	0.8651024	0.4841665	0.1577477	0.1137990	0.5426760	0.5365603	0.2321201	0.6856436	0.4963554	0.0452888	0.0432572	0.2527335	0.6271794	0.0365971	0.6151412	0.6700618	0.8760939	0.7233035
300	0.2093201	0.4850467	0.8316559	0.4114690	0.1736940	0.0537323	0.5403715	0.6029557	0.2110924	0.6168074	0.4252419	0.0463040	0.0534548	0.3166127	0.7856162	0.0282003	0.5830982	0.7146399	0.9709949	0.7368017
350	0.1968124	0.4794066	0.8309179	0.4269596	0.1771294	0.0460391	0.5262298	0.6498740	0.1941084	0.6867647	0.4683828	0.0552174	0.0491104	0.2892319	0.7546527	0.0273060	0.5390379	0.7548990	0.9600085	0.7223293
400	0.1908215	0.4222715	0.8236681	0.3937869	0.1819152	0.0344225	0.5286849	0.5690741	0.1888438	0.6427996	0.4261900	0.0347266	0.0513550	0.2634911	0.8163110	0.0405339	0.5917317	0.7207235	0.9385263	0.7274738
450	0.1725849	0.3930379	0.8422552	0.3748580	0.1724662	0.0215380	0.4791272	0.6420489	0.1989467	0.8020769	0.4068704	0.0286784	0.0298911	0.3130966	0.7529197	0.0263697	0.5719890	0.6761266	0.9438762	0.7173359
500	0.1783127	0.4132423	0.7974333	0.3878821	0.1673175	0.0396226	0.5533571	0.5956342	0.2576805	0.7646344	0.4709968	0.0496491	0.0347965	0.2836751	0.7325632	0.0225843	0.4623708	0.7128264	0.9833786	0.7591055
550	0.2529189	0.8205945	0.7252579	0.7620228	0.4528923	0.0247059	0.5081375	0.6015204	0.1848294	0.7550376	0.3583819	0.0679522	0.0284053	0.3102617	0.9010883	0.0337457	0.5704968	0.7507921	0.8788278	0.6503897
600	0.4252685	0.9906789	0.5664762	0.4973004	0.4680074	0.0201128	0.3519201	0.4541106	0.1363894	0.5430866	0.2941556	0.0619812	0.0201460	0.4034190	0.8105675	0.0339082	0.4487231	0.6710164	0.7195163	0.5061169
650	0.6177454	1.0702621	0.4479016	0.3937203	0.4449583	0.0137784	0.2998164	0.3488463	0.1571749	0.3080597	0.2519691	0.0332709	0.0215187	0.4749864	0.9518807	0.0274957	0.3571485	0.5403544	0.4751297	0.4315605
700	0.7295519	1.0388582	0.4819485	0.2627511	0.3928153	0.0198251	0.2822387	0.2888085	0.2225701	0.2010528	0.2109036	0.0589226	0.0277273	0.5507799	0.9600742	0.0133844	0.2115182	0.5377003	0.3006141	0.3709142
750	0.7860497	1.0315004	0.4546483	0.2277122	0.4031886	0.0160614	0.2762967	0.1938407	0.2319715	0.1389867	0.1908130	0.0414450	0.0396020	0.6213127	0.9897708	0.0160773	0.1911829	0.5251621	0.2619129	0.3998363
800	0.8050497	1.0462946	0.4813792	0.3136938	0.3984164	0.0337127	0.3174430	0.2148861	0.2487221	0.1563186	0.2094326	0.0445877	0.0281631	0.5970435	0.9810715	0.0296518	0.2435379	0.5543257	0.2656452	0.3751296
850	0.8541178	0.9870939	0.4627606	0.3037047	0.3805888	0.0505819	0.3660688	0.1909357	0.3098115	0.1642074	0.2609003	0.0435474	0.0250276	0.5994670	0.9706891	0.0191960	0.2331884	0.5810340	0.2235258	0.3729237
900	0.7627380	1.0442682	0.5162628	0.3101868	0.3798679	0.0585035	0.3683323	0.1979358	0.2734466	0.2099518	0.2142008	0.0399441	0.0367905	0.5415507	1.0025975	0.0187174	0.2707537	0.5532572	0.2019253	0.4338691
950	0.7347067	1.0553393	0.4465348	0.3076690	0.3905191	0.0667347	0.3531109	0.1862698	0.2923409	0.1757054	0.1838064	0.0477528	0.0308963	0.5875377	0.9343761	0.0148282	0.2483302	0.5294162	0.1803243	0.3770350
1000	0.8751586	1.0079120	0.3959175	0.2375517	0.4090966	0.0388219	0.3047490	0.1876923	0.2360888	0.1457153	0.1573478	0.0408861	0.0391443	0.5644616	0.9576656	0.0106186	0.2287767	0.4787416	0.2290882	0.3402871

0	0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
50	0.8079213	1.0516768	0.4840180	0.2883939	0.4357590	0.0232411	0.2600042	0.1877694	0.2562478	0.1440008	0.0777756	0.0281223	0.0352245	0.7043445	0.9708788	0.0062828	0.1667552	0.4741344	0.2288233	0.3731166
100	0.8238382	0.9580834	0.5700588	0.2959502	0.3954455	0.0422985	0.2796711	0.2146863	0.2643517	0.1582473	0.0269714	0.0633405	0.0278593	0.7479608	0.9927913	0.0027331	0.1479404	0.4587537	0.2243232	0.4104128
150	0.7422075	1.0378671	0.4537546	0.3528104	0.4108868	0.0451485	0.2863274	0.2279118	0.2069769	0.2055573	0.0400313	0.0376961	0.0412012	0.8261350	1.0075393	0.0008268	0.1827311	0.4724754	0.2293848	0.4380454
200	0.7970366	1.0602086	0.5397635	0.3383981	0.3789374	0.0467590	0.3298029	0.2238443	0.1892118	0.1670233	0.0367492	0.0209495	0.0315302	0.8891372	1.0061660	0.0003582	0.1627496	0.4646673	0.2322063	0.4175185
250	0.8491620	1.0796181	0.4090591	0.3416530	0.3632309	0.0353492	0.3110899	0.2503126	0.2039053	0.1384697	0.0230313	0.0437515	0.0262148	0.8301235	1.0343159	0.0000436	0.1556597	0.4178331	0.2345057	0.4044919
300	0.7921759	0.9796144	0.4640407	0.2561627	0.3933139	0.0530867	0.2765388	0.2100779	0.2592155	0.1359761	0.0239937	0.0402632	0.0229102	0.8543411	1.0465569	0.0000208	0.1188921	0.4256352	0.2116162	0.3392441
350	0.7575836	1.0466848	0.4589201	0.3240709	0.4452759	0.0477005	0.2827695	0.1657961	0.2921424	0.1571169	0.0382428	0.0406017	0.0307638	0.8409979	0.9014269	0.0000847	0.1517492	0.4323667	0.2354570	0.3675734
400	0.7423551	1.0964065	0.4432375	0.3168783	0.4241335	0.0407297	0.3372441	0.1839956	0.2593700	0.1632275	0.0382358	0.0318040	0.0333538	0.8313619	0.9589614	0.0002137	0.1340270	0.4273704	0.2459520	0.4776238
450	0.7334286	1.0412723	0.4395358	0.2692008	0.3981333	0.0395154	0.2740932	0.1568130	0.2540893	0.1252970	0.0200149	0.0494428	0.0227142	0.8457096	1.0120557	0.0000006	0.1244995	0.4590340	0.2311745	0.3960163
500	0.8026581	0.9868355	0.4322417	0.2559381	0.3620734	0.0417605	0.3301235	0.1601696	0.2923208	0.1079025	0.0181420	0.0427018	0.0341677	0.8475345	1.0122316	0.0000000	0.0845037	0.5134306	0.1768175	0.3740738
550	0.7375912	0.9161011	0.4601717	0.3034749	0.3558569	0.0530450	0.3417746	0.1868443	0.2469908	0.1928502	0.1725409	0.0400460	0.0199471	0.7095167	0.8910626	0.0114648	0.1725512	0.5617576	0.2418993	0.3911562
600	0.7820908	1.0387599	0.4670200	0.3062221	0.4203573	0.0497026	0.3202697	0.1483839	0.2839202	0.2102806	0.1668775	0.0524552	0.0342132	0.5509159	0.9250066	0.0165995	0.2319410	0.5341567	0.2708859	0.3797004
650	0.7288159	1.0591571	0.4823227	0.2793482	0.3582115	0.0182781	0.2895925	0.1872883	0.2700857	0.1558765	0.1930383	0.0290572	0.0472622	0.5868777	1.0029089	0.0200828	0.2099162	0.4996381	0.2499490	0.3403389
700	0.8399260	1.0023578	0.4650876	0.2207876	0.3548854	0.0501735	0.2680930	0.1730465	0.2465974	0.1557034	0.1782992	0.0363657	0.0583415	0.6015175	0.9380992	0.0239567	0.2151426	0.4935946	0.1975759	0.3670270
750	0.8183162	0.9781001	0.4574973	0.2699893	0.4004278	0.0567280	0.3045310	0.1766158	0.2182006	0.1508765	0.1793775	0.0301939	0.0492749	0.5824083	0.9046429	0.0336999	0.2345234	0.5168320	0.2343308	0.4044002
800	0.7241410	1.0649322	0.4652869	0.3353973	0.4441018	0.0542620	0.3400486	0.2271936	0.2698931	0.1869724	0.1920913	0.0260349	0.0428915	0.5933375	1.0398046	0.0246454	0.2364200	0.5114405	0.2628725	0.4319547
850	0.8052913	1.0168583	0.4358089	0.2854781	0.3811293	0.0405875	0.2867554	0.2013698	0.2442376	0.2142905	0.1591138	0.0273512	0.0381809	0.5940127	0.9741095	0.0255610	0.2462713	0.4786329	0.2121691	0.4073062
900	0.8028742	0.9453404	0.4998148	0.3088724	0.3721043	0.0651003	0.2887818	0.1418438	0.2497889	0.1938559	0.1976948	0.0484167	0.0360150	0.5618048	0.9936337	0.0190305	0.2743944	0.5102865	0.2288844	0.4308129
950	0.6232286	0.9659127	0.5248712	0.3350019	0.3994221	0.0430887	0.2748540	0.1718339	0.2498085	0.2592007	0.2228969	0.0513211	0.0704935	0.5518857	1.0269055	0.0184958	0.2498691	0.4793034	0.2427166	0.4513684
1000	0.6785495	0.9631869	0.4950606	0.2897402	0.3791560	0.0263744	0.2816173	0.1893739	0.2428893	0.2045121	0.1227253	0.0392806	0.0454192	0.6177678	0.9512466	0.0203498	0.2794160	0.5127682	0.2340975	0.4816079

0	0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
50	0.7992698	0.9987646	0.4403442	0.0960182	0.2069651	0.0701010	0.2279252	0.1635444	0.2325612	0.1686388	0.2065321	0.0527215	0.0285167	0.5951277	0.9749897	0.0159349	0.2106071	0.4967376	0.2110361	0.4274831
100	0.7035616	1.0369550	0.3301094	0.0905961	0.1467958	0.2438433	0.2339007	0.1831814	0.3193149	0.2047086	0.2193043	0.0360528	0.0365206	0.5508682	0.9533204	0.0178197	0.2282131	0.4700954	0.2334924	0.3952364
150	0.7570771	0.9516020	0.4019914	0.0784085	0.1223435	0.4679945	0.3111090	0.1566346	0.3102957	0.1837665	0.2022367	0.0313969	0.0447904	0.5868293	0.9547837	0.0132298	0.2665478	0.4989011	0.2280572	0.4105515
200	0.6440516	1.0031826	0.4412254	0.0695157	0.1644613	0.7248930	0.3910733	0.1951931	0.3265497	0.2196046	0.2025265	0.0303525	0.0499473	0.6154774	1.0033771	0.0199365	0.2512067	0.4720637	0.2728377	0.4353108
250	0.6846500	1.0226263	0.4335831	0.0721546	0.1309839	0.8295918	0.4189127	0.1905406	0.3348773	0.2440857	0.2129722	0.0589305	0.0553828	0.5754857	0.9128993	0.0305154	0.2777783	0.4689862	0.2871173	0.3901417
300	0.6715359	0.9933492	0.4133907	0.0643937	0.1201216	0.8006335	0.4277995	0.1842776	0.3769104	0.2016516	0.1830924	0.0375049	0.0356843	0.5097500	0.9932326	0.0302310	0.2720833	0.4690119	0.2576372	0.4565497
350	0.7443983	0.9811024	0.4198261	0.0549709	0.1262242	0.8007689	0.4413828	0.1760131	0.3144501	0.2230947	0.1950804	0.0337746	0.0392733	0.5632405	0.9611546	0.0322953	0.2614379	0.4624861	0.2158322	0.4688019
400	0.7456954	0.9485869	0.3836640	0.0668226	0.1088203	0.8945468	0.4910207	0.1613083	0.3505940	0.2431479	0.2038037	0.0418301	0.0388968	0.5797637	1.0549844	0.0240657	0.2550530	0.4426666	0.2471399	0.4453363
450	0.7582284	0.9442799	0.3756441	0.0464941	0.1229576	0.9541567	0.4522015	0.1486818	0.3418541	0.2448576	0.1774693	0.0552791	0.0500178	0.5659090	1.0604106	0.0294399	0.2308191	0.4470616	0.2265419	0.3968487
500	0.7472335	0.9495496	0.3835022	0.0455449	0.1516924	0.8935966	0.4855206	0.1601544	0.3394250	0.1932861	0.1754718	0.0414765	0.0366082	0.5644015	0.9780782	0.0261445	0.2234907	0.4405338	0.2121298	0.3802622
550	0.7853872	1.0065082	0.4571572	0.3112364	0.3422555	0.6430002	0.6864822	0.1716871	0.3151468	0.2478669	0.1848780	0.0340032	0.0344082	0.5064131	0.9033293	0.0173103	0.2853193	0.4711356	0.2437991	0.4193261
600	0.8170996	0.9503799	0.4424247	0.2759448	0.3565880	0.2046147	0.5024249	0.1605381	0.2592368	0.1889730	0.1896920	0.0440167	0.0248128	0.6392806	0.9675032	0.0136403	0.2287002	0.4912523	0.1895949	0.3843849
650	0.7900128	1.0180707	0.4367114	0.2613450	0.4152529	0.1115044	0.3529111	0.1551258	0.2612699	0.2182948	0.2129209	0.0315198	0.0266228	0.5035988	0.9178778	0.0242734	0.1854609	0.4509474	0.2340010	0.4670295
700	0.7501673	1.0940015	0.4313293	0.2679006	0.3404085	0.0710394	0.3397130	0.1573702	0.2901793	0.1632242	0.2300897	0.0468450	0.0348255	0.6115404	0.9264387	0.0306079	0.2021940	0.4600016	0.2048074	0.4232920
750	0.7239537	1.0573958	0.4038581	0.2597159	0.3463519	0.0579407	0.2783750	0.1267807	0.2599428	0.1537775	0.1642086	0.0520510	0.0388338	0.6342017	0.9483795	0.0249661	0.1781024	0.4639979	0.1605349	0.3993334
800	0.8050841	1.0969824	0.4230406	0.2370252	0.3516446	0.0619789	0.3425398	0.1335316	0.2857270	0.1457394	0.1939048	0.0592948	0.0523122	0.6214518	0.9252282	0.0089283	0.1524695	0.4576756	0.2211585	0.3890872
850	0.7553121	1.0816349	0.4560557	0.2570962	0.3682511	0.0679881	0.3308145	0.1908039	0.3119787	0.1512740	0.2128520	0.0305412	0.0310827	0.6209920	0.9453777	0.0179968	0.1857231	0.4786533	0.1824098	0.4577589
900	0.7884272	1.0644453	0.4679498	0.2574883	0.3607591	0.0713430	0.2673475	0.1661896	0.2457601	0.1512117	0.1858615	0.0576721	0.0414887	0.5482539	1.0298943	0.0113443	0.2309715	0.4759835	0.1942438	0.3613061
950	0.8079226	1.1664902	0.4178143	0.2824493	0.3290980	0.0477411	0.2531244	0.1721840	0.2355495	0.1436865	0.1578477	0.0465490	0.0526249	0.5592180	1.0236110	0.0250375	0.2032778	0.4065211	0.1907513	0.4377403
1000	0.8296209	1.0899857	0.3850852	0.1800032	0.3465374	0.0393337	0.3189739	0.1874805	0.2732415	0.1325769	0.1914099	0.0251107	0.0446978	0.6064340	1.0472811	0.0110470	0.2121743	0.4237518	0.1532614	0.3401561

0	0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
50	0.7644502	0.9398134	0.4702114	0.3201471	0.4147857	0.0332074	0.2814150	0.1327921	0.2369672	0.1283035	0.2179499	0.0365656	0.0263668	0.5260640	0.9584697	0.0287009	0.2066348	0.5060054	0.1606547	0.2355412
100	0.7127897	0.9841644	0.5462301	0.3528041	0.4724812	0.0260887	0.2770471	0.1563704	0.2701964	0.1931869	0.2177918	0.0365933	0.0359903	0.5314714	0.9681450	0.0173472	0.2467794	0.4517398	0.2294767	0.1618117
150	0.7172494	0.9227426	0.5368901	0.3207272	0.4490999	0.0315030	0.2800852	0.1894581	0.2369324	0.1933026	0.2207699	0.0510847	0.0300857	0.5126900	0.9163623	0.0156935	0.3050196	0.4659730	0.2161604	0.1216739
200	0.7620358	1.0074421	0.4572370	0.3124935	0.4027512	0.0391073	0.3036469	0.2400459	0.2283505	0.1762480	0.2205130	0.0372172	0.0397877	0.5498690	0.9655932	0.0252583	0.2516057	0.4472253	0.1901036	0.0840023
250	0.7764274	1.0118780	0.4311051	0.3020293	0.3766320	0.0474478	0.3274867	0.2047732	0.2248534	0.1443591	0.2386730	0.0501360	0.0339385	0.5326530	0.8789733	0.0294326	0.2900535	0.5340505	0.1808022	0.1138691
300	0.7535008	1.0095967	0.4644326	0.2607432	0.4506241	0.0381523	0.3294809	0.1893826	0.2274804	0.1181163	0.1773390	0.0448228	0.0377869	0.5377341	0.8776164	0.0227470	0.2310244	0.5277820	0.1992787	0.1064092
350	0.7059387	0.9279218	0.4630152	0.2516825	0.3864888	0.0757443	0.3532511	0.1796641	0.2307270	0.1253948	0.1869289	0.0394307	0.0497060	0.5716911	1.0241183	0.0153134	0.2359414	0.5009433	0.1697034	0.1171874
400	0.7184836	0.9989657	0.4393417	0.2397622	0.3797882	0.0589888	0.3855971	0.1878776	0.2566959	0.1213918	0.1515600	0.0562131	0.0468576	0.5761413	0.9392381	0.0226154	0.2328690	0.5093834	0.1810886	0.1126451
450	0.6766506	1.0986342	0.5117802	0.3024073	0.3522829	0.0870586	0.4038285	0.1974761	0.2520248	0.1958763	0.2171511	0.0358189	0.0532649	0.4859706	0.9418114	0.0274212	0.2654613	0.5760194	0.1625271	0.1232283
500	0.7951969	1.0092884	0.4922700	0.2455755	0.4326576	0.0491112	0.3214996	0.1970960	0.2739052	0.1450675	0.1693128	0.0333180	0.0328281	0.5167461	0.9632129	0.0154562	0.2093011	0.5348685	0.1686872	0.0919854
550	0.7877031	1.0210808	0.5206297	0.2745608	0.4405368	0.0731368	0.2989380	0.2006613	0.3085498	0.2247401	0.2212137	0.0219526	0.0213892	0.5517518	0.9225565	0.0234029	0.2448131	0.5229384	0.2198274	0.3412887
600	0.7652224	0.9288057	0.5089717	0.2882579	0.4299962	0.0671464	0.3268300	0.2418660	0.2511529	0.2066716	0.2261468	0.0356071	0.0224463	0.4844268	0.9680174	0.0177865	0.2340179	0.5182521	0.1811736	0.3176113
650	0.6723080	0.9342259	0.5461981	0.3912388	0.4175365	0.0627344	0.3405971	0.2280823	0.3092750	0.2485906	0.1995310	0.0315606	0.0357117	0.5081247	1.0316353	0.0179076	0.2820400	0.5125134	0.2490440	0.4305405
700	0.7377515	0.9262871	0.5721781	0.4019045	0.3928073	0.0516331	0.3712163	0.2483892	0.2495988	0.2554331	0.2935948	0.0360778	0.0477262	0.4626907	1.0114973	0.0228084	0.2629791	0.6084421	0.2678978	0.4165396
750	0.7796216	0.8894644	0.5303858	0.4006322	0.4056596	0.0288522	0.3292546	0.2504926	0.2155122	0.2543929	0.2157643	0.0460311	0.0403100	0.5266220	0.9722781	0.0164581	0.2729630	0.5251732	0.3020842	0.4747385
800	0.7214788	0.9526715	0.4955071	0.3643190	0.4045509	0.0445263	0.3250366	0.3022108	0.2136841	0.2234413	0.2297176	0.0600273	0.0405401	0.5305827	0.9859702	0.0313223	0.2386946	0.5267051	0.2832895	0.4390187
850	0.8161819	0.9666585	0.4365972	0.2944591	0.4080347	0.0237773	0.2737066	0.2231417	0.2348281	0.2041185	0.2077902	0.0519496	0.0459462	0.5964816	0.9209819	0.0175354	0.2446845	0.5303067	0.2224691	0.3609558
