"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
50	0.5888604	0.7576363	0.4059550	0.1416397	0.2166533	0.0145054	0.1868650	0.0980661	0.1692584	0.1503527	0.0796759	0.0106232	0.0295607	0.3639090	0.6615368	0.0264388	0.1204528	0.3078672	0.1960876	0.3334593
100	0.5430082	0.6665028	0.2800165	0.1592617	0.1598755	0.0515139	0.1192629	0.0454583	0.2529331	0.0924919	0.0585636	0.0156751	0.0757301	0.5290455	0.7618194	0.0156721	0.2324289	0.3672747	0.1836587	0.2890961
150	0.5419115	0.7478580	0.3342628	0.1821963	0.2408874	0.1124235	0.1333362	0.0342684	0.1492725	0.1158515	0.0486392	0.0048188	0.0376082	0.3796942	0.7393021	0.0483856	0.2724033	0.3299122	0.1415445	0.2602559
200	0.6490122	0.6104728	0.2244939	0.1913034	0.1714317	0.0846489	0.1473059	0.0415261	0.1892290	0.1480560	0.0614704	0.0029539	0.0211626	0.4374740	0.7035241	0.0184980	0.2373733	0.3152700	0.2164878	0.3136969
250	0.5541414	0.6663040	0.3880393	0.1652043	0.2047467	0.0704879	0.1294518	0.0583254	0.2156585	0.2286935	0.0724916	0.0006310	0.0613011	0.3865335	0.8746989	0.0351757	0.1817141	0.3937660	0.1845462	0.3185898
300	0.4849308	0.6330530	0.3395041	0.1838142	0.1814223	0.1116711	0.1940414	0.0340848	0.2732562	0.1608517	0.0573426	0.0011760	0.0090496	0.3634167	0.7486587	0.0260539	0.2065189	0.3573000	0.1346237	0.3051331
350	0.5354555	0.8505466	0.3266947	0.2109066	0.2447984	0.0548524	0.1164852	0.0726914	0.2344992	0.1526572	0.0525085	0.0016552	0.0085697	0.4816045	0.7372382	0.0098045	0.1865823	0.4594523	0.1379526	0.3051727
400	0.5669891	0.7425184	0.3653082	0.1590435	0.1339138	0.0417763	0.0943564	0.0372817	0.1892013	0.1096022	0.0260295	0.0010100	0.0172456	0.4480521	0.7048380	0.0333522	0.1107637	0.3396402	0.1764345	0.2966762
450	0.5241469	0.7086969	0.3348896	0.1837935	0.1768518	0.1070535	0.0989165	0.0583985	0.1519192	0.1102574	0.0746666	0.0000837	0.0163601	0.4073866	0.6188721	0.0204386	0.1305898	0.4083286	0.1252093	0.2834684
500	0.6256193	0.7836969	0.3479799	0.1316275	0.1656519	0.1308686	0.1337190	0.0865002	0.2190605	0.1056174	0.0293001	0.0010828	0.0238457	0.4932181	0.6990505	0.0243117	0.1727771	0.3808702	0.1505692	0.2513075
550	0.5294429	0.6161738	0.3842873	0.2104918	0.3099481	0.0834517	0.1688451	0.1418501	0.2037817	0.2025917	0.0482359	0.0057607	0.0109634	0.4888355	0.7049288	0.0141426	0.1301139	0.3695944	0.1553933	0.2526282
600	0.5048331	0.6576791	0.3731074	0.2222928	0.3783337	0.0594575	0.2661314	0.1412413	0.2250618	0.2685883	0.0638693	0.0199995	0.0354024	0.4020023	0.7166877	0.0084755	0.1920655	0.4632736	0.1942462	0.3150428
650	0.5712408	0.9427680	0.3148157	0.2708766	0.3713212	0.0604802	0.2828696	0.1049407	0.1856497	0.1436945	0.1265046	0.0193678	0.0540687	0.4444323	0.6934807	0.0112910	0.1923022	0.3193503	0.1751269	0.2310792
700	0.5434046	0.8222642	0.4083548	0.2367487	0.3449437	0.0191471	0.3038220	0.1420246	0.2122596	0.2175116	0.1771543	0.0351880	0.0606428	0.3150104	0.7378479	0.0369045	0.2257905	0.4681666	0.1782948	0.3061666
750	0.5537739	0.5950444	0.3774437	0.1682436	0.2910781	0.0313868	0.1678957	0.1463277	0.1954013	0.1506068	0.0922605	0.0264474	0.0341978	0.4016897	0.7351798	0.0245127	0.2575632	0.4021805	0.1202609	0.3029867
800	0.7770659	0.7012599	0.3710698	0.2228415	0.2827338	0.0300507	0.2594357	0.1609934	0.1606628	0.1027458	0.1130792	0.0151889	0.0297868	0.4232627	0.7305361	0.0112841	0.1576607	0.4467544	0.2076580	0.2712127
850	0.6534952	0.7105811	0.3077273	0.2996831	0.3601113	0.0415202	0.2113963	0.1644500	0.2041482	0.1238196	0.1614901	0.0243948	0.0395552	0.3443421	0.8154952	0.0157277	0.1855282	0.4507560	0.2421130	0.3577751
900	0.6496171	0.6987032	0.3381134	0.2064637	0.3696049	0.0592890	0.3042108	0.1802456	0.2010746	0.1129675	0.1182269	0.0100277	0.0267629	0.4052144	0.7792207	0.0306694	0.1739454	0.3685118	0.1923482	0.2955389
950	0.5186214	0.7398039	0.3781269	0.2412653	0.3015485	0.0351594	0.2504317	0.1493527	0.2028226	0.1779794	0.1487619	0.0101544	0.0246348	0.3373830	0.8930364	0.0302137	0.2036560	0.4777455	0.2481473	0.3813433
1000	0.5367920	0.7143891	0.4203749	0.1474570	0.3117285	0.0512678	0.2690300	0.1202607	0.1997409	0.1608305	0.1841086	0.0469357	0.0341330	0.4033597	0.8104468	0.0111659	0.2231698	0.4270840	0.1997327	0.3679744

0	0.5723996	0.8093711	0.3537143	0.2624218	0.3659841	0.0185660	0.2592339	0.0984007	0.2011422	0.1796547	0.1592609	0.0249602	0.0310755	0.4153655	0.6931465	0.0381533	0.1217636	0.3789061	0.1397370	0.2089260
50	0.5439270	0.8148011	0.2984548	0.2285770	0.2112406	0.0171236	0.2117181	0.1604303	0.1393954	0.0762556	0.0899301	0.0106367	0.0425597	0.4651447	0.7945211	0.0017768	0.1706300	0.3739781	0.1455772	0.2181764
100	0.5121756	1.0024821	0.2714741	0.2137001	0.1605417	0.0137472	0.0593903	0.1604320	0.2740869	0.0734940	0.0266325	0.0057040	0.0255783	0.3247892	0.7697339	0.0002520	0.1932912	0.3713279	0.2161895	0.2345593
150	0.6706705	0.8533366	0.2495049	0.3015251	0.1703896	0.0284704	0.0461070	0.1184722	0.2169017	0.1092090	0.0140822	0.0090249	0.0082348	0.4007603	0.7568818	0.0001602	0.1847366	0.3082719	0.1846375	0.3495778
200	0.5792466	0.9103038	0.3214005	0.1503386	0.1034760	0.0315392	0.0380432	0.0754867	0.3215125	0.1302889	0.0125322	0.0049171	0.0025689	0.3654214	0.8930427	0.0000794	0.2275996	0.3025511	0.2222138	0.3223377
250	0.7041239	0.9287117	0.3283904	0.2594960	0.1815811	0.0687549	0.0215787	0.1624112	0.1790768	0.0711390	0.0004982	0.0078899	0.0022385	0.4490733	0.6954119	0.0001676	0.2285332	0.2992257	0.1440541	0.3340891
300	0.5469797	0.6488933	0.3570448	0.1291128	0.1027804	0.0680221	0.0171501	0.1047687	0.2326556	0.0922452	0.0000697	0.0047728	0.0004350	0.3936747	0.7741405	0.0011406	0.1963362	0.2675502	0.1626448	0.2699554
350	0.5881610	0.7042490	0.4952340	0.1769518	0.1431745	0.0477597	0.0082139	0.1085435	0.2500997	0.0959543	0.0000490	0.0104646	0.0000083	0.4703109	0.7609637	0.0014759	0.2115373	0.2480285	0.1411245	0.3099098
400	0.7035510	0.6727837	0.3345589	0.2683493	0.0953824	0.0384461	0.0087568	0.1388521	0.2068230	0.0921249	0.0006426	0.0165044	0.0017587	0.4886979	0.6530684	0.0001627	0.1341767	0.3583646	0.2475811	0.3153195
450	0.4839835	0.7455032	0.3545960	0.3462260	0.1945874	0.0439567	0.0150901	0.1666028	0.1851980	0.1127600	0.0032112	0.0017398	0.0000136	0.3465167	0.6600787	0.0000000	0.1962549	0.3407930	0.1933774	0.2785268
500	0.7325009	0.7545222	0.3380187	0.2077550	0.1338711	0.0201908	0.0042962	0.1848840	0.1742084	0.1004244	0.0000931	0.0000000	0.0000002	0.4326307	0.7275404	0.0006001	0.1574375	0.2899147	0.2678759	0.3088306
550	0.6990864	0.8854235	0.3668666	0.1657467	0.1980365	0.0138098	0.0690513	0.1291472	0.1838162	0.1571296	0.0608690	0.0179420	0.0187686	0.3524418	0.7785570	0.0158993	0.1747949	0.3326387	0.1521180	0.3258761
600	0.6502953	0.6469100	0.3261122	0.1564441	0.3420816	0.0467575	0.1885425	0.0799280	0.1799171	0.1390358	0.0665822	0.0169599	0.0105293	0.3379222	0.6687678	0.0218395	0.1391825	0.3809544	0.2069060	0.2493763
650	0.5738462	0.7286055	0.3543837	0.1831202	0.2523702	0.0558540	0.1609291	0.1021357	0.2008026	0.1069544	0.1567404	0.0084518	0.0161748	0.3881148	0.8812060	0.0065374	0.1187221	0.3240984	0.2176195	0.2417869
700	0.5439863	0.6348537	0.4152334	0.2542471	0.3949698	0.0654732	0.1844010	0.0981702	0.2042868	0.1643488	0.1092921	0.0152084	0.0222551	0.3879502	0.7991646	0.0184413	0.1946997	0.3756976	0.1092329	0.2775279
750	0.5834904	0.7806006	0.3905244	0.2740651	0.2932449	0.0219642	0.2237144	0.1200122	0.2000857	0.1985524	0.1552868	0.0168047	0.0237375	0.4857193	0.6612098	0.0175438	0.1920676	0.4953102	0.2139743	0.2745748
800	0.4465643	0.8460630	0.3673353	0.2153873	0.2239914	0.0275514	0.1881699	0.1383309	0.1330132	0.0589267	0.1501440	0.0235876	0.0195750	0.4132273	0.7054114	0.0116697	0.1866857	0.4012365	0.1955821	0.3787898
850	0.4915256	0.8652531	0.3280988	0.2151195	0.2706373	0.0335753	0.2324008	0.1639622	0.1796714	0.1623892	0.1518413	0.0144584	0.0142003	0.3851904	0.8171775	0.0046412	0.1452311	0.3730246	0.1540988	0.3788544
900	0.4784902	0.8551612	0.4203770	0.1613568	0.3815069	0.0755129	0.2369932	0.1219603	0.2081687	0.1564544	0.2390809	0.0592251	0.0162069	0.4175177	0.7447725	0.0178891	0.1679269	0.3732036	0.2121199	0.3576529
950	0.5819411	0.6633524	0.3623357	0.1991218	0.2814617	0.0500603	0.2972151	0.1083529	0.2797035	0.1773865	0.1683966	0.0346334	0.0217253	0.4185593	0.7625071	0.0141931	0.1898806	0.3493279	0.1879128	0.3894704
1000	0.4946041	0.6825806	0.5109359	0.2266391	0.4211760	0.0333055	0.2604622	0.1625381	0.1827732	0.1259900	0.1922136	0.0518371	0.0143262	0.4279174	0.7381659	0.0309713	0.1691811	0.3292202	0.1981283	0.3162528

0	0.6841824	0.8599467	0.2811889	0.2178432	0.3164073	0.0353849	0.3104730	0.1284781	0.1138453	0.1536899	0.1386123	0.0348246	0.0289637	0.4344184	0.6113815	0.0171973	0.2013818	0.3510335	0.1845828	0.3212863
50	0.5677468	0.6372554	0.3751387	0.1743247	0.2018177	0.0846439	0.2373811	0.0937364	0.2816868	0.1215967	0.1102752	0.0266688	0.0217507	0.4199420	0.7791009	0.0375003	0.1377595	0.3332532	0.0970110	0.2552074
100	0.6159749	0.5189186	0.4293853	0.2502959	0.1081151	0.1152652	0.2051544	0.1452276	0.1966963	0.2539586	0.1995437	0.0410084	0.0297364	0.4112790	0.7730886	0.0144343	0.1305199	0.3683669	0.0816445	0.3526637
150	0.4521356	0.3971122	0.4040578	0.4096485	0.0997791	0.0899441	0.1788386	0.2550857	0.1335289	0.4158856	0.1505272	0.0497002	0.0400187	0.4331265	0.7704350	0.0173940	0.2745168	0.4142533	0.1555312	0.3809019
200	0.3711198	0.3970066	0.5138403	0.4762865	0.0987343	0.0405132	0.1930862	0.3050404	0.1153379	0.5784076	0.2745055	0.0412496	0.0094046	0.3179723	0.6697798	0.0400499	0.5397525	0.4365144	0.1998899	0.5828539
250	0.2828660	0.3836470	0.5575531	0.4795922	0.1539256	0.0226862	0.1771844	0.2786940	0.1059819	0.6408189	0.2308849	0.1096825	0.0583418	0.2725847	0.6450295	0.0225181	0.5352443	0.3352783	0.2512697	0.4689278
300	0.2199429	0.3893612	0.5860737	0.6601597	0.1304117	0.0194731	0.1610269	0.3918971	0.0770032	0.6775114	0.2344043	0.0348395	0.0250719	0.2329046	0.5720225	0.0381759	0.4324440	0.4614859	0.2162450	0.4482073
350	0.1514357	0.3482616	0.5718417	0.7312816	0.1472049	0.0178823	0.1713854	0.5503023	0.0575239	0.5543347	0.2361038	0.0914098	0.0602963	0.2978331	0.5565896	0.0186791	0.4765856	0.6709143	0.2283568	0.6315318
400	0.1388389	0.3597539	0.5635073	0.7754628	0.0912874	0.0059820	0.1605028	0.4702939	0.0650491	0.6795012	0.2698946	0.0503638	0.0136723	0.2233737	0.5575450	0.0282171	0.4121976	0.4783325	0.3500096	0.5587918
450	0.1679368	0.3387891	0.6055735	0.7592580	0.0993878	0.0058931	0.2827857	0.4383046	0.1039251	0.6330002	0.2965773	0.0378809	0.0219020	0.2321020	0.4945450	0.0571678	0.4228958	0.3930198	0.1852751	0.5082794
500	0.1932467	0.3778362	0.6409218	0.6942210	0.1542519	0.0088354	0.2102368	0.4263899	0.0543559	0.5637017	0.2581449	0.0552185	0.0352878	0.1822702	0.5404390	0.0327541	0.3845030	0.4611356	0.2358441	0.6201549
550	0.1645172	0.4746981	0.7194353	0.6546893	0.3379303	0.0099867	0.2545258	0.5440805	0.1014311	0.6145024	0.2539824	0.0759419	0.0374554	0.1824417	0.4282424	0.0215276	0.5159617	0.5132427	0.3801378	0.4460190
600	0.1746653	0.6501554	0.5440749	0.6105318	0.3605482	0.0074520	0.2263661	0.5424255	0.1033574	0.5155742	0.3125590	0.0175132	0.0154997	0.2267923	0.6349226	0.0134951	0.3353813	0.4304488	0.5739336	0.4014465
650	0.3344643	0.7066835	0.5222707	0.3858952	0.3688646	0.0230188	0.2778692	0.5548253	0.0986060	0.3795924	0.1880825	0.0398215	0.0219172	0.3545681	0.7521303	0.0195318	0.3620490	0.5306525	0.4604782	0.3598860
700	0.4755439	0.6734791	0.4399061	0.4175012	0.4343088	0.0221063	0.2152260	0.4576496	0.0860986	0.2209539	0.1428591	0.0687042	0.0290397	0.2837809	0.6979863	0.0037048	0.2486855	0.4469023	0.3034559	0.3386204
750	0.5783609	0.7400803	0.3818416	0.3778751	0.3472372	0.0077071	0.2727859	0.2497331	0.1413092	0.2940668	0.1965865	0.0373005	0.0265068	0.4432790	0.6855119	0.0120647	0.1571508	0.3960691	0.2358683	0.3431631
800	0.5089199	0.7193437	0.3343129	0.2957465	0.3376585	0.0043460	0.2209521	0.1530509	0.1348120	0.1499252	0.1605609	0.0557341	0.0818618	0.3626670	0.7981510	0.0099963	0.2193819	0.3096046	0.2353775	0.3850862
850	0.6320195	0.6043787	0.3239469	0.2256917	0.2507910	0.0052832	0.1887899	0.0928254	0.1684219	0.1642559	0.1857868	0.0502859	0.0620396	0.2804667	0.7001096	0.0067070	0.2269179	0.3366397	0.2667717	0.3059327
900	0.4948301	0.7759484	0.3704593	0.2419261	0.2636497	0.0474339	0.1357058	0.1116791	0.1835106	0.2001763	0.1668849	0.0409266	0.0124828	0.3798967	0.5265851	0.0152736	0.1920468	0.4019045	0.2219458	0.2874713
950	0.5418524	0.7191883	0.4113849	0.2741196	0.2549560	0.0432947	0.1770990	0.2004624	0.1338245	0.2043057	0.2046657	0.0399515	0.0338894	0.3392437	0.6227202	0.0143915	0.2706511	0.4446922	0.1916201	0.2375050
1000	0.4987706	0.7118810	0.3117007	0.2613259	0.3486543	0.0271647	0.2575732	0.1087271	0.1708456	0.2280986	0.1112854	0.0481367	0.0302117	0.2680704	0.6177875	0.0369768	0.1753514	0.3201365	0.2166178	0.3090648

0	0.6391540	0.8603476	0.3085695	0.2260516	0.3204022	0.0419606	0.2571080	0.1166409	0.1501728	0.1880419	0.1645953	0.0407146	0.0255650	0.3976650	0.7872286	0.0355734	0.1715447	0.3447667	0.1987219	0.2759940
50	0.6844729	0.7928848	0.3638826	0.2573679	0.3042633	0.0288940	0.2263317	0.0513711	0.1716076	0.1586398	0.1516405	0.0511199	0.0736636	0.6024694	0.7034228	0.0130954	0.2099349	0.3598389	0.1184653	0.1620738
100	0.4425909	0.6212029	0.3457270	0.1529988	0.2708822	0.0351979	0.2000841	0.0543137	0.1522529	0.1388672	0.0615316	0.0611690	0.0323286	0.5975047	0.9021473	0.0218679	0.1468608	0.3191564	0.1392024	0.1574801
150	0.5001252	0.7052796	0.4523586	0.2133975	0.2310128	0.0163938	0.2675048	0.0061116	0.1514685	0.1158142	0.0738527	0.0203171	0.0318300	0.7284508	0.6729913	0.0148131	0.0933555	0.3114397	0.1880223	0.1286394
200	0.7051092	0.8087757	0.3615144	0.1552255	0.2283297	0.0297551	0.2207696	0.0046700	0.2349931	0.1125228	0.0475922	0.0438115	0.0387194	0.8266134	0.7063503	0.0105903	0.1708594	0.2613616	0.1137802	0.1693811
250	0.6296530	0.6393033	0.2511059	0.1870810	0.2812398	0.0416585	0.2411898	0.0054138	0.1755220	0.0758082	0.0580956	0.0260047	0.0612304	0.6305388	0.7184723	0.0244478	0.1778658	0.2886540	0.1478465	0.1178288
300	0.6034532	0.7263365	0.2950231	0.1734064	0.3226174	0.0563457	0.2831602	0.0027252	0.1972816	0.1203082	0.0661952	0.0319135	0.0534689	0.7909794	0.6686838	0.0096418	0.1694314	0.2984541	0.1452960	0.1152738
350	0.6484831	0.8133597	0.2799099	0.2477413	0.3145919	0.0399499	0.3061172	0.0040981	0.2000425	0.0996908	0.0372410	0.0980385	0.0348507	0.8527035	0.6961956	0.0208412	0.1288680	0.4113858	0.1190004	0.1038707
400	0.6039281	0.8785265	0.3531244	0.2163105	0.3735804	0.0230386	0.2519549	0.0010508	0.1601575	0.1066520	0.0459179	0.0350515	0.0200134	0.8108668	0.7275217	0.0612538	0.1131220	0.2744955	0.1269618	0.0739359
450	0.6413022	0.6745654	0.3071998	0.1295916	0.3138506	0.0327358	0.2358043	0.0027188	0.2971832	0.1065952	0.0254505	0.0368554	0.0219842	0.6805447	0.7836265	0.0250620	0.1877329	0.2575843	0.1501583	0.1141032
500	0.6459994	0.6972169	0.4976394	0.2394707	0.2847834	0.0259548	0.3694964	0.0107016	0.1606595	0.1753712	0.0618330	0.0227763	0.0403154	0.7456678	0.7169610	0.0290682	0.1814408	0.3554643	0.2344505	0.1089698
550	0.5710890	0.6742370	0.3851975	0.2643452	0.2618084	0.0169468	0.2302045	0.0949463	0.1173731	0.1860375	0.1253095	0.0584316	0.0392488	0.5851919	0.8301283	0.0138862	0.2049275	0.2993734	0.1769481	0.1678383
600	0.5804058	0.8226917	0.3948471	0.1958152	0.2478112	0.0300556	0.3702071	0.1269342	0.2026978	0.1433930	0.1803247	0.0332412	0.0346476	0.5456972	0.9117978	0.0050392	0.1933511	0.4318672	0.1624132	0.3217881
650	0.6260041	0.7437018	0.3236436	0.2289609	0.3376097	0.0586807	0.2274859	0.2334550	0.2720045	0.1597191	0.1565036	0.0289496	0.0378342	0.4848986	0.8586962	0.0097853	0.1610320	0.4334746	0.1768934	0.2750221
700	0.6028151	0.6922465	0.2930910	0.2665267	0.3035324	0.0377992	0.2399911	0.1309878	0.1823358	0.1762184	0.1471285	0.0543564	0.0331902	0.5165978	0.9886500	0.0098698	0.1440530	0.3603981	0.1823908	0.2297419
750	0.5113481	0.6113501	0.3698927	0.1865352	0.2616072	0.0219805	0.2040105	0.1029829	0.2589907	0.1806145	0.1537450	0.0169335	0.0269815	0.4212072	0.6790207	0.0260258	0.2041154	0.3757279	0.1586558	0.2736877
800	0.6758854	0.6881935	0.3659506	0.2626479	0.2681281	0.0251758	0.2470870	0.1935414	0.1429934	0.1563688	0.1932169	0.0298298	0.0172065	0.5270867	0.6232427	0.0401649	0.2135409	0.3216556	0.2331531	0.2472808
850	0.6418216	0.8624094	0.3320044	0.2680486	0.1904307	0.0152456	0.2427398	0.1108196	0.1552354	0.1814022	0.1673539	0.0380924	0.0313234	0.4591916	0.8217229	0.0134858	0.2253722	0.3177345	0.2194861	0.3010432
900	0.6415010	0.6363793	0.2528117	0.2633557	0.3226943	0.0190553	0.1735580	0.1745295	0.1809927	0.1550116	0.1882881	0.0185374	0.0496507	0.3618466	0.6693073	0.0215248	0.2096702	0.3834556	0.2524548	0.2810347
950	0.5767269	0.7468487	0.4545256	0.3263403	0.2856737	0.0289118	0.1986874	0.1299243	0.2047855	0.1328685	0.2194647	0.0491885	0.0320217	0.3174688	0.6900193	0.0323312	0.1543183	0.3627299	0.2475540	0.4095007
1000	0.5677105	0.7095621	0.3856239	0.1880015	0.4141836	0.0075595	0.1811245	0.1560808	0.1198028	0.1769393	0.1103027	0.0246945	0.0139519	0.3923634	0.6788181	0.0238929	0.1301748	0.3496167	0.2119909	0.3184510

0	0.6620612	0.7066798	0.2927797	0.2322149	0.2730625	0.0250448	0.1836387	0.1167143	0.1137370	0.2057853	0.1362061	0.0350597	0.0642986	0.6056205	0.6374400	0.0106172	0.1361684	0.4300397	0.1544141	0.3107927
50	0.5517938	0.8799881	0.3732471	0.1810722	0.1239012	0.0700124	0.1650374	0.1129514	0.2170538	0.0958404	0.1089703	0.0118382	0.0233167	0.4291620	0.7001151	0.0326634	0.1639322	0.3152822	0.1209551	0.2067180
100	0.6265568	0.8031039	0.2572944	0.1510773	0.1791596	0.0785402	0.1903771	0.1174615	0.2832164	0.1493372	0.0627153	0.0303645	0.0251793	0.5637857	0.8591884	0.0115853	0.1112078	0.3414961	0.1439253	0.3087766
150	0.6574934	0.6956433	0.3166226	0.2188796	0.1249920	0.1003143	0.1342937	0.1797998	0.2423438	0.1152459	0.0975951	0.0144447	0.0065935	0.5472761	0.6960464	0.0199580	0.1699520	0.3156633	0.1541654	0.2499916
200	0.6116645	0.7075447	0.3527110	0.1711720	0.1522301	0.0519739	0.1537860	0.1159962	0.1726660	0.1828557	0.0311666	0.0173467	0.0195866	0.4097241	0.6952042	0.0145396	0.2254236	0.4907618	0.1433876	0.3089966
250	0.6814895	0.8454400	0.4335024	0.2096947	0.1060831	0.0463181	0.1543312	0.1528325	0.2116129	0.1108734	0.0394215	0.0468572	0.0042720	0.5057284	0.6778699	0.0154571	0.1859296	0.2915707	0.1926983	0.3188560
300	0.5807240	0.7327867	0.3357926	0.2294964	0.1135843	0.0307913	0.1026320	0.1861586	0.1367594	0.2043637	0.0732540	0.0297108	0.0193309	0.4510768	0.7937845	0.0369764	0.1976726	0.3717705	0.1776372	0.3618163
350	0.6453779	0.7359171	0.4509964	0.1557116	0.1342302	0.0290929	0.1161665	0.1317984	0.1951767	0.2026109	0.0946593	0.0188373	0.0105830	0.5375824	0.9009946	0.0102562	0.2219371	0.3422706	0.1506848	0.3358976
400	0.5658706	0.7107545	0.3556018	0.2704725	0.1575527	0.0108297	0.0894003	0.1076702	0.2358289	0.1712797	0.0596180	0.0673095	0.0266103	0.5206168	0.8245905	0.0212990	0.2918481	0.4743394	0.2022298	0.2593977
450	0.6147029	0.8014062	0.3935718	0.2901319	0.1384339	0.0118471	0.1114295	0.1717289	0.1692625	0.1434087	0.0679541	0.0542997	0.0415434	0.4605766	0.6641742	0.0152612	0.1727196	0.4177275	0.2827374	0.3620151
500	0.6521208	0.9045519	0.5003334	0.2192161	0.1096777	0.0094739	0.0738612	0.1947693	0.1738161	0.1421130	0.0659730	0.0142099	0.0084841	0.2849573	0.6891250	0.0184634	0.1577873	0.3847021	0.2056003	0.3385645
550	0.6687421	0.8920955	0.3922553	0.1633544	0.2277085	0.0121622	0.1322335	0.2314876	0.1744008	0.1693967	0.1083986	0.0162641	0.0337137	0.4143414	0.6842205	0.0226003	0.1208572	0.4467621	0.1340513	0.2848797
600	0.5941541	0.9046322	0.3545762	0.1696565	0.2586610	0.0352648	0.1545179	0.1623466	0.2413053	0.2736847	0.1627402	0.0164105	0.0268504	0.3401272	0.8818929	0.0270017	0.1590634	0.4560390	0.1496938	0.3377489
650	0.5699443	0.5765950	0.3615692	0.1864172	0.3237397	0.0500858	0.2076506	0.1492983	0.1373799	0.1132141	0.1377226	0.0222318	0.0192142	0.3355113	0.6469239	0.0307819	0.1473372	0.4147408	0.1774236	0.4190369
700	0.5254160	0.7254231	0.3841156	0.2135358	0.3572218	0.0383983	0.1935022	0.1037313	0.1509830	0.1764625	0.1637514	0.0314883	0.0690003	0.3939515	0.8959081	0.0187751	0.1602059	0.3351380	0.2322272	0.2534147
750	0.5185873	0.8336364	0.5171992	0.2760037	0.3834411	0.0287525	0.1897566	0.1661629	0.2075514	0.2184207	0.1786686	0.0786009	0.0248732	0.4400208	0.7889341	0.0297267	0.1567838	0.3770113	0.2042417	0.3151219
800	0.6032996	0.6694742	0.4727409	0.2395984	0.2574759	0.0178672	0.2296907	0.2754862	0.1891979	0.1628382	0.1728535	0.0214930	0.0305796	0.5184389	0.6329805	0.0151565	0.1853647	0.3907698	0.2045624	0.2619854
850	0.5665391	0.6629720	0.2288964	0.2884539	0.2962988	0.0763237	0.2266838	0.2256577	0.2039713	0.1219966	0.1295095	0.0374279	0.0635604	0.3834779	0.7212137	0.0140286	0.1713250	0.4012813	0.2815562	0.3419728
900	0.4362018	0.6382636	0.3435027	0.2341922	0.2631434	0.0746395	0.2028339	0.1275768	0.1911710	0.1766021	0.1363825	0.0588586	0.0514619	0.3714045	0.9699679	0.0085694	0.1917332	0.4666727	0.1990255	0.2938154
950	0.4660179	0.6507220	0.3454649	0.2560864	0.3066148	0.0215130	0.2378070	0.1091295	0.1588079	0.2082712	0.1099448	0.0222653	0.0362407	0.3958397	0.8615142	0.0246403	0.1507144	0.3353766	0.1612596	0.3029654
1000	0.6007987	0.7593869	0.3627347	0.2356653	0.2822202	0.0212592	0.1871718	0.1437637	0.1467925	0.1114102	0.1041790	0.0279441	0.0087323	0.3780367	0.7106114	0.0264404	0.1664608	0.3048136	0.2161745	0.2879099

0	0.6012145	0.8041343	0.3203079	0.2304473	0.3385467	0.0375535	0.2185326	0.1362990	0.1047965	0.1400924	0.1599720	0.0381248	0.0584297	0.4415809	0.6546208	0.0186340	0.1504168	0.4043040	0.1521761	0.2584048
50	0.5302202	0.6434865	0.3453104	0.1590062	0.3026272	0.0706578	0.2294280	0.1496233	0.1844069	0.1223650	0.1637786	0.0769124	0.1068759	0.4899487	0.7904016	0.0082501	0.1210239	0.3154493	0.1365699	0.1767029
100	0.6322232	0.5984836	0.2984609	0.1967382	0.2409743	0.0587034	0.1883980	0.0802946	0.1831872	0.0638786	0.1265682	0.0434945	0.0344900	0.4590675	0.8524055	0.0151299	0.1764807	0.3408335	0.1670564	0.1178459
150	0.4937767	0.6320342	0.4970897	0.2709919	0.2675725	0.0438200	0.2117861	0.1684803	0.2019812	0.1235105	0.1278982	0.0279245	0.0295229	0.3322637	0.7259346	0.0054755	0.3025602	0.5148222	0.3081562	0.0539929
200	0.5220035	0.4525006	0.4758235	0.3356576	0.3850066	0.0194114	0.1374843	0.1702288	0.1915464	0.2521591	0.2132822	0.0656375	0.0287361	0.3997189	0.6843355	0.0066950	0.3545962	0.3693434	0.3288260	0.0771125
250	0.3724002	0.5640842	0.4719412	0.3512570	0.3464952	0.0235367	0.1358801	0.2011548	0.1623511	0.2709981	0.1903771	0.0585089	0.0449282	0.2501891	0.7272433	0.0132589	0.3687094	0.3599122	0.3939445	0.0770468
300	0.3826820	0.5073875	0.4063226	0.4249873	0.3532620	0.0043875	0.1794172	0.2516061	0.1468106	0.2319477	0.2670308	0.0638532	0.0397883	0.5601210	0.7190190	0.0090450	0.3056659	0.3740814	0.3957793	0.0246233
350	0.3660091	0.5513512	0.4008939	0.3758716	0.3295061	0.0105403	0.1426560	0.1694513	0.0998392	0.1518169	0.2744368	0.0708765	0.0627422	0.2691728	0.7200268	0.0160786	0.3255723	0.3450792	0.3690859	0.0146385
400	0.4051803	0.5479619	0.4809773	0.4195852	0.4522574	0.0069840	0.2250563	0.2192786	0.1889566	0.2713608	0.1592483	0.0294780	0.0435418	0.2847342	0.6344959	0.0228036	0.2546522	0.4292413	0.3572042	0.0089641
