"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
250	0.2376930	0.6693585	0.3570257	0.5765976	0.1673410	0.0681599	0.7100493	0.0367149	0.5521843	0.0638414
300	0.3204739	0.6430132	0.2884224	0.5414719	0.1004624	0.0387367	0.7426176	0.0752072	0.5631326	0.0665327
350	0.3838297	0.7047691	0.3444631	0.6642942	0.1171950	0.1084893	0.8720116	0.0283306	0.6184749	0.0617240
400	0.2981492	0.5605804	0.3130333	0.6072408	0.0984787	0.0924328	0.8715833	0.0561342	0.5809531	0.0372500
450	0.2844038	0.6712345	0.3784555	0.6457702	0.1016542	0.0815175	0.8780779	0.0261191	0.5350742	0.0484506
500	0.3035075	0.6797608	0.3936329	0.6076195	0.1053352	0.1522949	0.6730992	0.0633970	0.4567362	0.0994766
550	0.3470456	0.6283585	0.5121923	0.7073619	0.0543635	0.2650928	0.6992146	0.1218548	0.4580599	0.1255055
600	0.4922615	0.6883192	0.5318426	0.6606674	0.1035185	0.2808844	0.7272502	0.1973763	0.3264137	0.1071233
650	0.6258778	0.7420182	0.5926813	0.5057609	0.2178823	0.2419573	0.7209170	0.2994965	0.4682950	0.1083160
700	0.5832554	0.7288602	0.4342753	0.4767980	0.0950328	0.3494873	0.6546293	0.1837110	0.4034312	0.0634481
750	0.5845279	0.7177183	0.3088630	0.5522839	0.1476134	0.2353064	0.7095363	0.2745935	0.4566504	0.0369439
800	0.8627503	0.7609999	0.2820022	0.5545381	0.2022216	0.2923537	0.7519178	0.2162228	0.5447721	0.0562913
850	0.6633827	0.6446589	0.2023630	0.6797634	0.2056894	0.2989958	0.6797762	0.2143510	0.3750313	0.0279531
900	0.7327656	0.7086284	0.1482286	0.6947698	0.2369529	0.2930640	0.7420549	0.2166321	0.3423692	0.0416654
950	0.9174973	0.6572356	0.1625915	0.6215764	0.2906508	0.2667817	0.7931899	0.2330922	0.3799333	0.0300351
1000	0.8755293	0.6258767	0.0971710	0.6689545	0.4001376	0.2769982	0.7510720	0.1389539	0.5558371	0.0422922

0	0.7699421	0.8455139	0.1259381	0.7035515	0.3477204	0.2933640	0.6283662	0.1593529	0.5766080	0.0853266
50	0.8178615	0.7733521	0.1045907	0.6666675	0.4494258	0.3290511	0.7519815	0.1837173	0.4550905	0.0565631
100	0.7932425	0.7631402	0.1901184	0.6459232	0.4848437	0.3538611	0.7394536	0.2194316	0.2727142	0.0824502
150	0.6735361	0.6779490	0.1761117	0.7131677	0.4573659	0.2334289	0.7527700	0.1981808	0.1808553	0.0541128
200	0.7342927	0.6999514	0.1679982	0.6721149	0.5638276	0.2706546	0.6879290	0.2170252	0.1597999	0.0970788
250	0.7670118	0.6628885	0.1981729	0.7185266	0.5099659	0.2553136	0.6164910	0.1703765	0.1558527	0.0292097
300	0.7395015	0.7594187	0.1788750	0.7029243	0.5767671	0.2204271	0.5293360	0.2218935	0.0965315	0.0253370
350	0.7264346	0.7753848	0.1911715	0.5855889	0.4105853	0.2770821	0.7293825	0.2139283	0.1231870	0.0441602
400	0.7257127	0.6667308	0.1830437	0.5817695	0.4053550	0.2792412	0.6705034	0.1860637	0.0705021	0.0273189
450	0.6066504	0.9739435	0.2546929	0.6226409	0.3388876	0.3214065	0.7877171	0.1763776	0.0893631	0.0401482
500	0.6494346	0.9751666	0.1902259	0.6656763	0.4418659	0.2165636	0.8229087	0.1788502	0.0934471	0.0468176
550	0.6543429	0.7975547	0.1918519	0.7802772	0.4359959	0.2315231	0.7785416	0.1769036	0.2362354	0.0467609
600	0.5879413	0.7371831	0.3033966	0.6723441	0.3799651	0.2706975	0.6077566	0.2151562	0.3863105	0.0684872
650	0.7628147	0.6455217	0.2031813	0.5819781	0.3405513	0.2979271	0.5418062	0.2550098	0.4293565	0.0373852
700	0.9861231	0.7180637	0.1776615	0.6956626	0.3208776	0.3001730	0.6534887	0.2027236	0.5151348	0.0443892
750	0.7896705	0.8946022	0.1651158	0.7074324	0.2723919	0.2952635	0.7911694	0.1573504	0.5162589	0.0303024
800	0.7668788	0.7142494	0.1714661	0.6005864	0.3487548	0.2690832	0.6457829	0.1590930	0.5335922	0.0700428
850	0.8114533	0.5366305	0.1523863	0.6485008	0.4861880	0.3236788	0.8514043	0.1905336	0.4764528	0.0594016
900	0.7127898	0.6426224	0.1642728	0.7686667	0.4445664	0.2691208	0.7233995	0.1342894	0.4011002	0.0509913
950	0.6200381	0.6462140	0.2537928	0.7415963	0.5174434	0.3006075	0.7438189	0.2297106	0.5556879	0.0869331
1000	0.7286073	0.7277164	0.1629281	0.6153916	0.4042542	0.3096599	0.6427426	0.2212428	0.5177258	0.0394072

0	0.7361420	0.8990334	0.1791699	0.6488788	0.3755667	0.3611780	0.6338005	0.1608187	0.6488465	0.0398193
50	0.6894443	0.5994164	0.1667099	0.7125502	0.5003211	0.3271518	0.6851509	0.1785471	0.5820464	0.0339183
100	0.6658282	0.6571647	0.1869285	0.6308663	0.3400548	0.3484387	0.6473786	0.1754178	0.5252243	0.0247893
150	0.8043297	0.6464060	0.1987295	0.5790986	0.4446961	0.3992106	0.7176607	0.1738773	0.4252410	0.0294370
200	0.9129789	0.7311723	0.2145162	0.6967354	0.3440277	0.3806196	0.4296179	0.2476797	0.3938178	0.0142961
250	0.7783300	0.8261958	0.1714181	0.6302529	0.3585286	0.3442131	0.4237366	0.1347782	0.5442202	0.0083714
300	0.7195256	0.7489433	0.1362614	0.7331684	0.4141939	0.3934508	0.6021492	0.1483230	0.5061582	0.0005986
350	0.8046683	0.6630842	0.1107791	0.6456295	0.4383331	0.2616500	0.6632432	0.2638841	0.5205030	0.0007914
400	0.7725397	0.7607483	0.1698253	0.6211632	0.4376840	0.3630966	0.6754103	0.2148709	0.4502746	0.0016078
450	0.8109431	0.6918791	0.1790472	0.7215906	0.3897600	0.3605334	0.5729394	0.1265685	0.5108242	0.0052541
500	0.7193796	0.8200082	0.1028216	0.7884206	0.4538182	0.3172953	0.5856355	0.1178698	0.5799407	0.0014972
550	0.7472702	0.6239920	0.1744868	0.6693417	0.4753335	0.2934684	0.7158952	0.1534126	0.5866295	0.0115362
600	0.8386839	0.6840975	0.1880732	0.8221194	0.4156824	0.2815515	0.6501105	0.2291730	0.4605480	0.0146999
650	0.7030553	0.8215209	0.1395409	0.5617813	0.4638001	0.2896760	0.9136627	0.1634414	0.5140724	0.0295281
700	0.7741749	0.8736849	0.2096139	0.6606857	0.3076260	0.2904637	0.7882827	0.1846605	0.4161119	0.0474535
750	0.7322715	0.9751100	0.1880424	0.7369469	0.3680498	0.4083114	0.9012899	0.1943829	0.3758256	0.0149387
800	0.7978309	0.7248573	0.1794377	0.7699464	0.4311462	0.3736514	0.6743990	0.1664619	0.4843081	0.0333363
850	0.9001362	0.7803698	0.1292003	0.6816929	0.4734808	0.3588192	0.6713695	0.1605670	0.4628572	0.0381137
900	0.7353582	0.8519593	0.1392131	0.8113262	0.4404931	0.4172211	0.8372912	0.2249606	0.4006238	0.0499024
950	0.8113727	0.7549649	0.1288844	0.8829422	0.4321590	0.3419139	0.8571411	0.1630795	0.4674142	0.0425634
1000	0.6855458	0.7057546	0.1603527	0.8034281	0.4081729	0.4101522	0.7566251	0.1840125	0.5504983	0.0699844

0	0.8413679	0.9030671	0.1502673	0.6005834	0.3903159	0.3888498	0.6905925	0.2599163	0.4940698	0.0530172
50	0.5143120	0.7544282	0.1606542	0.8001192	0.4343099	0.2906680	0.7530116	0.2103066	0.5377148	0.0700498
100	0.2896826	0.6674289	0.1843802	0.6969481	0.5334103	0.4406423	0.6707045	0.2541145	0.5056054	0.0102927
150	0.2302683	0.6838583	0.3980425	0.8175945	0.3278303	0.3527946	0.5753057	0.3333703	0.5732842	0.0291006
200	0.1924443	0.7664331	0.3894858	0.6819667	0.3726867	0.4857492	0.7459606	0.2587127	0.7059549	0.1242678
250	0.1024828	0.4850907	0.3738298	0.5720365	0.2791765	0.4290972	0.7437330	0.3579163	0.6585472	0.2773982
300	0.0769209	0.4295322	0.4257550	0.6207660	0.2289219	0.4429787	0.5535216	0.3440255	0.6696019	0.4087027
350	0.0663379	0.3627098	0.4241304	0.4734279	0.2584703	0.3790209	0.7598097	0.4889113	0.6798183	0.4509205
400	0.0444925	0.2965448	0.4008498	0.5452385	0.2988770	0.5644548	0.6693267	0.6043855	0.7570094	0.5184243
450	0.0852587	0.2638637	0.5290998	0.4682291	0.2490550	0.6248816	0.6817823	0.8008000	0.7704659	0.4909865
500	0.1141964	0.3241811	0.4477733	0.5774875	0.1143290	0.4800117	0.5381624	0.6165372	0.6395195	0.5133006
550	0.2140536	0.3737984	0.4396856	0.5540881	0.2362582	0.6425593	0.6891433	0.7325018	0.6477192	0.6466171
600	0.4841011	0.5440921	0.4997683	0.4430594	0.1585721	0.3394019	0.5534460	0.7090253	0.5553962	0.3141835
650	0.5044831	0.7923180	0.4366734	0.3570050	0.1720649	0.3033153	0.6735711	0.4968358	0.5348029	0.1679148
700	0.5663147	0.6524185	0.3766686	0.5759397	0.1416617	0.2590902	0.7364273	0.4337060	0.4621963	0.0666500
750	0.7274935	0.8158289	0.3295447	0.5049050	0.2085047	0.2636468	0.6762765	0.3569601	0.3831457	0.0465946
800	0.6511983	0.6976098	0.2486872	0.6368987	0.1668097	0.3295777	0.8618847	0.2802623	0.3031390	0.0709612
850	0.7884821	0.8755069	0.2594189	0.6796849	0.2508848	0.2935748	0.8462268	0.2902822	0.3453664	0.0758324
900	0.7688113	0.8046204	0.2228759	0.6257336	0.2287518	0.3163531	0.8465383	0.1585632	0.3889719	0.0716424
950	0.7401863	0.6556282	0.1592677	0.6320767	0.2650804	0.3251102	0.8261965	0.1570868	0.5133043	0.0499755
1000	0.8682035	0.7073185	0.1858160	0.6591794	0.3523864	0.4364781	0.7644519	0.1709209	0.4389262	0.0377366
