"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
700	0.9565793	0.9668406	0.4874242	0.6797284	0.1678321	0.3121701	0.8999673	0.2923431	0.5397814	0.0413672
750	0.9745027	1.0160602	0.3738962	0.8023696	0.2404659	0.2665013	0.9998697	0.2889898	0.5170161	0.0405171
800	1.0104765	1.0538455	0.2876740	0.8104483	0.2974608	0.2899525	1.1392636	0.2536976	0.5528723	0.0679908
850	1.0737123	1.0602688	0.2686556	0.8613690	0.3848403	0.3542699	1.1166063	0.2679037	0.5474621	0.0725031
900	1.0323675	1.0611227	0.2350871	0.9243356	0.4578702	0.3712351	1.0637411	0.2499609	0.5550662	0.0560384
950	1.1107644	1.0798627	0.2146475	1.0353742	0.4514840	0.3871938	1.0142283	0.2308299	0.5537269	0.0489256
1000	1.0881953	1.0814556	0.1607617	1.0046761	0.4227859	0.3551500	1.0013709	0.2152122	0.6335140	0.0457652

0	1.0554073	1.1116253	0.2263310	0.9474865	0.5283697	0.4162505	0.9166137	0.2126890	0.7651084	0.0699804
50	0.9688318	1.1283519	0.1963315	0.9473429	0.5766113	0.5232412	1.0345279	0.2030386	0.6492653	0.0437344
100	1.0725124	1.0312493	0.1882369	0.8956354	0.5969157	0.5416507	0.9801696	0.2372485	0.6648388	0.0248040
150	1.0444519	1.0844669	0.2167978	0.9568891	0.5693585	0.5863029	1.0259252	0.1632182	0.6222975	0.0098492
200	1.0578069	1.0894555	0.2151847	0.9592031	0.5497327	0.5073315	0.9630855	0.1932609	0.6398718	0.0084972
250	1.0682978	1.0283550	0.2009944	0.9606249	0.5465368	0.5167938	0.9915970	0.1887248	0.6524256	0.0016522
300	1.0450384	1.0221479	0.1817981	0.9707498	0.5439633	0.5368588	1.0473322	0.2483329	0.6338862	0.0007853
350	1.0424184	1.1008270	0.1992056	0.9405590	0.5727683	0.5344286	1.0001721	0.2697307	0.6859115	0.0024927
