"Time"	gadX	torR	hdeA	hdeB	yhiD
250	0.1212398	0.6585100	0.6301011	0.6192291	0.4179495
300	0.1487220	0.7018081	0.6066789	0.6758808	0.2902202
350	0.1571058	0.7002269	0.5251205	0.6205277	0.4097027
400	0.2411259	0.7294272	0.5078618	0.5943462	0.3667710
450	0.2016127	0.5694308	0.6069359	0.6027165	0.3259949
500	0.1856851	0.7188796	0.6013931	0.5391518	0.3494142
550	0.1886770	0.5936786	0.6576794	0.6233640	0.3621876
600	0.1899420	0.6664637	0.5412706	0.5977239	0.3225628
650	0.2064605	0.6493099	0.6045959	0.6228808	0.3302089
700	0.1741436	0.7280078	0.5570206	0.5485630	0.3156510
750	0.1176970	0.8075351	0.4464732	0.7260736	0.4320771
800	0.1832372	0.7672766	0.4423045	0.5919779	0.3585528
850	0.1876687	0.6345911	0.5416655	0.6072195	0.3661985
900	0.1360117	0.7172422	0.5285392	0.5768373	0.4580251
950	0.1331819	0.6702661	0.5343098	0.5770324	0.3921260
1000	0.1881189	0.6494042	0.4544159	0.6439664	0.4104056

0	0.2541539	0.6201075	0.5137094	0.7154938	0.3219590
50	0.1578624	0.7996178	0.4918264	0.7783850	0.4028247
100	0.2093405	0.7968110	0.5206769	0.7424448	0.4071231
150	0.1702992	0.4552019	0.5213627	0.6617290	0.3701834
200	0.1671264	0.6900073	0.5522673	0.6532614	0.3420713
250	0.1716303	0.7415178	0.4700237	0.6805603	0.4542831
300	0.1406344	0.5883398	0.5744454	0.5895565	0.3522191
350	0.1399909	0.6608527	0.4711806	0.6889188	0.3257464
400	0.1860346	0.6787890	0.5217364	0.6406714	0.3797313
450	0.1898758	0.6543020	0.4152601	0.7022296	0.3320933
500	0.1999531	0.6490128	0.5492865	0.6144808	0.3068470
550	0.1652962	0.7396051	0.6566632	0.5881264	0.3941789
600	0.1523496	0.6123566	0.4745001	0.6220044	0.3078382
650	0.1990975	0.6348457	0.5492772	0.5779994	0.3307373
700	0.1680946	0.7242936	0.4723798	0.6220577	0.2739127
750	0.1960805	0.6795199	0.5616907	0.5324647	0.4461243
800	0.2152014	0.7601753	0.5012370	0.7206901	0.4393660
850	0.1927861	0.8180447	0.5964428	0.5906939	0.3308087
900	0.1939401	0.5865787	0.5833140	0.7012314	0.2988912
950	0.2257487	0.6804046	0.5250578	0.7809653	0.3702380
1000	0.2285677	0.6838363	0.4412602	0.5855988	0.4021641

0	0.1522173	0.6698728	0.5703689	0.5875287	0.3506092
50	0.2105144	0.7275186	0.5404724	0.5693076	0.6374970
100	0.1727717	0.6095582	0.6023110	0.5286011	0.6472510
150	0.1333817	0.7806778	0.5323417	0.6172475	0.6827570
200	0.1796037	0.6266605	0.5135520	0.6119818	0.5466743
250	0.1872423	0.6396296	0.5627244	0.5596912	0.7272256
300	0.1370800	0.6724121	0.6013658	0.6409491	0.8279228
350	0.1085116	0.6113720	0.4289732	0.6281643	0.7463028
400	0.1653583	0.7409632	0.4821984	0.6620460	0.8111923
450	0.1840020	0.5970312	0.5245765	0.6200169	0.6786368
500	0.1548841	0.6437534	0.6159540	0.6291970	0.6973953
550	0.1217479	0.6720670	0.4310361	0.5817296	0.3717769
600	0.1673519	0.7489566	0.4325575	0.6046800	0.4362287
650	0.1327807	0.7317842	0.5085087	0.7193282	0.4761018
700	0.1342395	0.6622570	0.5346654	0.5657205	0.3536120
750	0.2021000	0.7484800	0.4208817	0.6290593	0.4285252
800	0.1533685	0.7214784	0.4721281	0.6294539	0.4102062
850	0.1060884	0.6203738	0.4944119	0.5199447	0.3770436
900	0.1184128	0.7120609	0.5704798	0.6282877	0.3552792
950	0.1369036	0.6751532	0.4958853	0.7025349	0.4346039
1000	0.1583095	0.7599099	0.4636122	0.5297560	0.4237654

0	0.1638097	0.6047336	0.5222309	0.6903066	0.3624831
50	0.0164468	0.6915204	0.6217511	0.6160294	0.4561311
100	0.0238243	0.7535728	0.6555761	0.6144235	0.3625495
150	0.0090835	0.5929198	0.5859336	0.7495076	0.3433468
200	0.0243531	0.7054197	0.5671386	0.5802696	0.3526650
250	0.0156448	0.7344734	0.6341404	0.8532434	0.3143853
300	0.0087216	0.6729739	0.5719175	0.7157850	0.4523374
350	0.0173430	0.6188940	0.5252836	0.6314648	0.3454980
