"Time"	gadX	torR	hdeA	hdeB	yhiD
350	0.0168904	0.7135456	0.5646319	0.6123281	0.6448188
400	0.0230328	0.6507118	0.6179549	0.6866822	0.7783089
450	0.0098945	0.6325227	0.6254237	0.6403055	0.8284770
500	0.0213612	0.6767419	0.5597362	0.7377301	0.6335996
550	0.1025661	0.6047468	0.4496773	0.6745449	0.4725701
600	0.2072385	0.6709367	0.6369974	0.6262960	0.3526702
650	0.2677596	0.7069942	0.5844743	0.8122381	0.5685729
700	0.1838876	0.7278956	0.5645526	0.7563049	0.3134465
750	0.1801342	0.7974734	0.5244818	0.6679260	0.3321803
800	0.1144851	0.6870338	0.6020197	0.6366462	0.3095360
850	0.2272422	0.7748034	0.5401382	0.6213117	0.3524827
900	0.1884246	0.7484434	0.4336664	0.5243933	0.3748361
950	0.1377326	0.6198934	0.4758123	0.6811692	0.4765634
1000	0.1516978	0.6279721	0.5071871	0.6480618	0.3496664

0	0.2116919	0.6505194	0.5794910	0.6417717	0.3507622
50	0.1190091	0.6744837	0.4583833	0.6696339	0.5054901
100	0.1421068	0.7198775	0.5821747	0.6211800	0.3645771
150	0.2180952	0.6513239	0.4138277	0.5487301	0.5024341
200	0.1965803	0.7201317	0.4403664	0.6650485	0.3152285
250	0.1472920	0.5880307	0.5850861	0.6349697	0.3843640
300	0.1553850	0.6338872	0.5551354	0.6530173	0.3336498
350	0.1793419	0.7078556	0.6228486	0.6388243	0.4602321
400	0.1547911	0.7517077	0.4748031	0.5778093	0.3523984
450	0.1538264	0.7685923	0.4348523	0.6143447	0.3384856
500	0.1631471	0.7177115	0.5875732	0.7350450	0.4411409
550	0.1199645	0.5793655	0.5216049	0.7488429	0.4093533
600	0.2053097	0.6258720	0.5438628	0.7320231	0.3940594
650	0.1720474	0.8005077	0.4826121	0.5423196	0.4180330
700	0.1831850	0.6650287	0.5992512	0.5845784	0.3764584
750	0.1405295	0.6896180	0.5031482	0.6548666	0.3625416
800	0.1587189	0.5646134	0.6108733	0.5138924	0.2815894
850	0.1023611	0.7499003	0.6543467	0.6379992	0.3684106
900	0.2040751	0.7337235	0.5378452	0.5862118	0.3400756
950	0.1552159	0.5667904	0.4681223	0.5650353	0.3189784
1000	0.1759698	0.8270910	0.4392525	0.7935037	0.4385821

0	0.1829141	0.6046222	0.4404499	0.8197960	0.2916718
50	0.1446836	0.6984401	0.4571518	0.7968497	0.4387251
100	0.1653509	0.7083098	0.4622908	0.6620652	0.6199947
150	0.1722572	0.7302023	0.5393920	0.6611630	0.6500971
200	0.2033879	0.7147702	0.5196239	0.6012202	0.7333078
250	0.1956712	0.6663424	0.4774753	0.6195116	0.5120522
300	0.1549340	0.6224266	0.4993762	0.7601169	0.7602320
350	0.1618051	0.6565964	0.4872452	0.8394461	0.7268054
400	0.1616166	0.7109630	0.4210751	0.7778301	0.6930168
450	0.1411961	0.6996089	0.5775279	0.8018393	0.6012507
500	0.1502881	0.6953978	0.4860155	0.7030394	0.6772024
550	0.1942824	0.7356744	0.4699614	0.5963356	0.5392173
600	0.1767030	0.6571969	0.3518333	0.5004827	0.4722667
650	0.2288865	0.7003730	0.4910382	0.6959969	0.4579758
700	0.2122624	0.7466683	0.4353470	0.6745065	0.3756313
750	0.1515283	0.8032083	0.5199906	0.5963143	0.4269401
800	0.2442151	0.7235174	0.4614136	0.5955420	0.5014692
850	0.1735219	0.6269758	0.5143765	0.5381100	0.4339465
900	0.1356366	0.7573105	0.4905776	0.6841385	0.3334452
950	0.1872555	0.6869447	0.4263421	0.5543422	0.3736415
1000	0.1791723	0.6941211	0.5694329	0.6696966	0.4218815

0	0.2443137	0.5994750	0.5919214	0.6589533	0.2915380
50	0.1450315	0.6802067	0.5203957	0.7601786	0.4644618
100	0.1495296	0.6471408	0.4688424	0.6373498	0.6844134
150	0.1504882	0.6396593	0.5356700	0.7804054	0.7349725
200	0.1813176	0.6464570	0.3686715	0.6579095	0.5662193
250	0.1625818	0.6619025	0.4634737	0.6208275	0.7386828
300	0.1768732	0.7152999	0.4269800	0.7562649	0.5796474
350	0.1888221	0.6577551	0.5249011	0.5602154	0.7227342
400	0.1405327	0.6438846	0.3589437	0.7710572	0.6452319
450	0.1496133	0.7247449	0.5806238	0.5916896	0.7151491
500	0.1468524	0.6060258	0.6360778	0.6204253	0.6882808
550	0.1394514	0.6377433	0.4496631	0.6238906	0.5443377
600	0.1721256	0.6834847	0.4958811	0.6157629	0.3456444
650	0.2241540	0.6795462	0.4531513	0.6382392	0.4685023
700	0.1356451	0.7824529	0.4921728	0.5724024	0.4386832
750	0.2148705	0.7380880	0.4939973	0.6611718	0.4417364
800	0.1768738	0.5945484	0.5091466	0.5730973	0.3720038
850	0.2053048	0.6100590	0.5692292	0.7441545	0.3280064
900	0.1996692	0.7942593	0.4386297	0.5193739	0.3245450
950	0.2375003	0.7163737	0.5396350	0.6687256	0.3257654
1000	0.1346127	0.6274312	0.4849136	0.6666497	0.3152552

0	0.1854889	0.6602051	0.5732739	0.6873877	0.2301419
50	0.2010088	0.6197162	0.5496518	0.5678301	0.3984656
100	0.1990475	0.6778959	0.5509648	0.6823771	0.4110372
150	0.1921047	0.6637417	0.6276400	0.6258706	0.3787055
200	0.1115401	0.6778951	0.5328176	0.6856343	0.4536067
250	0.1051138	0.7262676	0.5669434	0.5556977	0.2887691
300	0.1502091	0.8909544	0.5251572	0.5035748	0.3774842
350	0.1552710	0.6681182	0.5055645	0.6974806	0.3463421
400	0.1311090	0.7702233	0.6086591	0.7535121	0.3147760
450	0.1196101	0.7146819	0.5351617	0.7344349	0.3782468
500	0.1539923	0.7213685	0.6511173	0.6572076	0.4447771
550	0.1409351	0.7205657	0.4696420	0.6489286	0.3385951
600	0.1199692	0.7905839	0.5802197	0.7126070	0.4853744
650	0.1983519	0.6802995	0.5840653	0.6508431	0.3895393
700	0.1899811	0.7863791	0.6309591	0.6468237	0.3817458
750	0.1416605	0.6657613	0.4567250	0.4946785	0.4022637
800	0.1282374	0.7216161	0.5141338	0.8019261	0.3954236
850	0.1418235	0.8392934	0.6168714	0.6282363	0.4667942
900	0.1271429	0.5425623	0.5997502	0.7415918	0.3326244
950	0.1609316	0.6888464	0.6310286	0.5773987	0.4286651
1000	0.1829517	0.6746729	0.6024200	0.6755242	0.3371386

0	0.1493348	0.6062610	0.5296988	0.6476092	0.2346498
50	0.1561954	0.5731455	0.4187982	0.6927122	0.4036038
100	0.2297816	0.4340334	0.4813291	0.6944128	0.4011995
150	0.2279444	0.3385441	0.4793189	0.6606739	0.3428850
200	0.2246378	0.3235501	0.4794133	0.5971961	0.3626072
250	0.2425376	0.4022643	0.3994134	0.7032672	0.2741482
300	0.1779527	0.3452371	0.4142908	0.5955473	0.3302129
350	0.2706891	0.3366057	0.3541013	0.7483136	0.2856557
400	0.1823765	0.3983061	0.3631089	0.6271690	0.2850592
450	0.1822587	0.4217205	0.3305712	0.6162525	0.3604905
500	0.2544393	0.3855552	0.4249020	0.5708954	0.2798763
550	0.2691979	0.4927648	0.3276716	0.7311522	0.3678262
600	0.2959484	0.6071442	0.3933198	0.7466239	0.3602061
650	0.1974149	0.6599165	0.4534682	0.5923417	0.3510457
700	0.2177089	0.6268386	0.5221496	0.5239876	0.3022502
750	0.1624480	0.7866694	0.5049085	0.6485960	0.4065065
800	0.1670257	0.7781386	0.4885222	0.5768346	0.4193722
850	0.1483438	0.6969499	0.5966904	0.5836566	0.3593512
900	0.1882656	0.7862107	0.5282665	0.6335805	0.2628302
950	0.1765094	0.6539615	0.4808623	0.5899552	0.3766040
1000	0.1217581	0.7897232	0.4397804	0.6014516	0.4014380

0	0.1999930	0.6613657	0.5104162	0.7092802	0.2256782
50	0.1250091	0.8463576	0.4827670	0.5953467	0.4094692
100	0.1081859	0.6689523	0.6148195	0.7171527	0.3177344
150	0.0635757	0.6085619	0.4886189	0.7929137	0.3145338
200	0.0265267	0.6782388	0.5212515	0.6870764	0.3396641
250	0.0664953	0.6623963	0.5779494	0.7497075	0.3509080
300	0.0630629	0.6146896	0.6040142	0.7371248	0.3848963
350	0.0404651	0.6774679	0.7850786	0.7286715	0.4302624
400	0.0788257	0.8880657	0.6218097	0.6424195	0.3564370
450	0.1209356	0.7979219	0.5762187	0.7039492	0.3864466
500	0.0324775	0.6904270	0.5946741	0.8252222	0.3768757
550	0.0865358	0.6350087	0.5536706	0.7721433	0.4313927
600	0.1126742	0.6710192	0.6204836	0.5858445	0.3289892
650	0.1835943	0.7186097	0.5329342	0.7183843	0.3033202
700	0.1670112	0.6174592	0.5732369	0.6694272	0.3368391
750	0.1459255	0.6081421	0.5170305	0.6655311	0.4545480
800	0.1699275	0.6144629	0.5641079	0.7511461	0.3976569
850	0.1479920	0.5205623	0.4147946	0.6747361	0.4073961
900	0.1183650	0.6033812	0.4553710	0.7201881	0.3623428
950	0.2143998	0.7943145	0.4732637	0.5887409	0.3565578
1000	0.1856514	0.7591486	0.3849007	0.6705460	0.4614094

0	0.2041655	0.6136786	0.4621488	0.6679459	0.2988884
50	0.1544006	0.7379300	0.4312147	0.7829387	0.5684762
100	0.1377996	0.7178131	0.4942610	0.6786017	0.5964637
150	0.1632152	0.7299696	0.5713753	0.6746742	0.6004614
200	0.1095858	0.7132993	0.4049794	0.5862611	0.5355980
250	0.2589766	0.6922736	0.4276618	0.6824261	0.6566906
300	0.1926561	0.5965135	0.5357085	0.7528558	0.7322291
350	0.1329401	0.7419387	0.7193292	0.7097538	0.6725653
400	0.2028678	0.6847753	0.5340570	0.7243293	0.6630056
450	0.1309976	0.6596847	0.4815863	0.6578291	0.7579241
500	0.2399329	0.7054832	0.4585219	0.6253483	0.6236998
550	0.1441620	0.7083339	0.5583677	0.7075843	0.5459751
600	0.1511500	0.6563104	0.5025121	0.5545980	0.4816322
650	0.1672540	0.7342390	0.5140487	0.5713519	0.2903569
700	0.1493367	0.7990949	0.5382216	0.7292696	0.3400772
750	0.1397328	0.7240316	0.7530276	0.6300730	0.4410152
800	0.1881271	0.5784568	0.4281272	0.5958408	0.4725450
850	0.2264399	0.6223250	0.4561764	0.6588188	0.3312492
900	0.1494342	0.8062255	0.5540762	0.7227297	0.3625877
950	0.1617191	0.6462061	0.4560942	0.7042633	0.3887118
1000	0.1434714	0.7078177	0.4066938	0.5847885	0.3086294

0	0.1791245	0.6522434	0.5104477	0.6537133	0.2823445
50	0.1964870	0.7205269	0.5912048	0.6279732	0.3894451
100	0.1108527	0.8064252	0.4238863	0.6806854	0.3499863
150	0.1549202	0.6274835	0.4608502	0.6449463	0.3738881
200	0.1247351	0.7048983	0.4846518	0.7598967	0.3654231
250	0.1844011	0.7253978	0.5874130	0.6766782	0.4732748
300	0.2032063	0.6294373	0.4597862	0.6498381	0.4492565
350	0.1594075	0.7110754	0.4616118	0.6731879	0.4633758
400	0.1137539	0.7094553	0.5888117	0.6926296	0.3809498
450	0.2043851	0.6394151	0.4430565	0.7053096	0.3806971
500	0.2285505	0.6256878	0.4143312	0.7253953	0.3093933
550	0.1804217	0.6750094	0.5436742	0.6847166	0.3723523
600	0.1380453	0.6601859	0.5058607	0.5418774	0.4344406
650	0.1634384	0.6700319	0.5644255	0.6185823	0.3963042
700	0.1919851	0.7044738	0.4639506	0.4841486	0.2791770
750	0.2344031	0.6833664	0.4590506	0.6005200	0.3421192
800	0.1856107	0.7529760	0.5889835	0.6917958	0.3380521
850	0.1606487	0.6971844	0.5181763	0.5955342	0.3933734
900	0.1793716	0.7128848	0.5085920	0.6881065	0.4018205
950	0.1748130	0.6914664	0.5033427	0.7257924	0.3496120
1000	0.1982718	0.6783421	0.5204871	0.5710064	0.3054320
