"Time"	gadX	torR	hdeA	hdeB	yhiD
450	0.2505863	0.9098461	0.7132194	1.0754004	0.5243688
500	0.2609635	0.9056924	0.6944877	1.0284934	0.5171261
550	0.2154775	0.9206698	0.7482910	1.0099562	0.5942086
600	0.2686285	0.9795994	0.7220377	0.9346617	0.5595508
650	0.2980384	1.0341865	0.8152140	0.9055831	0.4914641
700	0.2493531	1.0003231	0.8345993	0.8534908	0.4974206
750	0.2162959	1.1141277	0.8096935	0.8521420	0.5280601
800	0.2218710	1.0487040	0.7547609	0.8841129	0.5149679
850	0.2148756	1.0486393	0.7423937	0.9538537	0.5256721
900	0.1847910	0.9854228	0.8482844	0.9911828	0.5535738
950	0.2289665	1.0200674	0.7966907	1.0085027	0.5634475
1000	0.2587828	0.9845254	0.8499287	0.9674675	0.5439597

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2069187	0.7883726	0.8942017	0.9357122	0.6214085
100	0.1727485	0.6085342	0.9146957	1.0415904	0.6126187
150	0.2283147	0.4663988	0.8673233	1.0959661	0.5200671
200	0.2060461	0.3961085	0.7880295	1.0850292	0.5096476
250	0.2274251	0.3589027	0.8114237	1.1010211	0.3963610
300	0.2278686	0.4084228	0.8027503	1.0148421	0.3052748
350	0.2908062	0.4230542	0.8282620	0.9074251	0.4273235
400	0.2644563	0.4341875	0.7791003	0.8901167	0.4480985
450	0.2452031	0.3918202	0.7965070	0.9821860	0.3418917
500	0.2191411	0.4576605	0.9183833	1.1505401	0.3785786
550	0.3197099	0.6127710	0.8055531	0.9580554	0.4739710
600	0.2981266	0.8026108	0.7165398	0.9919774	0.5369323
650	0.2486116	0.8798323	0.6200593	1.0151876	0.5022753
700	0.2975723	0.9491391	0.6260368	0.9955661	0.4708908
750	0.2479915	0.9519540	0.7472165	1.0887433	0.5855371
800	0.2414455	0.9178920	0.7677604	0.9800581	0.5561270
850	0.2785695	0.9383927	0.7329182	0.9933232	0.5262119
900	0.2883804	1.0096724	0.7480821	1.0017824	0.6081712
950	0.3065312	1.0469211	0.8173513	1.0466242	0.5099475
1000	0.2500684	1.0740087	0.7291469	0.8870116	0.5837042

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2053045	0.8949447	0.7936043	0.8543989	0.5593222
100	0.2400845	0.9334068	0.8272592	0.8198053	0.5786036
150	0.2893282	0.9182065	0.7736611	0.8344044	0.5493103
200	0.2628973	1.0473648	0.7930756	0.8782256	0.5101627
250	0.2281680	0.9437495	0.7828008	0.8549981	0.5772113
300	0.2155251	0.9647167	0.6491486	0.8699532	0.4969455
350	0.1867543	0.9707298	0.7350809	0.8594822	0.5991719
400	0.2737504	1.0267564	0.7080627	0.8477712	0.6060598
450	0.2889313	0.9592779	0.7386473	0.8027404	0.6161559
500	0.2946924	0.9521670	0.6963365	0.8977360	0.5671333
550	0.2704234	1.0502192	0.6813415	0.8844435	0.5383289
600	0.2825674	1.0213336	0.7215063	0.8751026	0.4771097
650	0.2622109	1.0602670	0.7193241	0.8684742	0.6197108
700	0.3002765	1.0411720	0.7250350	0.8471224	0.4824864
750	0.3069562	1.0261256	0.5925092	0.8754380	0.5225254
800	0.3039367	1.1288781	0.6962784	0.9251702	0.5593192
850	0.2359666	1.1608923	0.7016885	0.9384502	0.6498423
900	0.2293336	1.0422871	0.8599781	0.9697753	0.5919477
950	0.2419663	1.0255575	0.8371028	0.9932182	0.5349198
1000	0.3333690	0.9277719	0.7180697	0.8444666	0.5981396

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.3194885	0.9333742	0.7241340	1.0514319	0.4987286
100	0.2726983	0.9406941	0.7883435	0.9468469	0.4796852
150	0.2613222	1.0482629	0.6704851	0.9638923	0.5290138
200	0.2660105	0.9800725	0.7482604	1.0443232	0.5807960
250	0.2157598	1.0521628	0.7448330	1.0583080	0.5606756
300	0.2852405	1.1241542	0.7409022	1.0043454	0.5587709
350	0.2589595	1.1704270	0.7525930	0.9308394	0.4592372
400	0.2197606	1.1503758	0.7500643	0.9723345	0.5325504
450	0.2642092	1.0281500	0.8727016	0.9606611	0.4671690
500	0.1873388	0.9910616	0.8494818	0.9822309	0.4747476
550	0.2315795	1.0255889	0.8384574	0.9597812	0.5771793
600	0.2034165	1.1524934	0.8462900	0.9130574	0.5101609
650	0.1660499	1.1831367	0.7866797	0.8699322	0.4878207
700	0.1892092	1.0690166	0.6839127	0.9068098	0.4931741
750	0.2282615	1.0036719	0.7304963	0.9161671	0.5325722
800	0.2294582	1.0124360	0.7603665	0.8866034	0.5198007
850	0.2533104	0.9265893	0.7392643	0.8690722	0.5126608
900	0.2337487	0.9673022	0.6773143	0.8511855	0.5890602
950	0.2181470	1.0184384	0.7337733	0.8371866	0.5063963
1000	0.2030594	0.9714980	0.7609990	0.7827259	0.5465746

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2879728	1.0132529	0.7159863	0.9415023	0.5770924
100	0.3042886	0.9689157	0.7873665	1.0267163	0.5244372
150	0.2737707	1.0236720	0.9071498	1.0318456	0.5667152
200	0.2496838	0.9933200	0.8636792	0.9572013	0.5589344
250	0.2497557	0.9965752	0.8397045	0.9872039	0.5528028
300	0.2528520	0.9385291	0.8575961	1.0205132	0.5370737
350	0.2384480	1.0019070	0.9031268	0.9184644	0.5278687
400	0.2376184	1.0492514	0.8426019	0.9645608	0.5354861
450	0.2008110	1.0009480	0.8001918	0.9390300	0.5773200
500	0.1967277	1.0427447	0.8097241	0.9650926	0.5804746
550	0.2083527	1.0087589	0.7522396	0.8589800	0.6223448
600	0.2174338	0.9484245	0.7282476	0.8766931	0.5444061
650	0.1892001	1.0174673	0.7166266	0.8509406	0.5593468
700	0.2585362	1.0227354	0.8365296	0.9652795	0.6029936
750	0.1768914	1.0491936	0.8162809	0.9211832	0.5346943
800	0.1814870	1.2053424	0.7660842	0.8530586	0.5177978
850	0.2527489	1.0485131	0.8246941	0.8726313	0.4777304
900	0.2328955	0.9184165	0.8548702	0.9690242	0.5949892
950	0.2234221	0.9611799	0.7865854	0.9307944	0.5547570
1000	0.2486648	0.9422039	0.7058547	0.9863416	0.5005817

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.1805435	1.0713828	0.7369434	0.9586413	0.5140773
100	0.2044048	1.0613095	0.7039293	1.0399215	0.4841586
150	0.1340028	0.9796984	0.7938247	1.0623841	0.5180934
200	0.1750693	1.0102087	0.7011951	0.9569272	0.5024547
250	0.1929218	1.0370244	0.7527168	1.0333430	0.5016159
300	0.2197096	1.0257205	0.7607774	0.9729560	0.5524978
350	0.2170390	0.9705139	0.7769925	0.9851239	0.5313967
400	0.2140168	0.9947167	0.7426274	1.0239485	0.4935224
450	0.1811700	1.0191985	0.6239647	0.9447234	0.4951133
500	0.1855622	1.0580183	0.6081379	1.0947372	0.5132652
550	0.2015676	0.9686188	0.6310141	1.0444849	0.5081528
600	0.2355889	0.9285606	0.6435533	0.9478478	0.4915002
650	0.2409171	0.9070914	0.7105282	0.9931188	0.5060710
700	0.2445582	0.9436451	0.7254897	0.9867534	0.5251501
750	0.3127736	1.0602706	0.7846927	1.0242022	0.5186871
800	0.2896473	0.9869165	0.7525796	0.8598242	0.6025623
850	0.2417156	1.0340496	0.7533174	0.8641528	0.5363842
900	0.2391527	1.0750665	0.7979844	0.9189163	0.5227304
950	0.2693835	0.9775212	0.7256533	0.8983614	0.4989957
1000	0.2672276	1.1121765	0.7029806	0.9201915	0.5875821

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2141320	1.0335598	0.7535120	0.9680795	0.5188861
100	0.2431072	0.9174837	0.7014154	0.8184675	0.5816924
150	0.2901156	0.9655395	0.7192723	0.8039537	0.5728448
200	0.3011382	0.9812397	0.7260975	0.8676698	0.5597287
250	0.2746426	0.9651660	0.7942024	0.8836624	0.5573840
300	0.2626247	0.9851957	0.7728194	0.8392222	0.5743524
350	0.2769469	1.0460955	0.7626876	0.8544672	0.5974980
400	0.2552481	1.0809620	0.8890798	0.9392167	0.5681470
450	0.2303212	1.0483680	0.7008341	0.9014451	0.5302412
500	0.2275148	1.0338541	0.7932036	0.8870584	0.5176874
550	0.2834588	0.9426395	0.7294888	0.9380114	0.5509475
600	0.2566655	1.0734834	0.6844839	0.9433315	0.5520442
650	0.2826082	0.9892283	0.6657351	0.8777633	0.5426250
700	0.1888311	0.9489750	0.6832611	0.9383609	0.4726065
750	0.2056585	0.9439089	0.6268445	0.9206992	0.4831743
800	0.1733853	0.9118854	0.7137273	0.9332430	0.5405286
850	0.2300526	0.9342263	0.6918158	0.9133683	0.4765993
900	0.2930727	0.9419685	0.7936325	0.9233494	0.5161784
950	0.2575363	0.9812189	0.7355149	0.8815673	0.5547825
1000	0.3088086	1.0336849	0.6978565	0.8478882	0.5617673

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2670870	1.0055719	0.7013749	0.8706314	0.5874375
100	0.2529505	0.9225666	0.7253013	0.8904432	0.5714018
150	0.2513383	1.0318160	0.7162135	0.9822566	0.4815516
200	0.2579636	1.0803061	0.6895848	0.9319207	0.5156247
250	0.2288486	0.9835870	0.7716285	0.8715702	0.5133962
300	0.2191543	0.9709271	0.8385897	0.8185960	0.4876326
350	0.2260466	0.9738759	0.8066747	0.8368930	0.4950648
400	0.2654812	0.9526500	0.8248147	0.9105957	0.5026447
450	0.2590086	1.0480742	0.7667650	0.9044007	0.5707420
500	0.2254349	0.9963071	0.7327750	0.9954875	0.6235498
550	0.2308965	0.9483327	0.8333994	0.9847852	0.5475878
600	0.2462914	0.9475214	0.8053361	0.9863632	0.4850845
650	0.2765341	0.9690217	0.7885175	0.9749874	0.5587015
700	0.2308491	0.9726763	0.8011852	1.0315504	0.5915551
750	0.2340146	0.8852836	0.7851735	0.9668078	0.5390503
800	0.2395925	0.9637064	0.7774795	0.9440625	0.4945962
850	0.2335963	1.0772512	0.7202024	0.9683524	0.5399997
900	0.2278267	1.0518656	0.7849479	0.9618850	0.5741565
950	0.2155263	0.9361803	0.8307719	0.8433766	0.5780243
1000	0.2294341	0.8844657	0.7707758	0.7877918	0.5914403

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2000716	0.7155900	0.7304211	0.8439786	0.5193513
100	0.3492965	0.5131744	0.7685553	0.8772942	0.4828271
150	0.3905515	0.4263047	0.7859892	0.9342113	0.4580694
200	0.3796187	0.3908665	0.7747606	0.9005607	0.4571309
250	0.4395701	0.3613361	0.8332375	0.8343760	0.4368587
300	0.4233174	0.3681283	0.6870584	0.9031320	0.3242404
350	0.4542507	0.3859360	0.6524110	0.9694330	0.3408528
400	0.5407756	0.3918820	0.7812998	0.8608123	0.3411567
450	0.4581332	0.3995640	0.6782141	0.8270073	0.4517750
500	0.4133090	0.3684450	0.7003985	0.9179201	0.4817983
550	0.4977152	0.6084534	0.6159090	1.0165824	0.4643201
600	0.3643348	0.8836794	0.5803643	0.9085250	0.6126107
650	0.2539490	0.9398145	0.5811152	0.9618331	0.5727758
700	0.3233747	0.9768676	0.7257188	0.9169462	0.5554755
750	0.2485895	0.9683680	0.7047193	0.9068214	0.5340939
800	0.2281948	1.0878481	0.7102701	0.9672661	0.6172909
850	0.2111852	1.0061427	0.6295293	1.0137112	0.6106301
900	0.2466685	1.0939055	0.7399465	0.9861131	0.5514990
950	0.2208146	0.9857373	0.7751753	1.0598911	0.5389683
1000	0.2062215	1.0174162	0.7583602	0.8659792	0.5359115

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.3114084	0.8616133	0.7500788	0.9005872	0.5913300
100	0.2357293	0.7475114	0.8005344	0.8865796	0.5033897
150	0.2623651	0.5953027	0.8587776	0.9255459	0.4616559
200	0.3227598	0.6235131	0.7395523	0.7708822	0.5079119
250	0.3154667	0.6616709	0.7465505	0.8540282	0.5773424
300	0.3393030	0.6379413	0.8559288	0.8918758	0.5815356
350	0.3578383	0.6171855	0.7741337	0.9568330	0.4914083
400	0.3849562	0.5963787	0.6429050	0.9893295	0.4479925
450	0.4200563	0.6011628	0.6344938	0.9562208	0.4803536
500	0.4210305	0.5922782	0.6530763	0.9113605	0.5174347
550	0.3906446	0.7589495	0.7081134	0.9986980	0.4688206
600	0.2952524	0.9941055	0.6733670	1.0137534	0.4624007
650	0.2813186	1.0327604	0.6816691	0.8701733	0.5757805
700	0.3090685	1.1352155	0.7365966	0.8172444	0.5547451
750	0.2621726	1.0310535	0.6505840	0.8623895	0.5697074
800	0.2246557	0.9652870	0.6715927	1.0082499	0.5857773
850	0.2212868	0.9710991	0.7130411	0.9214899	0.4997067
900	0.2774495	0.9506165	0.7791793	0.9549522	0.4931221
950	0.2543733	0.9747239	0.8265459	0.9241245	0.4977054
1000	0.2529260	1.0198483	0.6606455	0.8980771	0.5845256

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2848095	0.6486001	0.6834708	1.0219903	0.4896055
100	0.3358012	0.3177477	0.5481092	0.8793231	0.4887499
150	0.5250010	0.1740932	0.4468212	0.7413374	0.3498021
200	0.5984526	0.1119879	0.3720794	0.5755438	0.2368045
250	0.5951719	0.0948536	0.3112513	0.4718424	0.1962039
300	0.7609102	0.0785658	0.3191959	0.4429400	0.2683419
350	0.8569692	0.0822305	0.3443898	0.4417604	0.3913882
400	0.7883389	0.0763371	0.3697383	0.4885102	0.3771626
450	0.8426994	0.0631040	0.3909541	0.5048331	0.3560319
500	0.8187355	0.0785601	0.3934898	0.4898056	0.3491521
550	0.6947817	0.4483840	0.4831727	0.5466094	0.4386540
600	0.4606636	0.7961272	0.5573651	0.7200444	0.5086547
650	0.3314122	0.9133523	0.6483399	0.8990213	0.5428590
700	0.3407385	0.9814693	0.7239678	0.8924664	0.6075699
750	0.2912684	0.9556723	0.6645493	0.9700002	0.5817951
800	0.2949914	0.9358748	0.7507480	0.9039848	0.5574117
850	0.2392991	0.9445215	0.7619701	0.8788700	0.5783419
900	0.2120397	0.9861274	0.7228043	0.9417147	0.5070915
950	0.2321902	0.9423282	0.7570453	0.9799962	0.5831691
1000	0.2139537	1.0626581	0.7635144	0.8830798	0.6158178

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2487922	0.9560406	0.7032902	1.0324833	0.6548532
100	0.2354359	0.9381153	0.7488200	0.9119475	0.6483910
150	0.2230251	1.0217689	0.7590338	0.9962765	0.7019872
200	0.2388181	1.0721003	0.7724416	0.9724241	0.7266192
250	0.2624980	0.8446025	0.8078312	0.9838302	0.6790341
300	0.2660232	0.9129118	0.7513205	1.0238756	0.6903232
350	0.2628391	1.0065517	0.7264569	0.9604788	0.6379134
400	0.2631919	1.0319598	0.6916758	0.9783391	0.6471325
450	0.2538416	1.0209876	0.6342827	0.9693753	0.6098960
500	0.2344038	0.9333296	0.7001756	0.9154981	0.7506094
550	0.2208027	0.9248631	0.6422874	0.9461754	0.6386901
600	0.2343852	0.9477220	0.7436566	1.0073402	0.5181627
650	0.2347423	0.9780515	0.7344178	0.9211992	0.5067541
700	0.2531674	0.9740659	0.7707158	0.9129268	0.4936718
750	0.2272581	1.0507836	0.7009816	0.8301098	0.5120542
800	0.2455386	1.0016908	0.7277287	0.7857902	0.4866501
850	0.2274242	1.0474311	0.7214329	0.9180790	0.5448183
900	0.2743124	1.0165175	0.7287173	0.9667154	0.5164774
950	0.2550274	1.0546455	0.7323607	0.8700040	0.4875475
1000	0.2532601	0.9759948	0.7957885	0.9206214	0.5134364

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2350464	1.0641705	0.8202301	0.9871844	0.7130571
100	0.2233343	1.0688992	0.8570585	0.8956140	0.7328115
150	0.2402566	0.9292618	0.8378266	0.8734057	0.6999523
200	0.2554976	0.9193383	0.8356595	0.8942609	0.6604116
250	0.2285692	1.0144836	0.7486660	0.9074831	0.6984167
300	0.2254053	0.9910927	0.8134905	0.9377181	0.7204554
350	0.2908369	1.0250384	0.7871668	0.9953714	0.5803892
400	0.2300494	1.0794068	0.6863505	0.8927454	0.6392231
450	0.2579928	0.9817833	0.7924782	0.8909594	0.8421992
500	0.2720986	1.0515432	0.7713202	0.9418258	0.7332690
550	0.2046095	0.9770133	0.8851141	1.0097143	0.6822105
600	0.2078488	1.0023864	0.7120950	0.9263324	0.5528429
650	0.1877229	1.0296830	0.7767212	0.9295350	0.5221127
700	0.2285983	1.0684303	0.8391177	0.9694241	0.4940623
750	0.2461328	0.9665416	0.7746292	0.8501537	0.5153361
800	0.2168732	1.0041861	0.7365024	0.8293677	0.5976948
850	0.1568899	0.9843008	0.6985020	0.8293252	0.4511042
900	0.1938246	1.0152514	0.8336514	0.8565143	0.5676385
950	0.1926010	1.0310307	0.7623978	0.8661757	0.5725413
1000	0.2369139	1.0223698	0.6688483	0.9296475	0.4933846

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2032830	0.9882421	0.8185399	0.8560131	0.5908638
100	0.2359747	0.9564862	0.7856761	0.9493543	0.5936594
150	0.2092107	0.9198273	0.7333408	0.9670789	0.5868505
200	0.2004105	1.0209470	0.6828615	0.8876524	0.6087127
250	0.1886351	0.9172510	0.7206963	0.8525016	0.5377686
300	0.2125868	0.8885765	0.7101405	0.9165494	0.4768628
350	0.2282291	0.9762281	0.7468002	0.9957703	0.5061227
400	0.2508772	0.9965351	0.6649765	0.9020728	0.6017049
450	0.2306878	1.0622374	0.6611051	0.9395952	0.6336070
500	0.2190455	0.9762387	0.7917556	0.8921758	0.6428818
550	0.2967334	0.9399755	0.8492723	0.9386218	0.5719541
600	0.2446378	0.9469701	0.7401984	0.8927956	0.5209358
650	0.2506661	1.0185621	0.7004302	0.8646921	0.5555846
700	0.2066038	0.9663250	0.7603556	0.7937842	0.5678705
750	0.2304505	1.0667451	0.8106790	0.8879424	0.4551452
800	0.2415621	1.0461075	0.7386696	0.9756734	0.5484761
850	0.3008384	1.0481231	0.8339357	1.0048274	0.5625001
900	0.1978958	1.0817711	0.7388762	0.9510929	0.4738254
950	0.2298369	0.9849608	0.7598852	0.9502823	0.5784052
1000	0.2373700	0.9707364	0.7274713	0.8919477	0.5452148

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2223418	0.8620406	0.6932758	0.7806487	0.8100139
100	0.2794722	0.7276003	0.6009385	0.9845867	0.9241414
150	0.2550580	0.6606109	0.6550674	0.9615491	0.9431483
200	0.3028006	0.6438405	0.6566053	0.9886977	0.9846705
250	0.3102938	0.7688059	0.6368570	1.1212048	0.9875139
300	0.3229999	0.6963765	0.6981019	1.0056890	1.0065647
350	0.3697918	0.7135682	0.7250345	0.9738374	0.9436092
400	0.3132286	0.7683497	0.6607038	0.9770068	1.0684303
450	0.3024270	0.6820704	0.6910551	0.9658788	0.9318566
500	0.3284754	0.6471796	0.6607425	0.9696978	0.9938861
550	0.2291922	0.8615721	0.6726556	0.9939570	0.7578726
600	0.2313056	0.9579132	0.5720938	0.9284424	0.6072744
650	0.2772938	0.9850619	0.6415200	1.0187190	0.4481731
700	0.2592148	1.0259040	0.7040962	0.9404024	0.4958213
750	0.1938798	1.0155821	0.7847331	0.9181869	0.5602275
800	0.1568854	1.0618305	0.8030274	0.8503301	0.4882840
850	0.1944874	0.9470181	0.6393171	0.8489847	0.5685247
900	0.2009328	0.8535502	0.7429828	0.8630514	0.6208562
950	0.2330801	0.9205124	0.7733733	0.8388000	0.5429098
1000	0.2648246	0.9704689	0.7390480	0.8877848	0.5833836

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.1897306	0.9746790	0.6840099	0.9080232	0.5573643
100	0.2228088	1.0219912	0.6845488	1.0218347	0.5884086
150	0.2027189	0.9804194	0.7702365	0.9068441	0.5265366
200	0.1987157	0.9764914	0.6518870	0.8679760	0.5421702
250	0.1634841	1.0515226	0.7987276	0.8140553	0.5223603
300	0.2451762	1.0382256	0.7852248	0.8994857	0.5536817
350	0.2484383	0.9332378	0.7370033	0.8461829	0.5648644
400	0.2475826	0.9463020	0.7355980	0.9681477	0.6066491
450	0.2743780	0.9198227	0.7398830	1.0242237	0.5487936
500	0.1876628	0.9695399	0.7286852	0.8879305	0.5226891
550	0.2038377	1.0239727	0.7767439	0.8943271	0.5377600
600	0.2293898	1.0491628	0.7292819	0.9163005	0.5257513
650	0.2555835	0.9516201	0.7569017	0.8813926	0.5597125
700	0.2675853	0.9639964	0.7712914	0.8893478	0.5019690
750	0.2071860	0.9844700	0.7944436	0.8647391	0.4670490
800	0.2527780	1.0006768	0.7007964	0.9466725	0.5345270
850	0.2905927	0.9764768	0.7010732	1.0435835	0.5322330
900	0.2331286	0.9920936	0.6836548	0.9346420	0.5354780
950	0.2760967	0.9336255	0.6813469	0.9472004	0.5324055
1000	0.3040767	0.8563446	0.6715832	0.8537268	0.5372588

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2650918	0.9878749	0.8432793	0.8685676	0.5296573
100	0.2458540	1.0593609	0.7185962	0.8413465	0.5784799
150	0.2456706	0.9735772	0.7561158	0.8484713	0.5619386
200	0.2487837	1.0885463	0.7939547	0.9041603	0.5629212
250	0.2200593	1.0246833	0.8370231	0.9582641	0.4955196
300	0.2313838	1.0526509	0.8009902	0.8986653	0.5230820
350	0.2883160	0.9935246	0.7387430	0.8504885	0.4604546
400	0.2618315	1.0617351	0.8380885	0.8630770	0.5035547
450	0.2397753	1.0300877	0.7964558	1.0093897	0.4662424
500	0.2513797	1.0675184	0.7470660	0.9654093	0.4775559
550	0.2650200	1.1073478	0.8029045	1.0100437	0.5578365
600	0.2234040	1.0333824	0.7175410	0.9779755	0.5003415
650	0.1872712	0.9850529	0.7071137	0.9052422	0.5349979
700	0.2781058	0.9909008	0.8284248	0.8283648	0.5245330
750	0.2356526	1.0422881	0.8109299	0.9283861	0.5319808
800	0.2460650	0.9986476	0.7514660	0.9467349	0.4909843
850	0.2230748	0.9520657	0.7446332	0.9001386	0.5536324
900	0.2350498	1.0981417	0.8046613	0.9144001	0.5565943
950	0.2953766	0.9920704	0.6870400	0.9052204	0.5738113
1000	0.2520172	0.9658961	0.6494398	0.9090907	0.5374791

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2392164	1.0587667	0.8276607	0.9396266	0.5913315
100	0.2705925	1.0699834	0.9207194	0.8617206	0.5976793
150	0.2177875	1.0383797	0.8816990	0.8384058	0.5238403
200	0.2486647	0.9955662	0.9024943	0.8622234	0.6192212
250	0.2131855	1.0067508	0.9888048	0.8758123	0.5746424
300	0.2140563	0.9720706	0.8972115	0.8527632	0.5446617
350	0.2587162	0.9546283	0.9295702	0.9169354	0.5114442
400	0.2809937	0.9295615	0.9969133	0.8623334	0.4971696
450	0.2617480	0.9594746	0.9247400	0.8783984	0.5371301
500	0.2257648	0.9324832	0.8758375	0.9205887	0.4867072
550	0.2930942	0.9664417	0.7684805	0.8986624	0.4373335
600	0.2441812	0.9353166	0.7769135	0.9118421	0.5261929
650	0.2546627	0.9424214	0.8258364	0.8772781	0.5138289
700	0.2745283	0.9749517	0.7352115	0.9081486	0.5366917
750	0.2361910	1.0908030	0.7340530	0.9353688	0.5181535
800	0.2041508	1.0419679	0.8019137	0.9877524	0.5424121
850	0.2641934	1.0342068	0.8116950	0.9288697	0.5973268
900	0.2699245	0.9687486	0.8523157	0.9801919	0.6454312
950	0.2746593	0.9634897	0.7874080	0.9336439	0.5643365
1000	0.2699182	0.9884886	0.7376560	0.8249992	0.4669229

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.2610741	0.8437954	0.8968228	0.8614970	0.5849719
100	0.2471795	0.6648153	0.8234714	0.8637954	0.6272857
150	0.3216883	0.6944982	0.8504746	0.7865497	0.4723887
200	0.2574254	0.6374198	0.7958476	0.8569145	0.5715117
250	0.2795934	0.6499889	0.8074545	0.9272135	0.5914085
300	0.3067474	0.6157343	0.8168801	0.9837100	0.5900471
350	0.2975500	0.6585366	0.7729330	0.9553913	0.5577666
400	0.3722595	0.6067263	0.7267956	1.0459197	0.5147495
450	0.3089683	0.5737039	0.7703321	0.9947802	0.4317970
500	0.3122523	0.6026039	0.8324318	1.0276412	0.5029835
550	0.3189086	0.7832656	0.7261392	0.9103662	0.5143060
600	0.2313320	0.9233903	0.7145146	0.8663504	0.5420805
650	0.2389124	0.9102382	0.7211111	0.9849649	0.6130308
700	0.2624757	0.9800709	0.7458884	0.9683933	0.5204920
750	0.2481407	0.9757243	0.7564194	0.9328762	0.5965728
800	0.2552519	0.9575255	0.7402734	0.9990708	0.4731934
850	0.2773951	1.0415131	0.7389391	0.9918365	0.5319834
900	0.2470013	1.0194640	0.7286293	0.8248009	0.5683873
950	0.2771514	1.0631385	0.8016885	0.8916159	0.5932057
1000	0.2211188	1.0833500	0.7084395	0.9608962	0.5262921

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.1726138	0.9205509	0.7574194	0.9721068	0.5343235
100	0.2212300	1.0754076	0.7667741	0.9155272	0.4793419
150	0.2531574	1.0332454	0.8580529	0.8286516	0.5276822
200	0.2425132	1.0357022	0.8670692	0.7900368	0.5628380
250	0.2325644	0.9606591	0.8119177	0.9195847	0.5624010
300	0.2517804	0.9661982	0.8723986	0.9417955	0.6015384
350	0.2740560	1.0348054	0.8976772	0.9494421	0.6331928
400	0.2340845	1.0646449	0.8719596	0.8884175	0.6124624
450	0.2175826	1.0066156	0.8267236	0.9665197	0.5981405
500	0.2711732	0.9755570	0.8436847	0.9770452	0.4838886
550	0.2500527	1.0307627	0.7627175	0.8520305	0.4970178
600	0.2245779	0.9356260	0.6916586	1.0114807	0.4861532
650	0.2228418	0.9728389	0.6400919	1.0528939	0.4369926
700	0.2611036	0.9167893	0.6555242	0.9512624	0.5384742
750	0.2522289	0.9177323	0.6930652	0.8519465	0.5678008
800	0.2539561	0.9052585	0.7289476	0.9040831	0.5619432
850	0.2618653	0.9384377	0.7908667	0.8439859	0.5456615
900	0.2546441	1.0521095	0.7416900	1.0271298	0.5621316
950	0.2317859	1.0088682	0.6636143	0.9631289	0.6271291
1000	0.1863876	1.0166395	0.7865483	0.9584926	0.5314098

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.1879897	0.8806854	0.8279810	0.9624286	0.4914971
100	0.1815468	0.7893296	0.8347588	0.8837849	0.5253079
150	0.2233147	0.8394057	0.7544417	0.8848256	0.4875802
200	0.1599780	0.8108513	0.7790280	0.7816354	0.4893511
250	0.2149468	0.7049443	0.5909731	0.9015233	0.5100178
300	0.1803614	0.7484349	0.7604919	0.9468297	0.4628653
350	0.1899796	0.8183213	0.7797556	0.8727879	0.4672695
400	0.1968719	0.9511571	0.7238043	0.8454393	0.4955386
450	0.2259882	0.8541232	0.7839212	0.9325980	0.5026212
500	0.2158695	0.7572430	0.6698451	0.8905662	0.5381026
550	0.2799236	0.8430411	0.5986645	0.8690826	0.5154742
600	0.2016586	0.9664003	0.7143830	0.9170155	0.5228192
650	0.2406234	0.9592892	0.7385417	0.9420913	0.5311389
700	0.2900413	0.9190059	0.7647438	0.9619191	0.5193131
750	0.2179314	1.0217265	0.7945218	0.9848335	0.5201416
800	0.2688596	1.0316530	0.8387319	0.9507739	0.5872238
850	0.2362774	0.9724022	0.8363467	0.9276372	0.5902033
900	0.2651060	1.0140882	0.7656042	1.0036526	0.5857215
950	0.2365220	1.1042390	0.8356619	0.9232726	0.4997971
1000	0.2016174	1.0700307	0.7372972	0.8610951	0.5692179

0	0.2849478	0.9340689	0.7512470	1.0043580	0.4416038
50	0.1631748	0.9532433	0.7576327	0.9869869	0.6954009
100	0.0533538	1.0396547	0.7366125	0.9997486	0.8788653
