950	0.0055185	0.6235599	0.716657	0.6162682	0.2279229	0.0031893	0.5193752	0.0045258	0.6101825	0.0124491
1000	0.0055479	0.6408874	0.6504992	0.576226	0.2209278	0.0208909	0.4571696	0.0068565	0.5746156	0.0086342
										
0	0.0069357	0.7586067	0.7057762	0.767723	0.2149755	0.0020274	0.4866669	0.0043461	0.6727488	0.0096785
50	0.0085847	0.4230201	0.1233826	0.6130485	0.2559345	0.0042049	0.460399	0.0098317	0.5347632	0.0028984
100	0.0067496	0.3953988	0.0152342	0.6366399	0.2456141	0.011249	0.5921301	0.0107822	0.626726	0.0092225
150	0.2614378	0.2915145	0.009017	0.6917099	0.2213859	0.0233345	0.4235832	0.0184642	0.5731735	0.0088516
200	0.3764263	0.3318033	0.0013146	0.6335189	0.1781067	0.004539	0.1897261	0.2189089	0.5123132	0.0392383
250	0.3478842	0.2697455	0.0056902	0.6395795	0.2089456	0.0181291	0.0936127	0.3312573	0.5084863	0.106446
300	0.3403707	0.4012736	0.0035891	0.7486109	0.2537306	0.0559931	0.0743058	0.4984205	0.5535681	0.1546993
350	0.388599	0.389333	0.0028576	0.7040334	0.2738553	0.0451774	0.0522157	0.4006589	0.4683383	0.1484767
400	0.3357729	0.3105402	0.00745	0.584261	0.2730704	0.0655886	0.0334593	0.2902469	0.4031497	0.1700743
450	0.3342228	0.2975185	0.0056707	0.634961	0.2598267	0.0808801	0.0420508	0.3845728	0.454131	0.2168738
500	0.5084706	0.3377964	0.0139802	0.676335	0.3177771	0.0697391	0.0379932	0.3632169	0.4460586	0.1651834
550	0.2662549	0.5534256	0.5516402	0.6996281	0.3427075	0.0604076	0.0425362	0.389964	0.3586381	0.1380862
600	0.050031	0.6498342	0.6311879	0.6354116	0.4331284	0.034666	0.0446577	0.3595028	0.3862652	0.0780949
650	0.0224671	0.5733222	0.6819873	0.5326537	0.2550557	0.0118678	0.1979412	0.1677771	0.6034946	0.027009
700	0.0076463	0.563495	0.7896198	0.5470675	0.2900583	0.0043365	0.366844	0.0829058	0.6223215	0.0127293
750	0.0176261	0.7430957	0.6693955	0.6107625	0.2555722	0.0194824	0.4234676	0.0619213	0.6030999	0.0043264
800	0.0113372	0.5972358	0.7506021	0.6136941	0.2101968	0.0053234	0.4904475	0.0129541	0.555336	0.0156076
850	0.0100931	0.5959981	0.8200548	0.6665176	0.249252	0.0062072	0.596442	0.038626	0.5339949	0.0324764
900	0.0059102	0.6106158	0.7423427	0.7119653	0.1966212	0.0005607	0.4866391	0.0103427	0.7032184	0.0312924
950	0.0117968	0.6002997	0.6222242	0.8054393	0.251263	0.0047137	0.5587116	0.0252198	0.5267109	0.0123155
1000	0.0143941	0.6755467	0.6712248	0.6741568	0.2153285	0.0184106	0.4089553	0.0205401	0.6123733	0.017004
										
0	0.0059318	0.6248591	0.7683412	0.7570507	0.2800118	0.0068648	0.4839458	0.0190164	0.7806113	0.0351969
50	0.0216917	0.747505	0.4849059	0.7669428	0.2142083	0.0058886	0.5402386	0.0015504	0.70196	0.0097779
100	0.0188055	0.6919563	0.5268938	0.7131636	0.199599	0.0018814	0.4775379	0.0020329	0.5695578	0.0062243
150	0.0061538	0.73254	0.5712841	0.633686	0.2122042	0.007874	0.5768551	0.0127158	0.5978837	0.0198885
200	0.0124198	0.689922	0.4921931	0.572299	0.2993533	0.0057357	0.6196611	0.005499	0.5640031	0.0139609
250	0.0161284	0.7358807	0.5773012	0.6411028	0.2898878	0.0027332	0.4811955	0.0150737	0.6279882	0.0093579
300	0.0050301	0.8601738	0.5819211	0.782901	0.2361785	0.0017702	0.6130271	0.0079332	0.5890184	0.0228531
350	0.0061837	0.656837	0.558073	0.6531745	0.3254959	0.0107053	0.6514655	0.02274	0.7227488	0.0155245
400	0.0252804	0.6988528	0.4813474	0.500129	0.3201037	0.0201944	0.6617675	0.0136023	0.5042184	0.0013462
450	0.0070957	0.8320426	0.5678783	0.6914575	0.2637237	0.0057372	0.6446954	0.0196101	0.604557	0.0076683
500	0.0256151	0.6875888	0.5833544	0.6150496	0.248327	0.0017388	0.5477882	0.0190537	0.6417155	0.0229023
550	0.0033228	0.6000487	0.5755532	0.6487108	0.3120084	0.0142505	0.5402186	0.0163457	0.6617681	0.0027066
600	0.0252096	0.7099569	0.6042222	0.7200078	0.250859	0.0066035	0.6034943	0.0077509	0.5591506	0.0199905
650	0.0044565	0.6293192	0.6236641	0.6235129	0.3076288	0.0043564	0.5648318	0.0145701	0.6659584	0.0152452
700	0.0032065	0.6510817	0.6610816	0.6693117	0.2177637	0.0022564	0.5142319	0.0101011	0.6839389	0.0106853
750	0.0134976	0.7758579	0.6235389	0.6528941	0.2667379	0.005513	0.6036381	0.007072	0.6158543	0.0045305
800	0.0063129	0.7304701	0.7244612	0.7654917	0.2421269	0.0145197	0.5632058	0.0141333	0.666699	0.0075216
850	0.0066676	0.5896526	0.6238126	0.7063849	0.2548995	0.0091027	0.473767	0.0021621	0.602992	0.0211177
900	0.0037999	0.6250961	0.6315303	0.638541	0.1876653	0.0048243	0.4290997	0.0245953	0.5618097	0.0087981
950	0.0036501	0.7012834	0.618269	0.5819652	0.195871	0.010207	0.5807626	0.0010207	0.6715312	0.01483
1000	0.0196835	0.7678387	0.8852916	0.7748184	0.2367878	0.0068587	0.4689508	0.0050239	0.6366291	0.0266943
										
0	0.0081158	0.6879928	0.7316162	0.7870945	0.2668476	0.0102464	0.4572479	0.0217526	0.5619356	0.0173213
50	0.001299	0.680218	0.6217417	0.7063708	0.3261513	0.1363624	0.5363759	0.0004446	0.5531061	0.008438
100	0.0065017	0.8317205	0.6146836	0.6505112	0.2386387	0.2075856	0.5455789	0.0010688	0.6242191	0.0099208
150	0.0051293	0.7248035	0.6345499	0.5613714	0.2320124	0.196074	0.6178062	0.0229829	0.5594489	0.0195245
200	0.007816	0.7332274	0.4826612	0.6616345	0.1839087	0.2270338	0.6112118	0.0139422	0.5919723	0.0158649
250	0.0212472	0.6097931	0.7167069	0.6433347	0.1770008	0.2302497	0.4290625	0.0115579	0.6893051	0.0037436
300	0.016732	0.7377643	0.6919166	0.716328	0.2534518	0.3073271	0.6391851	0.015592	0.5642477	0.0023458
350	0.0055794	0.6250954	0.5827084	0.7455636	0.2000345	0.2831328	0.4859004	0.0207646	0.674225	0.0095433
400	0.002508	0.6931594	0.5171245	0.7509376	0.2860815	0.1855481	0.4667396	0.0100954	0.7569968	0.0013611
450	0.0083391	0.5918528	0.6421988	0.7397523	0.2988868	0.2032182	0.6400759	0.0144816	0.5354708	0.0132337
500	0.0249993	0.5919664	0.6649451	0.7405872	0.2824374	0.2025197	0.4892334	0.0053687	0.638031	0.009721
550	0.0112431	0.605846	0.6943548	0.679268	0.2662854	0.0902819	0.6153714	0.0047507	0.6178517	0.0123172
600	0.0056036	0.6687706	0.7315073	0.6856336	0.1644171	0.0493927	0.6453057	0.0383654	0.6241072	0.0206893
650	0.0084809	0.6274086	0.7420848	0.7672126	0.1908116	0.0117058	0.5620037	0.0180779	0.5639006	0.0107684
700	0.0085283	0.7132239	0.5793725	0.6990661	0.162321	0.0070256	0.4070519	0.0177565	0.5697575	0.0231181
750	0.0104211	0.7051224	0.5989614	0.551604	0.2798274	0.0040192	0.5311391	0.0161341	0.7191952	0.0087557
800	0.009	0.5682897	0.751908	0.6103843	0.2277664	0.0129996	0.5083056	0.0375068	0.6760917	0.0053149
850	0.0045876	0.673911	0.6660639	0.5766436	0.2247064	0.0013561	0.5334863	0.0170073	0.6018897	0.01554
900	0.0276143	0.5737559	0.6365554	0.7312925	0.2549359	0.0069733	0.5099977	0.0195375	0.4811887	0.0136099
950	0.0056445	0.6774556	0.7079658	0.603163	0.2821153	0.0020838	0.5150175	0.0277709	0.601095	0.0225946
1000	0.014156	0.6817246	0.7485867	0.7981602	0.2681433	0.0040428	0.5081763	0.016713	0.6262232	0.0112515
										
0	0.0055821	0.6586512	0.6347185	0.629605	0.201405	0.0080943	0.4982641	0.0143464	0.6653838	0.0132131
50	0.0116554	0.3535438	0.7422419	0.6092179	0.1886889	0.0111116	0.432218	0.0076358	0.5602839	0.0112694
100	0.0281333	0.3300659	0.641606	0.6456754	0.2637129	0.0025117	0.4305745	0.0132043	0.551659	0.0071104
150	0.0056934	0.2923914	0.5801255	0.5995079	0.2210743	0.0123238	0.4985163	0.0068112	0.5801859	0.0054563
200	0.0400353	0.3179693	0.7611967	0.7362594	0.2654727	0.0153153	0.3622534	0.0207363	0.5435363	0.0195654
250	0.0095061	0.3303766	0.6592066	0.7441702	0.1998432	0.0093553	0.3450957	0.0189606	0.5401836	0.0052538
300	0.0128492	0.4183901	0.7282284	0.7429897	0.2319205	0.0061708	0.3744293	0.0388205	0.5191239	0.0079348
350	0.0083445	0.2890586	0.7917351	0.607732	0.2048478	0.0007548	0.4608823	0.0149543	0.6001575	0.0081924
400	0.0156283	0.3445986	0.6065346	0.5294865	0.2114478	0.012447	0.3694639	0.011976	0.5359428	0.0085211
450	0.0133787	0.2436683	0.6198598	0.5980994	0.2582709	0.0021384	0.4431416	0.0160899	0.6116712	0.0056201
500	0.0306988	0.2862223	0.7496294	0.5540615	0.2811165	0.0043175	0.3999056	0.0287681	0.5393161	0.0050744
550	0.0094099	0.5735272	0.583258	0.789362	0.212152	0.0036568	0.3534858	0.0331585	0.5207589	0.012453
600	0.0014324	0.6879669	0.7355192	0.856816	0.2737852	0.0033305	0.4556943	0.0260382	0.5810383	0.0156771
650	0.0048189	0.7058696	0.8649119	0.7080312	0.2390896	0.0009657	0.4831984	0.0076601	0.6218325	0.0096026
700	0.0032699	0.6771227	0.6741977	0.7088948	0.2696968	0.015404	0.560487	0.0040725	0.6039691	0.0248729
750	0.0101655	0.6315454	0.7040338	0.6031211	0.2477827	0.0046739	0.5804292	0.001524	0.578454	0.0051451
800	0.0141052	0.782085	0.6932868	0.6690581	0.2505746	0.0013195	0.5973061	0	0.75229	0.0053902
850	0.012767	0.7475222	0.623423	0.6399002	0.2543234	0.0070654	0.5355437	0.014143	0.5833003	0.0045338
900	0.0046923	0.6162353	0.7596879	0.7743793	0.2190861	0.0211652	0.5602125	0.0076063	0.6684977	0.0064449
950	0.0117805	0.6385825	0.6884696	0.599594	0.2870956	0.0074212	0.4842143	0.0050482	0.5706399	0.0087228
1000	0.0118544	0.6640975	0.6963379	0.6282596	0.2834001	0.0124126	0.5963637	0.0098904	0.6507774	0.0218391
										
0	0.0251231	0.6760568	0.6709092	0.7669342	0.2794129	0.0108289	0.448716	0.0230417	0.5798011	0.0108344
50	0.0126722	0.4783828	0.7543077	0.6563409	0.1935998	0.0005154	0.5484565	0.4507289	0.3009236	0.0163518
100	0.0187194	0.3502621	0.6717637	0.6620247	0.2235014	0.0034771	0.590265	0.4697224	0.3747825	0.009401
150	0.003543	0.3403265	0.6110489	0.6685019	0.2721667	0.0123783	0.5339372	0.5922368	0.2440045	0.0153707
200	0.0044523	0.3312248	0.6615268	0.599753	0.2471307	0.0074335	0.4354978	0.5628719	0.229819	0.0113585
250	0.0046838	0.39633	0.7330045	0.7154996	0.1932335	0.002076	0.3537058	0.5243393	0.2913182	0.0164141
300	0.003955	0.3368224	0.5733292	0.7408528	0.2043745	0.0143195	0.372765	0.4718136	0.2713509	0.0227585
350	0.0095993	0.2989404	0.59473	0.7204552	0.1808963	0.0101583	0.3595357	0.5524157	0.2270992	0.0046087
400	0.0042521	0.5546284	0.5961099	0.6313632	0.1942244	0.0054584	0.3355936	0.615085	0.304837	0.005016
450	0.0109663	0.3281837	0.6467479	0.6846032	0.1992414	0.0012347	0.4911729	0.4649036	0.2399135	0.0101837
500	0.0017901	0.3198915	0.7953135	0.7972153	0.1985644	0.0036736	0.5223241	0.4675139	0.3322326	0.0160112
550	0.0091042	0.6696591	0.7212331	0.8456095	0.235693	0.0092666	0.4229889	0.1246901	0.6904624	0.006702
600	0.024034	0.635783	0.662423	0.7753397	0.2580037	0.0108137	0.4835535	0.0499013	0.4760908	0.0076037
650	0.0026013	0.6982153	0.7478235	0.6450481	0.2624184	0.0168385	0.4773599	0.0377651	0.5969762	0.0157143
700	0.0038748	0.5518397	0.6268681	0.6816532	0.2078277	0.0125664	0.4848934	0.0058393	0.6647078	0.0152133
750	0.0095449	0.7162967	0.7115414	0.6850024	0.2156647	0.0095859	0.5376333	0.006979	0.5888111	0.0160015
800	0.0034109	0.7094697	0.5404886	0.7047949	0.2564261	0.0117926	0.6558475	0.0148825	0.7065469	0.0048425
850	0.003603	0.561913	0.690144	0.7320758	0.2135348	0.0019499	0.5398567	0.0173902	0.7028131	0.0041686
900	0.0200006	0.631595	0.7590916	0.7268702	0.300225	0.0107436	0.5870414	0.0153522	0.549458	0.0180031
950	0.0188985	0.6124588	0.7204354	0.7489271	0.2105105	0.0030227	0.5707765	0.004942	0.5078158	0.0047203
1000	0.0096419	0.6060197	0.610265	0.7617499	0.3265226	0.0053748	0.5914034	0.0156124	0.6811417	0.0074055
										
0	0.0120461	0.5903891	0.7724539	0.6907282	0.2639093	0.0050377	0.4726821	0.0172464	0.5205716	0.0199819
50	0.0013782	0.6789263	0.4146043	0.6152141	0.2107832	0.3807493	0.5520527	0.0784584	0.4254434	0.0161573
100	0.0075084	0.4719158	0.3345115	0.7293874	0.224128	0.550591	0.5972737	0.1452432	0.3915774	0.0162195
150	0.028187	0.4795138	0.3460007	0.7811574	0.2078995	0.4974023	0.5816031	0.177955	0.3561675	0.006107
200	0.0150526	0.3816295	0.3707461	0.7062334	0.2337963	0.4745775	0.6102018	0.1519883	0.2665902	0.0172132
250	0.0030156	0.4296342	0.3817172	0.7186207	0.2710527	0.4214943	0.5113307	0.1031333	0.3703211	0.0153674
300	0.0067395	0.3777872	0.296984	0.6764806	0.1946211	0.5296142	0.5909512	0.1698532	0.2890012	0.0096545
350	0.0076599	0.4165601	0.318098	0.7526751	0.2475181	0.4812602	0.6096534	0.172066	0.381334	0.018018
400	0.0031887	0.3476556	0.3955225	0.6717264	0.2152723	0.51351	0.6109525	0.2204499	0.3563379	0.0064986
450	0.0232823	0.4400176	0.3194522	0.6600459	0.246182	0.5149702	0.5725417	0.1419156	0.3601798	0.0233166
500	0.0021791	0.5788246	0.3318605	0.6480344	0.2939252	0.4974496	0.6355876	0.1812202	0.3122914	0.0072901
550	0.0089406	0.6786962	0.5258135	0.6504038	0.2661272	0.1787577	0.5637109	0.056752	0.5183407	0.009862
600	0.0060724	0.6885995	0.6561767	0.6557115	0.2337514	0.0771333	0.6159416	0.0260156	0.5409657	0.0133578
650	0.0059838	0.5588923	0.6419741	0.7630884	0.2778907	0.0301995	0.5095316	0.0024702	0.6384168	0.0070449
700	0.0054968	0.7355045	0.7462699	0.6697936	0.2099314	0.0249531	0.5567549	0.0030882	0.5224963	0.0030832
750	0.0120659	0.7502914	0.7418289	0.5780074	0.286664	0.0134818	0.6931766	0.0094649	0.6220103	0.014566
800	0.0179701	0.6801472	0.6925558	0.576492	0.2675193	0.0118543	0.5094205	0.0142731	0.6628938	0.0096196
850	0.0205223	0.7871863	0.686828	0.6929487	0.2758035	0.0013728	0.5951214	0.0129672	0.7761512	0.0132052
900	0.0224615	0.6793044	0.6525398	0.6415592	0.2753093	0.0035127	0.5569	0.0240746	0.7162433	0.0144168
950	0.0110875	0.7848861	0.6853386	0.7189392	0.3559172	0.0028208	0.5504763	0.0294678	0.7910501	0.011375
1000	0.0275908	0.7934737	0.8478468	0.7358377	0.2419879	0.0070717	0.5368149	0.0302531	0.7613519	0.0041904
										
0	0.0153994	0.7179273	0.7498843	0.8536923	0.293331	0.009514	0.5424311	0.0075291	0.615192	0.0215396
50	0.0029217	0.7320578	0.6674282	0.775034	0.3197614	0.0034849	0.4713713	0.0081759	0.6590435	0.0052328
100	0.0046528	0.7178871	0.6234701	0.7049278	0.2101151	0.0039605	0.540003	0.0079074	0.6435745	0.0289359
150	0.0020891	0.6518034	0.6563852	0.6416253	0.2961692	0.0009106	0.5894481	0.0152295	0.6753558	0.0063269
200	0.0064176	0.7537806	0.603553	0.6244213	0.3336662	0.0012156	0.4797788	0.0055541	0.6206517	0.0110062
250	0.008137	0.6330466	0.6807873	0.7199884	0.2948956	0.003879	0.5613739	0.0082746	0.6461088	0.0060959
300	0.0146593	0.6609626	0.6129345	0.7081371	0.2484815	0.0026614	0.6130458	0.0027126	0.6112257	0.0099453
350	0.0053106	0.7062542	0.5613268	0.815403	0.250981	0.0027881	0.512315	0.0272045	0.6068409	0.0352615
400	0.0159318	0.7305527	0.7109703	0.760419	0.2082078	0.0012359	0.5996632	0.0131875	0.6083564	0.0116709
450	0.013109	0.7258031	0.736851	0.5761999	0.2330269	0.0027066	0.501234	0.0011982	0.5451278	0.0184261
500	0.0048854	0.6737359	0.6818001	0.7453304	0.2364589	0.0030447	0.4985157	0.0043618	0.6001251	0.0029189
550	0.0282924	0.7441505	0.6317517	0.6964316	0.2602956	0.0306232	0.5799003	0.0108405	0.5816653	0.0057086
600	0.0122957	0.6806896	0.6502662	0.7561034	0.2674958	0.0088409	0.5702445	0.010896	0.6199239	0.015161
650	0.0063661	0.5574963	0.6347518	0.6678612	0.2679284	0.0000268	0.5355104	0.0093228	0.6199727	0.0065873
700	0.0055676	0.5925868	0.6730801	0.7206969	0.2546643	0.0126316	0.4709261	0.0066413	0.7239012	0.0191849
750	0.0124065	0.6103368	0.7461491	0.7349776	0.2922606	0.004687	0.4346281	0.0062642	0.6779189	0.0046979
800	0.0081416	0.7345783	0.6947843	0.6315505	0.1931521	0.0028124	0.4488185	0.0208708	0.6776488	0.0197591
850	0.0077986	0.6543189	0.575885	0.6200838	0.2597817	0.0052688	0.4755747	0.0094341	0.6800908	0.0063025
900	0.0103949	0.6479438	0.6619284	0.7299772	0.2608933	0.0132979	0.5686099	0.0010629	0.6145363	0.0177302
950	0.0067969	0.6485801	0.7587239	0.6857074	0.2757838	0.0139962	0.6017012	0.0120786	0.658331	0.0075519
1000	0.0184793	0.7419797	0.6261397	0.6607681	0.2523434	0.0059855	0.6500364	0.0209539	0.6957454	0.0082417
										
0	0.0170307	0.6020458	0.6941686	0.6821583	0.2416657	0.0088244	0.5508157	0.0032111	0.6321862	0.0368245
50	0.0058323	0.6682738	0.6205508	0.7099398	0.2918861	0.0114578	0.5827892	0.0079403	0.7648494	0.0129083
100	0.0035374	0.729484	0.7582082	0.7316329	0.2114182	0.0179311	0.5790435	0.0124781	0.6232296	0.0087353
150	0.0083569	0.7592428	0.7644375	0.7231543	0.2553653	0.0113762	0.5481872	0.0114629	0.7329915	0.0029392
200	0.0168527	0.6251133	0.6850999	0.618746	0.2452172	0.0061978	0.6324064	0.0245429	0.7470519	0.0222304
250	0.0156094	0.6428255	0.7344617	0.6870963	0.2215319	0.0251625	0.5889787	0.0124303	0.6582446	0.0173991
300	0.0139363	0.7152698	0.6110235	0.5875404	0.2370877	0.0349785	0.6258362	0.0089174	0.5452255	0.0271783
350	0.0207146	0.6528709	0.6409369	0.6973655	0.3298767	0.0271912	0.7046554	0.0170388	0.6250839	0.0052558
400	0.0027376	0.7592132	0.7474827	0.6675796	0.2681474	0.0167844	0.6618045	0.0143821	0.7442684	0.0070825
450	0.0114521	0.6622546	0.8005209	0.6527849	0.2954516	0.0138852	0.5564496	0.0031634	0.6699026	0.0140397
500	0.0036195	0.6174361	0.6662181	0.6576946	0.2512533	0.0140076	0.5530643	0.0055016	0.6816271	0.0086111
550	0.0054399	0.6315435	0.6281939	0.6562055	0.290191	0.0103725	0.5733817	0.0143906	0.6555198	0.0255679
600	0.008985	0.6903601	0.6457663	0.6717298	0.2074202	0.0074453	0.555552	0.0353017	0.619345	0.0403626
650	0.0082853	0.570031	0.8282297	0.6561481	0.3014771	0.0037282	0.5681759	0.0042447	0.6585038	0.0045422
700	0.0310819	0.6683076	0.7019133	0.6501659	0.2288968	0.014121	0.5554981	0.0117507	0.6395093	0.0161624
750	0.0102273	0.6543593	0.6565081	0.6692709	0.2392623	0.0024123	0.5833095	0.0126919	0.6372321	0.0125646
800	0.0084041	0.6846003	0.5904562	0.6314397	0.267251	0.0032936	0.4758362	0.0123853	0.6254903	0.0130989
850	0.0117167	0.5986895	0.7873495	0.6745454	0.1756456	0.0139389	0.520164	0.0346963	0.6706824	0.0109012
900	0.0283437	0.6713263	0.7049604	0.4623482	0.245152	0.0027413	0.5629458	0.0285423	0.705126	0.0070527
950	0.0138274	0.7697844	0.7154053	0.6835155	0.2366487	0.0026463	0.6225852	0.0124678	0.5285907	0.0122943
1000	0.0063217	0.7069829	0.5728096	0.7255898	0.2544174	0.0030718	0.5175647	0.0172502	0.5980926	0.0145764
										
0	0.0090288	0.633589	0.7100323	0.7570759	0.2541569	0.003651	0.4856183	0.0193034	0.6106981	0.035735
50	0.0010653	0.239684	0.7071885	0.6762916	0.2029747	0.067564	0.4620302	0.0048401	0.3828765	0.0187289
100	0.0006403	0.2104478	0.5937932	0.7078526	0.1641904	0.0689706	0.6392438	0.000258	0.3475829	0.0108665
150	0.0019271	0.2065925	0.6266534	0.7061774	0.1422363	0.0874746	0.5095786	0	0.2492598	0.0034747
200	0.0008998	0.1994488	0.6394346	0.669864	0.1762035	0.0844118	0.5190334	0.0043269	0.2327763	0.0087182
250	0.0016382	0.15616	0.6276072	0.6559263	0.1970456	0.1142892	0.472871	0.0020828	0.3239069	0.0182453
300	0	0.1436504	0.7273254	0.6470046	0.1589822	0.1316283	0.432556	0.0018595	0.1841097	0.0168429
350	0	0.2466869	0.6348174	0.6916003	0.1464011	0.0947928	0.4115848	0.0099832	0.2370919	0.0215889
400	0.0000504	0.1598386	0.7964074	0.7329464	0.1448567	0.0714714	0.4104131	0.0010745	0.2860757	0.0153944
450	0.0008454	0.1574338	0.5990119	0.7498206	0.1117478	0.0937363	0.3063362	0.0016526	0.2882153	0.0151674
500	0.0000007	0.1752354	0.5960791	0.71581	0.1411988	0.0690781	0.4786805	0.0070741	0.3184574	0.0072347
550	0.0185613	0.5098983	0.7096465	0.6471809	0.1666511	0.0442332	0.3117353	0.0109093	0.5596971	0.0160117
600	0.0095611	0.5748991	0.5421968	0.7646665	0.257167	0.0051284	0.3793925	0.0057218	0.6030248	0.0309106
650	0.028674	0.5754757	0.6790535	0.6938338	0.2818853	0.003666	0.4522473	0.0394965	0.5763109	0.0170243
700	0.0056694	0.6310144	0.7344164	0.6865343	0.2015704	0.0016215	0.5405182	0.0248835	0.6900125	0.0180361
750	0.0017012	0.6517966	0.5939081	0.5257689	0.2654665	0.0039567	0.44259	0.0521047	0.6923073	0.0095603
800	0.0065159	0.6875993	0.7457893	0.5088424	0.2196695	0.0118555	0.4952751	0.0097481	0.5431721	0.0124417
850	0.0088149	0.6387779	0.722863	0.7771634	0.2986749	0.0068305	0.5258985	0.0212903	0.5567894	0.029804
900	0.0211184	0.6947195	0.6444365	0.6083701	0.2124454	0.0080574	0.5160098	0.0069837	0.6015072	0.0133645
950	0.0184001	0.7324018	0.6361158	0.6612471	0.3058366	0.0061014	0.6073277	0.0087512	0.7182462	0.0058977
1000	0.0065334	0.7067571	0.5418656	0.6075425	0.271836	0.0035976	0.4935193	0.0160576	0.5997205	0.0110115
										
0	0.0087556	0.7360605	0.6421852	0.7698443	0.2829135	0.0085081	0.5318003	0.0102307	0.5727309	0.017219
50	0.0009382	0.5829686	0.7209475	0.6741249	0.3326478	0.0006581	0.4487339	0.3877234	0.7528789	0.0140636
100	0.0008226	0.5901734	0.6173351	0.6287003	0.3069192	0.0048767	0.4362225	0.6196862	0.7163736	0.0229406
150	0.0025388	0.6399034	0.6667199	0.6864562	0.2509393	0.0086946	0.4633379	0.567529	0.7047768	0.0070318
200	0	0.539161	0.8711385	0.8052107	0.2632158	0.0060974	0.4547982	0.5414242	0.815328	0.0090861
250	0.0001761	0.6777498	0.6930139	0.7211012	0.2084571	0.0019186	0.4133369	0.4997081	0.6271329	0.011271
300	0.0004822	0.688773	0.638631	0.7172052	0.2176587	0.0050531	0.4133646	0.4749049	0.540198	0.0060215
350	0.000048	0.7380046	0.6946339	0.9365744	0.1999781	0.0013815	0.5044703	0.4564026	0.5304453	0.0086927
400	0.0051763	0.7731929	0.7220241	0.7144377	0.3296862	0.0014365	0.4009842	0.5499689	0.5323456	0.0210936
450	0.0000385	0.7685407	0.6666822	0.6994354	0.2179828	0.0013736	0.5440875	0.494945	0.6126123	0.0037618
500	0	0.6791949	0.6314746	0.6292366	0.2049001	0.0051155	0.5015416	0.6297872	0.5248481	0.0114334
550	0.0206502	0.722128	0.5858513	0.7023488	0.2215639	0.0035547	0.5214784	0.1048845	0.6107366	0.0153219
600	0.0239048	0.6800877	0.7590509	0.6686186	0.2162609	0.0061172	0.4035337	0.0138412	0.6631422	0.0085126
650	0.0086372	0.6366463	0.6522296	0.7334554	0.2440219	0.0064721	0.486753	0.0236216	0.7076196	0.001099
700	0.011796	0.6917756	0.8083536	0.7235346	0.330754	0.0071334	0.5082001	0.0099378	0.5850239	0.015741
750	0.0100114	0.6124705	0.6606412	0.7095537	0.3199345	0.0105858	0.4455118	0.0353227	0.5244288	0.0358097
800	0.0034591	0.6606864	0.6511364	0.5373612	0.2513033	0.0072948	0.4440759	0.0476412	0.6169269	0.0142923
850	0.003553	0.6206898	0.784523	0.6438567	0.2115541	0.012735	0.5793117	0.0140745	0.6419136	0.0046081
900	0.0035018	0.7276482	0.6638808	0.6829274	0.2364516	0.0053607	0.565963	0.0235801	0.6331769	0.0031612
950	0.0114655	0.6991872	0.5796227	0.7394045	0.2851729	0.0272454	0.4862015	0.0161941	0.6227906	0.0107926
1000	0.019274	0.8336477	0.8057832	0.7125139	0.2872144	0.0108941	0.5654069	0.0076461	0.5867597	0.0014561
										
0	0.00521	0.6102248	0.7440678	0.6360648	0.2058636	0.0042062	0.5027424	0.0135568	0.6175036	0.0184597
50	0.0001691	0.6484149	0.1648734	0.6425959	0.2902181	0.0009315	0.5001898	0.0952873	0.6291684	0.0123469
100	0.0035446	0.703989	0.0698049	0.6554326	0.3146658	0.0014736	0.4562052	0.1598168	0.645729	0.0068386
150	0.008414	0.7276908	0.0869784	0.582682	0.2378	0.0009116	0.4684766	0.1656294	0.7262653	0.0076362
200	0.0579688	0.6723254	0.1005578	0.7905458	0.3282989	0.0017629	0.5072133	0.1923955	0.5738595	0.0115753
250	0.0855087	0.6586568	0.0413221	0.7935476	0.2493635	0.0057212	0.5153354	0.2054401	0.7286427	0.0053181
300	0.0808608	0.5755352	0.0573879	0.6331357	0.3369257	0.0083845	0.5164069	0.1914432	0.6505288	0.0090528
350	0.0920432	0.7204309	0.1250365	0.6725174	0.2464715	0.009305	0.3913708	0.2207494	0.4686692	0.0170823
400	0.1426644	0.6351378	0.1016489	0.6781131	0.3802786	0.0126437	0.3036361	0.2095026	0.5267986	0.0129323
450	0.1133573	0.7701864	0.1095382	0.6553063	0.3653556	0.0205765	0.2410819	0.215025	0.4551119	0.017266
500	0.1114826	0.6984178	0.0733288	0.6773296	0.2480084	0.0299784	0.2529422	0.2491922	0.6195552	0.0163134
550	0.130871	0.6202126	0.5591511	0.6616634	0.2611874	0.0176022	0.2111035	0.1828432	0.5489382	0.0158123
600	0.0447231	0.6849893	0.5334261	0.505886	0.2992224	0.0132885	0.2754853	0.0951381	0.5500197	0.0252939
650	0.0130248	0.6826569	0.7310456	0.5996953	0.2517512	0.0168948	0.3260586	0.0504059	0.6361175	0.0285798
700	0.005995	0.6776961	0.6239753	0.5459612	0.356666	0.0023143	0.4280512	0.0801331	0.5739872	0.0082294
750	0.0031285	0.6708579	0.7165232	0.5248855	0.2711368	0.0068046	0.4016781	0.0185268	0.7194715	0.0138854
800	0.0037175	0.6499118	0.7868862	0.6598688	0.2476387	0.0084022	0.5270264	0.0035656	0.6090019	0.0078959
