"Time"	relE	relB	hokD	alaS	ilvN
700	0.0758016	0.9480125	0.0969070	1.0692125	0.9300985
750	0.0933279	0.8528999	0.1130981	1.0569403	0.9883408
800	0.0768166	1.0185172	0.1405864	1.0369364	1.0281790
850	0.0839641	0.9756373	0.1046709	0.9934938	0.9576312
900	0.0720010	1.0799079	0.1095571	0.9878013	1.0306000
950	0.0590883	0.9921203	0.1109548	1.0356444	1.0403993
1000	0.0914459	1.0441061	0.1143451	1.0455757	1.0224897

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0838864	0.7972491	0.0312366	0.9315609	0.8013007
100	0.0889921	0.6271578	0.0223427	0.8468242	0.6588256
150	0.0995444	0.5973452	0.0282723	0.8643650	0.6574353
200	0.0961681	0.5800896	0.0444548	0.8105158	0.6030645
250	0.0874712	0.6033892	0.0345408	0.8565795	0.6314954
300	0.0901169	0.5083083	0.0250734	0.8027813	0.6432367
350	0.0873660	0.5456752	0.0535450	0.8414662	0.6460377
400	0.0830339	0.5867239	0.0648866	0.8836655	0.6125709
450	0.1039660	0.6151556	0.0414051	0.8092434	0.6119230
500	0.0969202	0.5738121	0.0287259	0.8625282	0.5690694
550	0.0957923	0.8663091	0.1144340	1.0183031	0.8279413
600	0.1043386	1.0283488	0.1249260	1.0525164	0.9634568
650	0.0902721	1.0216565	0.0796203	1.0871544	0.9435126
700	0.1064771	0.9948813	0.0901118	1.0087105	0.9651892
750	0.0962204	0.9945809	0.0869742	0.9581537	1.0458086
800	0.0857213	0.9714123	0.0890015	0.9933637	0.9995321
850	0.0832867	1.0229019	0.1052152	1.0290099	0.9981234
900	0.0863092	1.0502301	0.1348365	0.9780070	0.9257048
950	0.1144342	1.0399851	0.1484846	0.9936454	0.8750150
1000	0.1178773	1.0453691	0.0860518	0.9820560	0.8588953

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0902622	1.0780891	0.1187632	0.5769455	0.7644723
100	0.1040030	0.9679583	0.1121934	0.5456724	0.7318737
150	0.0868891	1.0299002	0.0987493	0.5441870	0.7176627
200	0.0895058	1.0162814	0.1105141	0.5376138	0.6942644
250	0.0993140	0.9610841	0.1038299	0.5613061	0.6441045
300	0.1042853	0.9990869	0.1090825	0.5461387	0.6307415
350	0.0922402	0.9219155	0.1061230	0.5473208	0.6135336
400	0.1027992	0.9812861	0.1011175	0.6230861	0.6239090
450	0.1102986	0.9832582	0.1109809	0.5670743	0.6643101
500	0.1276633	0.9598237	0.1164076	0.5116746	0.6771446
550	0.1259933	1.0298065	0.0846399	0.9173908	0.8680162
600	0.0915324	0.9391392	0.0787090	0.9997934	1.0076358
650	0.0949622	1.0335889	0.0922918	1.0371976	1.0120471
700	0.0782473	0.9873059	0.1039264	1.0035156	1.0042882
750	0.1101856	0.9965404	0.1164017	0.9759284	0.9835123
800	0.1322570	0.9915697	0.1063724	0.9944185	0.9838877
850	0.0761712	1.0133491	0.0905062	0.9257046	0.9860623
900	0.0773538	1.0561790	0.1062337	0.9577289	0.8835048
950	0.0768631	0.9697391	0.1036171	1.0010151	0.9573860
1000	0.1164436	0.9164276	0.1050341	1.0044882	0.9855201

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.1097993	1.0522163	0.1067843	1.0529631	1.0603786
100	0.1306360	0.9860200	0.0987998	1.0583101	1.0085838
150	0.1197842	1.0075152	0.1237917	1.0073268	0.9500022
200	0.1142921	0.9635930	0.0949781	0.9737582	1.0118195
250	0.0956207	1.0063553	0.1027449	0.9987572	0.9844441
300	0.0936713	1.0243741	0.0935176	1.0683592	1.0031554
350	0.0688539	1.0131461	0.0861859	0.9488447	0.9572520
400	0.1085482	1.0125990	0.0930813	0.9270818	0.9418853
450	0.0936279	0.9760296	0.0897921	0.9528883	0.9973765
500	0.0845072	1.0118292	0.0884468	0.9725679	1.0329917
550	0.0647416	1.0032461	0.1027809	0.9732159	1.0173292
600	0.0728362	1.0103854	0.0872250	1.1049861	0.9754684
650	0.0841435	1.0274170	0.0937021	1.1055112	1.0160207
700	0.0908190	1.0074348	0.1003800	1.0528611	1.0142870
750	0.1039694	0.8765473	0.1311119	0.9967147	0.9391929
800	0.1091355	0.9542969	0.1316240	1.0463987	0.9950643
850	0.0864217	1.0070957	0.1095021	1.0790673	0.9976568
900	0.0968862	1.0267839	0.1118194	1.0090433	0.9176950
950	0.1229098	0.9893186	0.1357209	0.9856307	1.0145941
1000	0.1224211	0.9418109	0.1046325	1.0071886	0.9344093

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0158887	0.4720264	0.1265636	0.7335686	0.9059863
100	0.0084282	0.3555234	0.3277155	0.6301641	1.0115075
150	0.0138482	0.3140093	0.5841216	0.6981848	1.0314027
200	0.0052155	0.2794415	0.7800010	0.6196837	0.9850043
250	0.0195210	0.2913259	0.8457206	0.6265201	1.0758330
300	0.0050501	0.2936321	0.8451965	0.6340915	1.0345272
350	0.0305303	0.3209383	0.9301228	0.6951893	1.1065469
400	0.0264292	0.3075204	0.9202638	0.6796382	1.0262213
450	0.0249799	0.3352590	0.8201949	0.7701471	0.9986738
500	0.0173279	0.2843750	0.8585409	0.6666767	0.9221162
550	0.0724128	0.8348699	0.6938411	0.9131062	0.8705966
600	0.0746963	1.0053600	0.3185159	0.9978638	0.8786040
650	0.1054189	0.9067321	0.1867895	0.9677719	0.9678963
700	0.0730660	0.9257262	0.1586088	0.9777291	0.9881315
750	0.0927722	1.0015482	0.1059379	0.9928823	0.9784105
800	0.1090873	1.0583206	0.1197327	1.0558027	0.9696335
850	0.1114685	0.9582236	0.0976843	0.9124861	0.9688203
900	0.1049898	1.0034298	0.0919551	0.9367831	0.9975661
950	0.0781508	1.1082038	0.0776471	0.9341253	1.0745961
1000	0.0870406	0.9923811	0.0829624	0.9897735	0.9844076

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0960817	0.5286266	0.0906687	0.2773386	1.0032645
100	0.1153390	0.4404111	0.1649024	0.1431310	1.0438453
150	0.0973511	0.4170874	0.3295654	0.0935178	1.0245271
200	0.0916531	0.3808060	0.3028398	0.0975108	0.9784907
250	0.1280844	0.4478252	0.3669018	0.1034439	0.9475515
300	0.1036769	0.4387171	0.3996098	0.1209325	0.9451278
350	0.0706099	0.4228878	0.3708290	0.1294611	0.9446906
400	0.0979300	0.4226254	0.3292261	0.1276626	1.0416601
450	0.1226178	0.4247205	0.3626609	0.0907562	0.9987642
500	0.0983668	0.4301571	0.4192016	0.1483157	0.9770302
550	0.0841851	0.9107563	0.3083793	0.8739209	1.0833057
600	0.0823635	1.0996690	0.2105782	0.9015926	1.0554220
650	0.0905577	1.0191465	0.1113722	0.9948925	1.0867542
700	0.1228559	0.9376684	0.1242494	0.8498663	1.0967533
750	0.0752721	0.8566024	0.0966180	0.9298164	1.0706356
800	0.1115465	0.9960792	0.1010933	0.9677090	1.1167049
850	0.1100084	1.0175930	0.0938582	0.9984278	1.0472564
900	0.1003422	0.9755502	0.0768701	1.0636015	1.0163314
950	0.1037870	1.0867594	0.1217616	1.0387331	0.9852358
1000	0.0894282	0.9964814	0.1132700	0.9274215	1.0523108

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0908347	1.0246080	0.0190803	1.0491852	0.3951802
100	0.0848765	0.9924972	0.0061015	0.9155027	0.1533555
150	0.0904861	0.9013455	0.0035253	0.9462570	0.0787490
200	0.1172900	0.9510518	0.0077355	1.0119977	0.0711355
250	0.0997276	0.9862130	0.0073611	1.0518501	0.0391987
300	0.1190750	0.9756247	0.0034920	1.0561229	0.0467194
350	0.0928669	0.9199674	0.0018971	1.0994984	0.0580384
400	0.0917307	0.9016135	0.0069889	1.0396847	0.0634615
450	0.0821629	0.9722432	0.0068487	1.0204819	0.0453809
500	0.0932576	1.0478203	0.0079092	1.0070978	0.0453241
550	0.0912763	1.0039609	0.0740778	1.1227894	0.6726695
600	0.0964921	0.9556174	0.0966468	1.0032731	0.9354432
650	0.1097388	1.0897205	0.1199688	1.0408678	0.9382078
700	0.1030572	1.0116172	0.0988258	0.9911138	0.9587477
750	0.1037412	0.9763271	0.1116024	0.9863413	1.0384735
800	0.0879338	1.0022229	0.1101107	0.9800206	0.9808469
850	0.1001918	0.9364026	0.1006069	0.9261337	0.9818903
900	0.0841929	1.0190701	0.0936490	0.9392580	1.0479933
950	0.0840521	1.0733949	0.1263947	0.9762319	1.0581496
1000	0.0944221	1.0586986	0.1145593	1.0195896	1.0086661

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0916528	1.0209369	0.0977622	0.5108780	0.6778340
100	0.0945970	0.9713597	0.1120813	0.4177903	0.5116176
150	0.1258387	1.0453674	0.1240320	0.3949401	0.4779730
200	0.1188875	0.9702759	0.1118469	0.4085973	0.4887274
250	0.1130871	1.0784574	0.1180220	0.4264833	0.4650113
300	0.1241836	0.9583208	0.0993302	0.3757155	0.5059212
350	0.1155483	1.1092454	0.0927524	0.3330687	0.4931638
400	0.1258851	1.0028403	0.0971141	0.3774320	0.4786024
450	0.1092079	1.0113490	0.0788092	0.3829185	0.4908037
500	0.0932038	1.0267297	0.0762107	0.4106036	0.5077051
550	0.0795327	1.0056976	0.0797831	0.8436578	0.8410760
600	0.1024240	0.9800679	0.1312974	0.9438099	0.9063381
650	0.1140708	0.9787930	0.1360103	0.9801298	0.9241991
700	0.1103106	0.9540774	0.0977819	1.0473625	1.0515038
750	0.0979317	0.9555488	0.0953283	0.9732869	1.1079346
800	0.0893991	0.9666068	0.1037505	1.1213234	1.0855363
850	0.0997633	0.9207045	0.1361428	0.9881667	1.1009033
900	0.0896523	0.9409190	0.1349066	0.9710924	1.0145838
950	0.0963441	0.9733850	0.1187027	1.0037146	0.9677311
1000	0.0898187	0.9775118	0.1143056	1.0147203	0.9807150

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0308627	0.9907227	0.0813278	1.0720984	0.9651474
100	0.0093273	1.0283972	0.1075777	0.9621928	0.9609836
150	0.0036961	1.0064661	0.1780024	1.0408441	0.9844724
200	0.0016333	0.9576666	0.3020981	1.0530350	0.9674214
250	0.0034992	1.0175292	0.3430811	0.9806501	0.9632287
300	0.0029309	1.0035610	0.5612260	1.0028823	1.0139186
350	0.0032009	1.0249831	0.4373436	0.9620653	0.9423522
400	0.0047535	1.0495036	0.6373873	1.0099438	0.8674865
450	0.0000000	0.9439076	0.5482184	1.0096999	1.0056484
500	0.0036250	1.0368261	0.4990020	0.9743546	1.0360397
550	0.0679702	0.9393351	0.4026599	0.9055491	0.9068036
600	0.0895818	0.9863042	0.2243190	1.0550751	0.9410370
650	0.1128917	0.9845567	0.1341490	0.9727854	1.0671148
700	0.1256083	1.0060763	0.1162055	0.9861721	1.0237247
750	0.0795389	0.9118198	0.0980783	0.9214791	0.9976533
800	0.0905326	0.9940270	0.0970987	0.9866961	0.9862237
850	0.0816034	0.9806188	0.0862205	1.0252983	0.9738769
900	0.1154215	0.9916147	0.0968533	0.9661755	0.9936661
950	0.0945133	1.1024840	0.0911913	0.9873645	1.0456302
1000	0.1059837	0.9828388	0.1157045	1.0573753	1.0093494

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.1037412	0.9829878	0.0251651	0.6197294	0.9857352
100	0.0798624	0.9900219	0.0091854	0.4529050	0.9462940
150	0.0725354	1.0035474	0.0193983	0.4684268	0.9018341
200	0.0810376	0.9649662	0.0222225	0.4981519	1.0047473
250	0.0854300	1.0569871	0.0136410	0.4317745	1.0463969
300	0.0999806	1.0797283	0.0181323	0.3810806	1.0221042
350	0.0886274	1.0525068	0.0116099	0.4742347	0.9706155
400	0.0742034	1.0864521	0.0040810	0.4581404	1.0377710
450	0.0864388	1.0470868	0.0142353	0.4373860	1.0219005
500	0.1165923	0.8886284	0.0194232	0.4417721	0.9616689
550	0.1248726	0.9621317	0.0918335	0.8972329	0.9897621
600	0.0994297	1.0123110	0.0979688	1.0124751	0.9748454
650	0.1029421	1.1183786	0.1021337	1.0383677	1.0224268
700	0.0835061	1.0575537	0.1151852	0.9053111	1.0069639
750	0.0937735	0.9158241	0.1072738	0.9520471	1.0417691
800	0.1230318	0.9560517	0.0868810	1.0237622	1.0936581
850	0.0863313	1.0492141	0.0943730	0.9807587	1.0418493
900	0.1083971	0.9806416	0.1028811	0.9712196	1.0684822
950	0.1210055	0.9880757	0.0771591	1.0351840	0.9148222
1000	0.1111022	1.0037125	0.0782482	1.0098030	0.9864082

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0542999	1.0038329	0.1245454	1.0284807	1.0288358
100	0.0770537	1.0643169	0.1610231	1.0958860	1.1479180
150	0.0670608	1.0475625	0.1755977	1.0454444	1.1345413
200	0.0893535	0.8784807	0.1239535	0.9603794	1.0559201
250	0.0931584	0.9137194	0.1238258	0.9226207	1.0486381
300	0.1075833	0.9989931	0.1263842	0.9636039	1.0500698
350	0.1193956	0.9710733	0.1199607	0.9812780	1.1086933
400	0.1121351	1.0357502	0.0853053	1.0505828	1.0198953
450	0.1063847	0.9515271	0.0828403	1.0980405	1.0436784
500	0.0969086	0.9772700	0.0905480	0.9692489	1.0216170
550	0.0971866	0.9344826	0.1186473	0.8938301	1.0197440
600	0.1022004	1.0232713	0.1180940	0.9787686	1.0415966
650	0.0738698	1.0043288	0.0999550	1.0261282	0.9962596
700	0.0892016	1.0527645	0.0934198	1.0140824	1.0159453
750	0.1051327	1.0175491	0.0890452	0.9833124	1.0294202
800	0.1229262	0.9882648	0.0990966	1.0370017	0.9718425
850	0.1017884	1.0171334	0.1010448	0.9222420	1.0028149
900	0.0884588	0.9323640	0.0944991	0.9529357	0.9958492
950	0.0659541	0.9789504	0.1052023	1.0167603	0.9534423
1000	0.0698202	1.0257855	0.1279136	0.9956734	0.9068008

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0829962	0.6677019	0.0251327	0.4393585	1.0104084
100	0.0895339	0.6982215	0.0544288	0.3912741	1.0398110
150	0.0823933	0.6243970	0.1241799	0.3728055	1.0450243
200	0.1068108	0.6348287	0.1518728	0.3795459	1.0489903
250	0.1130186	0.6313379	0.1370941	0.3933271	1.0078982
300	0.1117660	0.5697893	0.1682279	0.3824513	1.0578931
350	0.0755951	0.5482565	0.2463675	0.4063696	0.9356295
400	0.0961808	0.6642701	0.2253987	0.4048332	0.9236826
450	0.0912790	0.6241259	0.1583813	0.3695083	0.9919293
500	0.1047969	0.6708806	0.1064829	0.4089477	0.9802938
550	0.1110892	0.9572206	0.1358546	0.8261751	1.0282839
600	0.0961477	0.9725807	0.1201359	0.9404688	1.0078403
650	0.0904656	1.0852564	0.1012295	1.0451232	0.9409091
700	0.0966348	0.9948143	0.1120202	1.0575258	1.0155286
750	0.0777887	0.9639588	0.1384652	1.0624603	0.9552507
800	0.0934415	0.9009258	0.1006018	0.9211641	1.0188657
850	0.0982983	1.1194463	0.0942498	1.0104582	0.9950773
900	0.1446561	1.1017423	0.0749260	0.9772680	1.0635881
950	0.0739815	1.0105514	0.0948931	0.9687804	0.9561639
1000	0.1020709	0.9238831	0.0952197	0.9508431	0.9646512

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0749679	0.9607979	0.0698040	0.9397270	0.9646204
100	0.0868466	0.9191550	0.0730147	1.0038316	0.9225877
150	0.0769111	1.0408313	0.1235641	1.0533944	0.9352112
200	0.1059444	1.0031188	0.0970549	0.9944921	0.9873878
250	0.0899530	1.0250004	0.0786732	1.0089412	0.9186799
300	0.0946025	0.9801562	0.1222937	1.0888595	0.9937490
350	0.0806931	1.0949354	0.1113252	1.0888821	1.0520719
400	0.1028479	1.0972596	0.0873923	1.0527109	1.0118756
450	0.1135680	1.0671206	0.0891109	1.0461148	1.0096005
500	0.1026242	1.0155782	0.1075266	0.9974993	1.0401903
550	0.1263067	0.9826493	0.1055756	1.0016711	0.8780297
600	0.0946694	1.0245055	0.1034876	0.9872266	0.9851796
650	0.0706475	1.0349806	0.0968440	1.0834494	0.9850155
700	0.0873635	1.0251626	0.1004169	1.0049258	0.9922897
750	0.1066963	0.9720786	0.0850241	1.0040786	0.9963423
800	0.0735907	0.9968139	0.0942805	0.9934561	1.0601163
850	0.1115645	1.0110225	0.1214127	1.0217154	1.0608445
900	0.0955896	1.0353211	0.0836621	1.0140036	1.1059952
950	0.1142823	1.0265524	0.1121661	1.0377311	1.0213211
1000	0.0910551	1.0069070	0.0972882	1.0200104	0.9897537

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0274495	0.9749998	0.1437094	0.9983870	1.0475468
100	0.0044274	1.0270977	0.1019134	1.0298279	1.0229653
150	0.0019799	1.0345666	0.1508057	1.0451205	0.9686658
200	0.0037309	1.0520787	0.3656106	1.0271880	0.9829893
250	0.0015118	1.0574784	0.5063263	1.0207982	1.0094233
300	0.0008951	1.0112657	0.6671973	0.9711714	0.9898540
350	0.0035305	1.0222615	0.8080167	0.9444264	1.0441730
400	0.0058717	1.0501095	0.8575024	0.9035252	1.0429730
450	0.0006151	1.0831209	0.6367149	1.0744301	1.0075610
500	0.0014857	0.9015767	0.7428761	1.0208165	1.0002052
550	0.0794179	0.9233446	0.4861567	0.9925899	1.0164534
600	0.0900592	0.9748720	0.2333274	1.0171766	1.0296994
650	0.0836211	0.9715325	0.1369729	0.9930524	1.0434934
700	0.0726877	1.0797501	0.1133654	0.9698467	1.0473033
750	0.0774720	0.9475304	0.1219125	1.0526556	1.0104899
800	0.0928862	0.9579653	0.1078525	1.0673787	1.0454023
850	0.0960529	0.9251718	0.1186387	1.0125729	0.9852523
900	0.0853782	0.9788839	0.1065189	1.0204168	0.9823201
950	0.0868523	1.0291542	0.1024800	1.0003877	0.9850780
1000	0.0812173	0.9376022	0.1139827	0.9897097	0.9991099

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0304471	0.7565826	0.0218809	0.6878866	0.6676962
100	0.0106657	0.7453969	0.0504499	0.6324873	0.5410742
150	0.0001642	0.6683376	0.0852619	0.6546370	0.5234420
200	0.0001279	0.6458502	0.1358974	0.5843464	0.5211559
250	0.0005046	0.7109284	0.2208930	0.6411389	0.4766430
300	0.0003733	0.6683630	0.2114564	0.6026069	0.4523005
350	0.0000000	0.6841662	0.2172842	0.6218952	0.5230945
400	0.0010206	0.6937138	0.2591625	0.6101368	0.5151883
450	0.0000000	0.7421710	0.2723113	0.6499231	0.5084472
500	0.0009086	0.7182289	0.2071450	0.6433147	0.5136625
550	0.0852719	0.9076956	0.3868493	0.8475491	0.9699947
600	0.0708614	0.9459612	0.2428655	0.9581559	1.0070158
650	0.0796909	1.0139805	0.1451796	0.9360980	1.0217502
700	0.0899068	0.9885311	0.1785023	0.9541436	1.0310351
750	0.1076256	1.0115286	0.1278237	1.0095298	1.0125798
800	0.0940429	1.0181696	0.1078599	0.9672592	1.0526791
850	0.0996688	0.9869437	0.1194732	0.9996947	1.0009014
900	0.1154424	0.9669948	0.1121982	1.0089659	1.0274927
950	0.0886196	1.0522904	0.1105855	1.0462972	1.0589557
1000	0.0808901	0.9280974	0.1136804	1.0009558	1.0568062

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.1049869	1.0422937	0.0995529	0.3762350	1.0383793
100	0.0844490	0.9739942	0.0947182	0.2080440	0.9746468
150	0.0983248	1.0452602	0.0829107	0.1938096	0.9125429
200	0.0888055	0.9476132	0.1176744	0.1840992	1.0081799
250	0.0954153	1.0267854	0.0966777	0.1627170	0.9524177
300	0.1052694	1.0154520	0.1126532	0.1586609	0.9477442
350	0.0985365	0.9685562	0.0934477	0.2026160	0.9605921
400	0.0839136	1.0743179	0.0997205	0.1799946	1.0483094
450	0.1062269	0.9975239	0.1003090	0.1518153	1.0653604
500	0.1083888	1.0086395	0.1156660	0.1551810	1.0055170
550	0.0991244	0.8741165	0.0924068	0.9137095	1.0877213
600	0.0731628	0.8240374	0.1183935	0.9099687	1.1128561
650	0.1058674	0.9997270	0.1272330	0.9858521	0.9925914
700	0.0988951	0.9959430	0.1041482	1.0208307	1.0453481
750	0.0957978	0.9455648	0.0758292	0.9922220	1.0670191
800	0.1074127	1.0281700	0.1094340	1.0011317	0.9911702
850	0.1105630	1.0026939	0.1188537	0.9748902	1.0022371
900	0.0918564	0.9912236	0.1155224	0.9801807	0.9828536
950	0.0801921	0.9455279	0.1176859	0.9451389	1.0065742
1000	0.0685188	0.9596014	0.0916847	0.9582065	1.0693089

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0232528	1.0162038	0.0819230	0.3160139	0.9823731
100	0.0011540	0.9470276	0.1059972	0.1395787	1.0246226
150	0.0054203	0.9005626	0.2350438	0.0976884	1.0197325
200	0.0008702	1.0039967	0.5147421	0.1335628	1.0386306
250	0.0007739	1.0321348	0.7257815	0.1451457	0.9971150
300	0.0027621	1.0139408	0.7096596	0.1352484	1.0110576
350	0.0007612	1.0162250	0.7580065	0.1271998	1.0230947
400	0.0023918	1.0729653	0.7289152	0.1278701	1.0075692
450	0.0075744	1.0512804	0.5548952	0.1394999	0.9540236
500	0.0022844	0.9744722	0.5303600	0.0744867	0.9388209
550	0.0684429	1.0780211	0.4019484	0.9063431	0.9915020
600	0.0866830	1.0356035	0.2244666	1.0314399	1.0332991
650	0.1034336	1.0872408	0.1740201	1.0757610	0.9564221
700	0.0932304	1.0107563	0.1613329	0.9355091	0.9553039
750	0.1054718	1.0249355	0.0848507	0.9732655	0.9593381
800	0.1329239	0.9675356	0.1036408	0.9996089	1.0108594
850	0.1167855	1.0427981	0.1236268	0.9294628	1.0425119
900	0.0973808	1.0731400	0.1076052	0.9557412	1.0475585
950	0.0885306	1.0194900	0.1146125	0.9643746	0.9824016
1000	0.1006984	1.0175318	0.1155308	0.9687835	0.9839731

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0998076	0.9743254	0.0940953	0.5198964	0.9659612
100	0.0837899	1.0182400	0.0874629	0.4049939	0.9425531
150	0.1147696	0.9733668	0.1105185	0.3727086	1.0313054
200	0.1088845	0.9262300	0.1110498	0.3925823	1.0323259
250	0.0803315	1.0470168	0.0926358	0.3906365	1.0553229
300	0.0819770	0.9985838	0.0866534	0.3977390	1.1090067
350	0.0743776	0.9169292	0.0987818	0.3491585	0.9830684
400	0.0991305	1.0407501	0.0936159	0.4129412	0.9350995
450	0.0779826	1.0544236	0.0799393	0.4498767	1.0129615
500	0.0858817	0.8742412	0.0863252	0.4187955	0.9404395
550	0.0904054	0.8970300	0.0759066	0.8102172	0.9818034
600	0.0878782	0.9248760	0.0838152	0.8985119	0.9743357
650	0.0764231	0.9988628	0.0979383	1.0009434	0.9935849
700	0.0977422	1.0351876	0.0858652	1.0301630	1.0242553
750	0.0987516	1.0544890	0.0875726	1.0044475	1.0587912
800	0.0825110	0.9220976	0.0805659	1.0888693	1.0268557
850	0.0818424	0.9916879	0.0859619	1.0531579	1.0180622
900	0.0813075	1.0039448	0.1054868	0.9923603	1.0902184
950	0.0734079	1.0472819	0.1228706	0.9550674	0.9795392
1000	0.0863942	1.0549101	0.1093845	0.9772428	0.9357068

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0795448	1.0144981	0.1024207	0.9599959	0.8659603
100	0.1139857	1.0194673	0.1023156	0.9828643	0.8819216
150	0.1013300	1.0236494	0.1031275	1.0169433	1.0333213
200	0.1097111	1.0018886	0.0782889	1.0563937	1.0895764
250	0.0974879	1.0978775	0.0890675	0.9581191	1.1391554
300	0.0768777	0.9567956	0.0945953	1.0080104	1.0127540
350	0.1229074	0.9922156	0.1327402	1.0533534	0.9870985
400	0.1133751	0.9477719	0.1043194	0.9608476	1.0218362
450	0.0844952	0.9724734	0.1201387	0.9481738	0.9885974
500	0.0841121	1.0029133	0.1380498	0.8928543	1.0158170
550	0.1000029	0.9796647	0.1173902	0.9473256	1.0084277
600	0.0898176	0.9686427	0.1267775	1.0315082	1.0135612
650	0.0751604	1.0732340	0.1055180	1.0079927	1.0274782
700	0.0892877	0.9914166	0.1148833	0.9388175	0.9266748
750	0.1043664	0.9416337	0.1137292	1.0035587	0.9888835
800	0.1157086	0.9175160	0.1066737	1.0363685	1.0307371
850	0.1220218	0.9654481	0.1112409	0.9827859	1.0545981
900	0.0952358	0.9487348	0.1023568	0.9326745	1.0016268
950	0.0869596	0.9339710	0.1173031	0.9766747	0.9969520
1000	0.0856238	0.9626271	0.0756355	1.0264405	1.0384706

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.1142455	1.0291556	0.0481294	0.2783572	0.3408182
100	0.1325654	1.0276864	0.0134795	0.1446662	0.1699049
150	0.1055826	0.9819178	0.0194120	0.1374161	0.0917806
200	0.1009290	0.9846213	0.0271055	0.1196036	0.0803324
250	0.0747019	0.9731877	0.0230404	0.1244239	0.0734382
300	0.0726748	0.9217577	0.0400770	0.1272145	0.0441551
350	0.0868452	0.9683664	0.0315852	0.1016124	0.0313394
400	0.0972317	0.9092461	0.0296075	0.1006221	0.0342805
450	0.0870251	0.9646216	0.0347946	0.1407860	0.0281407
500	0.1031953	0.9992188	0.0383511	0.1240577	0.0491888
550	0.0976844	0.9396211	0.0836255	0.7816023	0.6852870
600	0.0968851	1.0257258	0.1302422	0.9853789	0.8893313
650	0.1164636	1.0172329	0.1201472	1.1089777	0.8575661
700	0.1025856	1.0319755	0.0791755	0.9844564	0.8974397
750	0.0985247	0.9707173	0.0948368	1.0247014	1.0026044
800	0.1064029	1.1059163	0.0977250	0.9250109	0.9727303
850	0.1075051	1.0203443	0.1162554	0.9819840	1.0124105
900	0.0643547	1.0470023	0.1005616	0.9886750	1.0197488
950	0.0963395	1.0234272	0.0868262	0.9266313	0.9390126
1000	0.0824019	0.9676445	0.1029964	1.0028934	1.0158773

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0169866	0.3433921	0.0120416	0.9643214	1.0732200
100	0.0042318	0.1668379	0.0232287	1.0229809	0.9951449
150	0.0054960	0.1561847	0.0184942	0.9980187	0.9579527
200	0.0052652	0.1150434	0.0097899	0.9524619	0.9105321
250	0.0080612	0.1242095	0.0129020	0.9925767	1.0301963
300	0.0151887	0.1184085	0.0056885	0.9118592	0.9808813
350	0.0112403	0.1221094	0.0097638	1.0331384	1.0121149
400	0.0221541	0.1255804	0.0224693	0.9595874	1.0085280
450	0.0153520	0.1230513	0.0120380	0.9718390	1.0158767
500	0.0086454	0.1543082	0.0156382	0.9574765	0.9574922
550	0.0899140	0.8684087	0.6152152	0.8866071	1.0025158
600	0.0810161	1.0181580	0.3226935	1.0178520	1.0944299
650	0.1323145	0.9498360	0.2125990	1.0371246	1.0284745
700	0.1010774	1.0580159	0.1603695	1.0003817	1.0565765
750	0.1068383	1.0513624	0.1211240	0.9766403	0.9688505
800	0.0934261	0.9587858	0.0948880	0.9210827	1.0078729
850	0.1090603	0.9533779	0.0895752	1.0249857	0.8454945
900	0.1044612	0.9527707	0.1105634	0.9635195	0.9591138
950	0.1163636	0.9147963	0.0861657	0.9304301	0.9406165
1000	0.0811424	0.9854395	0.1018944	1.0069665	0.9859595

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.1082058	0.7550223	0.0890602	1.0164358	1.0132986
100	0.1233697	0.7393573	0.1127853	1.0796283	1.0344913
150	0.0960877	0.7240173	0.1420229	0.9502794	1.0390914
200	0.0888108	0.7576461	0.1268800	1.0011329	0.9720760
250	0.0780903	0.7743623	0.1058749	1.0086826	0.9116235
300	0.0859881	0.7090948	0.1914388	1.0058378	0.9684372
350	0.0916435	0.7378045	0.1826150	0.9802763	1.0379593
